Date,Close,High,Low,Open,Volume,returns,sma_5,sma_20,rsi,volume_z,USD_KRW,NASDAQ,VIX,sentiment_mean,sentiment_vol
2023-11-21,241.1999969482422,243.6199951171875,233.33999633789062,235.0399932861328,122288000,0.023769060694616817,237.50599975585936,220.2324996948242,72.26257616229705,0.6569110353371858,1288.1500244140625,14199.98046875,13.350000381469727,0.010785686094358038,0.01131369403349287
2023-11-22,234.2100067138672,244.00999450683594,231.39999389648438,242.0399932861328,117950600,-0.028980059381488954,235.78000183105468,221.3220001220703,60.61384332682825,0.529441749754194,1295.18994140625,14265.8603515625,12.850000381469727,0.00011248547800698135,0.026791411714757414
2023-11-24,235.4499969482422,238.75,232.3300018310547,233.75,65125200,0.00529435207219775,236.152001953125,222.80650024414064,60.50168115499781,-1.0230127157402888,1300.1800537109375,14250.849609375,12.460000038146973,2.7784461775204328e-05,0.026766022640602027
2023-11-27,236.0800018310547,238.3300018310547,232.10000610351562,236.88999938964844,112031800,0.0026757481035388775,236.50800170898438,224.24550018310546,61.40588056019572,0.35549763403772533,1289.7900390625,14241.01953125,12.6899995803833,-0.007003319735250775,0.019077397248971673
2023-11-28,246.72000122070312,247.0,234.00999450683594,236.67999267578125,148549900,0.04506946504203557,238.73200073242188,226.71350021362304,65.07000459113306,1.4287064959937932,1302.530029296875,14281.759765625,12.6899995803833,0.017679855072590733,0.023756205976437045
2023-11-29,244.13999938964844,252.75,242.75999450683594,249.2100067138672,135401300,-0.010457205813430348,239.32000122070312,228.87850036621094,63.124021819989814,1.042290060245067,1287.530029296875,14258.490234375,12.979999542236328,0.012429335777381367,0.029019857829705356
2023-11-30,240.0800018310547,245.22000122070312,236.91000366210938,245.13999938964844,132353200,-0.016629792613843564,240.49400024414064,230.5995002746582,69.83917239705042,0.9527112505006311,1288.3599853515625,14226.2197265625,12.920000076293945,0.005994155538253887,0.03398065724150149
2023-12-01,238.8300018310547,240.19000244140625,231.89999389648438,233.13999938964844,121331700,-0.005206597761023168,241.1700012207031,231.61550064086913,66.68966975415552,0.6288068997252949,1296.6600341796875,14305.0302734375,12.630000114440918,-0.010764532062765694,0.00571779522447452
2023-12-04,235.5800018310547,239.3699951171875,233.2899932861328,235.75,104099800,-0.01360800559009756,241.07000122070312,232.39650039672853,58.90738645497117,0.12238877314311332,1299.18994140625,14185.490234375,13.079999923706055,-0.011814798654988098,0.00591895586192947
2023-12-05,238.72000122070312,246.66000366210938,233.6999969482422,233.8699951171875,137971100,0.013328802806870987,239.47000122070312,233.36900024414064,51.16816815889206,1.1178123939221944,1307.800048828125,14229.91015625,12.850000381469727,-0.0018286001814165804,0.013782454875297794
2023-12-06,239.3699951171875,246.57000732421875,239.1699981689453,242.9199981689453,126436200,0.002722829646282676,238.51600036621093,234.22850036621094,46.617258958771934,0.7788200339205228,1313.3699951171875,14146.7099609375,12.970000267028809,0.0008145422876853677,0.013569417162722416
2023-12-07,242.63999938964844,244.0800018310547,236.97999572753906,241.5500030517578,107142300,0.01366087788429815,239.0279998779297,235.25500030517577,59.986746624162514,0.2118030077966505,1313.719970703125,14339.990234375,13.0600004196167,0.009904170112483937,0.006221439273422749
2023-12-08,243.83999633789062,245.27000427246094,239.27000427246094,240.27000427246094,103126800,0.0049455858525417895,240.02999877929688,236.94800033569337,60.4148276102803,0.09379385109943486,1312.760009765625,14403.9697265625,12.350000381469727,0.007109764461040872,0.005781260814165213
2023-12-11,239.74000549316406,243.44000244140625,237.4499969482422,242.74000549316406,97913900,-0.01681426716823431,240.86199951171875,238.20250091552734,54.2592464779717,-0.05940498664104963,1316.510009765625,14432.490234375,12.630000114440918,0.0005973988562018769,0.015695976048324557
2023-12-12,237.00999450683594,238.99000549316406,233.8699951171875,238.5500030517578,95328300,-0.011387381846063915,240.5199981689453,238.86750030517578,45.41874376972696,-0.13539165718178447,1313.6199951171875,14533.400390625,12.069999694824219,-0.007752021053918812,0.01132628301510448
