sample_id,time_step,target,Open,High,Low,Close,Volume,returns,sma_5,sma_20,rsi,volume_z
1,3,,236.67999267578125,247.0,234.00999450683594,246.72000122070312,148549900.0,0.04506946504203557,238.73200073242188,226.71350021362304,65.07000459113306,1.4287064959937932
1,4,,249.2100067138672,252.75,242.75999450683594,244.13999938964844,135401300.0,-0.010457205813430348,239.32000122070312,228.87850036621094,63.124021819989814,1.042290060245067
1,5,,245.13999938964844,245.22000122070312,236.91000366210938,240.0800018310547,132353200.0,-0.016629792613843564,240.49400024414064,230.5995002746582,69.83917239705042,0.9527112505006311
1,6,,233.13999938964844,240.19000244140625,231.89999389648438,238.8300018310547,121331700.0,-0.005206597761023168,241.1700012207031,231.61550064086913,66.68966975415552,0.6288068997252949
1,7,,235.75,239.3699951171875,233.2899932861328,235.5800018310547,104099800.0,-0.01360800559009756,241.07000122070312,232.39650039672853,58.90738645497117,0.12238877314311332
1,8,,233.8699951171875,246.66000366210938,233.6999969482422,238.72000122070312,137971100.0,0.013328802806870987,239.47000122070312,233.36900024414064,51.16816815889206,1.1178123939221944
1,9,,242.9199981689453,246.57000732421875,239.1699981689453,239.3699951171875,126436200.0,0.002722829646282676,238.51600036621093,234.22850036621094,46.617258958771934,0.7788200339205228
1,10,,241.5500030517578,244.0800018310547,236.97999572753906,242.63999938964844,107142300.0,0.01366087788429815,239.0279998779297,235.25500030517577,59.986746624162514,0.2118030077966505
1,11,,240.27000427246094,245.27000427246094,239.27000427246094,243.83999633789062,103126800.0,0.0049455858525417895,240.02999877929688,236.94800033569337,60.4148276102803,0.09379385109943486
1,12,,242.74000549316406,243.44000244140625,237.4499969482422,239.74000549316406,97913900.0,-0.01681426716823431,240.86199951171875,238.20250091552734,54.2592464779717,-0.05940498664104963
1,13,0.04914543063053567,238.5500030517578,238.99000549316406,233.8699951171875,237.00999450683594,95328300.0,-0.011387381846063915,240.5199981689453,238.86750030517578,45.41874376972696,-0.13539165718178447
2,0,,233.75,238.75,232.3300018310547,235.4499969482422,65125200.0,0.00529435207219775,236.152001953125,222.80650024414064,60.50168115499781,-1.0230127157402888
2,1,,236.88999938964844,238.3300018310547,232.10000610351562,236.0800018310547,112031800.0,0.0026757481035388775,236.50800170898438,224.24550018310546,61.40588056019572,0.35549763403772533
2,2,,236.67999267578125,247.0,234.00999450683594,246.72000122070312,148549900.0,0.04506946504203557,238.73200073242188,226.71350021362304,65.07000459113306,1.4287064959937932
2,3,,249.2100067138672,252.75,242.75999450683594,244.13999938964844,135401300.0,-0.010457205813430348,239.32000122070312,228.87850036621094,63.124021819989814,1.042290060245067
2,4,,245.13999938964844,245.22000122070312,236.91000366210938,240.0800018310547,132353200.0,-0.016629792613843564,240.49400024414064,230.5995002746582,69.83917239705042,0.9527112505006311
2,5,,233.13999938964844,240.19000244140625,231.89999389648438,238.8300018310547,121331700.0,-0.005206597761023168,241.1700012207031,231.61550064086913,66.68966975415552,0.6288068997252949
2,6,,235.75,239.3699951171875,233.2899932861328,235.5800018310547,104099800.0,-0.01360800559009756,241.07000122070312,232.39650039672853,58.90738645497117,0.12238877314311332
2,7,,233.8699951171875,246.66000366210938,233.6999969482422,238.72000122070312,137971100.0,0.013328802806870987,239.47000122070312,233.36900024414064,51.16816815889206,1.1178123939221944
2,8,,242.9199981689453,246.57000732421875,239.1699981689453,239.3699951171875,126436200.0,0.002722829646282676,238.51600036621093,234.22850036621094,46.617258958771934,0.7788200339205228
2,9,,241.5500030517578,244.0800018310547,236.97999572753906,242.63999938964844,107142300.0,0.01366087788429815,239.0279998779297,235.25500030517577,59.986746624162514,0.2118030077966505
2,10,,240.27000427246094,245.27000427246094,239.27000427246094,243.83999633789062,103126800.0,0.0049455858525417895,240.02999877929688,236.94800033569337,60.4148276102803,0.09379385109943486
2,11,,242.74000549316406,243.44000244140625,237.4499969482422,239.74000549316406,97913900.0,-0.01681426716823431,240.86199951171875,238.20250091552734,54.2592464779717,-0.05940498664104963
2,12,,238.5500030517578,238.99000549316406,233.8699951171875,237.00999450683594,95328300.0,-0.011387381846063915,240.5199981689453,238.86750030517578,45.41874376972696,-0.13539165718178447
2,13,0.009758999874367902,234.19000244140625,240.3000030517578,228.1999969482422,239.2899932861328,146286300.0,0.009619842336358264,240.50399780273438,238.96149978637695,56.19206752687522,1.3621828931797433
3,0,,236.88999938964844,238.3300018310547,232.10000610351562,236.0800018310547,112031800.0,0.0026757481035388775,236.50800170898438,224.24550018310546,61.40588056019572,0.35549763403772533
3,1,,236.67999267578125,247.0,234.00999450683594,246.72000122070312,148549900.0,0.04506946504203557,238.73200073242188,226.71350021362304,65.07000459113306,1.4287064959937932
3,2,,249.2100067138672,252.75,242.75999450683594,244.13999938964844,135401300.0,-0.010457205813430348,239.32000122070312,228.87850036621094,63.124021819989814,1.042290060245067
3,3,,245.13999938964844,245.22000122070312,236.91000366210938,240.0800018310547,132353200.0,-0.016629792613843564,240.49400024414064,230.5995002746582,69.83917239705042,0.9527112505006311
3,4,,233.13999938964844,240.19000244140625,231.89999389648438,238.8300018310547,121331700.0,-0.005206597761023168,241.1700012207031,231.61550064086913,66.68966975415552,0.6288068997252949
3,5,,235.75,239.3699951171875,233.2899932861328,235.5800018310547,104099800.0,-0.01360800559009756,241.07000122070312,232.39650039672853,58.90738645497117,0.12238877314311332
3,6,,233.8699951171875,246.66000366210938,233.6999969482422,238.72000122070312,137971100.0,0.013328802806870987,239.47000122070312,233.36900024414064,51.16816815889206,1.1178123939221944
3,7,,242.9199981689453,246.57000732421875,239.1699981689453,239.3699951171875,126436200.0,0.002722829646282676,238.51600036621093,234.22850036621094,46.617258958771934,0.7788200339205228
3,8,,241.5500030517578,244.0800018310547,236.97999572753906,242.63999938964844,107142300.0,0.01366087788429815,239.0279998779297,235.25500030517577,59.986746624162514,0.2118030077966505
3,9,,240.27000427246094,245.27000427246094,239.27000427246094,243.83999633789062,103126800.0,0.0049455858525417895,240.02999877929688,236.94800033569337,60.4148276102803,0.09379385109943486
3,10,,242.74000549316406,243.44000244140625,237.4499969482422,239.74000549316406,97913900.0,-0.01681426716823431,240.86199951171875,238.20250091552734,54.2592464779717,-0.05940498664104963
3,11,,238.5500030517578,238.99000549316406,233.8699951171875,237.00999450683594,95328300.0,-0.011387381846063915,240.5199981689453,238.86750030517578,45.41874376972696,-0.13539165718178447
3,12,,234.19000244140625,240.3000030517578,228.1999969482422,239.2899932861328,146286300.0,0.009619842336358264,240.50399780273438,238.96149978637695,56.19206752687522,1.3621828931797433
3,13,-0.005601570686174839,241.22000122070312,253.8800048828125,240.7899932861328,251.0500030517578,160829200.0,0.04914543063053567,242.18599853515624,239.37200012207032,65.13386232021804,1.7895755877213788
4,0,,236.67999267578125,247.0,234.00999450683594,246.72000122070312,148549900.0,0.04506946504203557,238.73200073242188,226.71350021362304,65.07000459113306,1.4287064959937932
4,1,,249.2100067138672,252.75,242.75999450683594,244.13999938964844,135401300.0,-0.010457205813430348,239.32000122070312,228.87850036621094,63.124021819989814,1.042290060245067
4,2,,245.13999938964844,245.22000122070312,236.91000366210938,240.0800018310547,132353200.0,-0.016629792613843564,240.49400024414064,230.5995002746582,69.83917239705042,0.9527112505006311
4,3,,233.13999938964844,240.19000244140625,231.89999389648438,238.8300018310547,121331700.0,-0.005206597761023168,241.1700012207031,231.61550064086913,66.68966975415552,0.6288068997252949
4,4,,235.75,239.3699951171875,233.2899932861328,235.5800018310547,104099800.0,-0.01360800559009756,241.07000122070312,232.39650039672853,58.90738645497117,0.12238877314311332
4,5,,233.8699951171875,246.66000366210938,233.6999969482422,238.72000122070312,137971100.0,0.013328802806870987,239.47000122070312,233.36900024414064,51.16816815889206,1.1178123939221944
4,6,,242.9199981689453,246.57000732421875,239.1699981689453,239.3699951171875,126436200.0,0.002722829646282676,238.51600036621093,234.22850036621094,46.617258958771934,0.7788200339205228
4,7,,241.5500030517578,244.0800018310547,236.97999572753906,242.63999938964844,107142300.0,0.01366087788429815,239.0279998779297,235.25500030517577,59.986746624162514,0.2118030077966505
4,8,,240.27000427246094,245.27000427246094,239.27000427246094,243.83999633789062,103126800.0,0.0049455858525417895,240.02999877929688,236.94800033569337,60.4148276102803,0.09379385109943486
4,9,,242.74000549316406,243.44000244140625,237.4499969482422,239.74000549316406,97913900.0,-0.01681426716823431,240.86199951171875,238.20250091552734,54.2592464779717,-0.05940498664104963
4,10,,238.5500030517578,238.99000549316406,233.8699951171875,237.00999450683594,95328300.0,-0.011387381846063915,240.5199981689453,238.86750030517578,45.41874376972696,-0.13539165718178447
4,11,,234.19000244140625,240.3000030517578,228.1999969482422,239.2899932861328,146286300.0,0.009619842336358264,240.50399780273438,238.96149978637695,56.19206752687522,1.3621828931797433
4,12,,241.22000122070312,253.8800048828125,240.7899932861328,251.0500030517578,160829200.0,0.04914543063053567,242.18599853515624,239.37200012207032,65.13386232021804,1.7895755877213788
4,13,0.0203903496997484,251.2100067138672,254.1300048828125,248.3000030517578,253.5,135932800.0,0.009758999874367902,244.1179992675781,240.36750030517578,66.32306915220178,1.0579099996759151
5,0,,249.2100067138672,252.75,242.75999450683594,244.13999938964844,135401300.0,-0.010457205813430348,239.32000122070312,228.87850036621094,63.124021819989814,1.042290060245067
5,1,,245.13999938964844,245.22000122070312,236.91000366210938,240.0800018310547,132353200.0,-0.016629792613843564,240.49400024414064,230.5995002746582,69.83917239705042,0.9527112505006311
5,2,,233.13999938964844,240.19000244140625,231.89999389648438,238.8300018310547,121331700.0,-0.005206597761023168,241.1700012207031,231.61550064086913,66.68966975415552,0.6288068997252949
5,3,,235.75,239.3699951171875,233.2899932861328,235.5800018310547,104099800.0,-0.01360800559009756,241.07000122070312,232.39650039672853,58.90738645497117,0.12238877314311332
5,4,,233.8699951171875,246.66000366210938,233.6999969482422,238.72000122070312,137971100.0,0.013328802806870987,239.47000122070312,233.36900024414064,51.16816815889206,1.1178123939221944
5,5,,242.9199981689453,246.57000732421875,239.1699981689453,239.3699951171875,126436200.0,0.002722829646282676,238.51600036621093,234.22850036621094,46.617258958771934,0.7788200339205228
5,6,,241.5500030517578,244.0800018310547,236.97999572753906,242.63999938964844,107142300.0,0.01366087788429815,239.0279998779297,235.25500030517577,59.986746624162514,0.2118030077966505
5,7,,240.27000427246094,245.27000427246094,239.27000427246094,243.83999633789062,103126800.0,0.0049455858525417895,240.02999877929688,236.94800033569337,60.4148276102803,0.09379385109943486
5,8,,242.74000549316406,243.44000244140625,237.4499969482422,239.74000549316406,97913900.0,-0.01681426716823431,240.86199951171875,238.20250091552734,54.2592464779717,-0.05940498664104963
5,9,,238.5500030517578,238.99000549316406,233.8699951171875,237.00999450683594,95328300.0,-0.011387381846063915,240.5199981689453,238.86750030517578,45.41874376972696,-0.13539165718178447
5,10,,234.19000244140625,240.3000030517578,228.1999969482422,239.2899932861328,146286300.0,0.009619842336358264,240.50399780273438,238.96149978637695,56.19206752687522,1.3621828931797433
5,11,,241.22000122070312,253.8800048828125,240.7899932861328,251.0500030517578,160829200.0,0.04914543063053567,242.18599853515624,239.37200012207032,65.13386232021804,1.7895755877213788
5,12,,251.2100067138672,254.1300048828125,248.3000030517578,253.5,135932800.0,0.009758999874367902,244.1179992675781,240.36750030517578,66.32306915220178,1.0579099996759151
5,13,-0.03918825045959673,253.77999877929688,258.739990234375,251.36000061035156,252.0800018310547,116416500.0,-0.005601570686174839,246.58599853515625,241.25650024414062,56.07157338516867,0.4843569913706307
6,0,,245.13999938964844,245.22000122070312,236.91000366210938,240.0800018310547,132353200.0,-0.016629792613843564,240.49400024414064,230.5995002746582,69.83917239705042,0.9527112505006311
6,1,,233.13999938964844,240.19000244140625,231.89999389648438,238.8300018310547,121331700.0,-0.005206597761023168,241.1700012207031,231.61550064086913,66.68966975415552,0.6288068997252949
6,2,,235.75,239.3699951171875,233.2899932861328,235.5800018310547,104099800.0,-0.01360800559009756,241.07000122070312,232.39650039672853,58.90738645497117,0.12238877314311332
6,3,,233.8699951171875,246.66000366210938,233.6999969482422,238.72000122070312,137971100.0,0.013328802806870987,239.47000122070312,233.36900024414064,51.16816815889206,1.1178123939221944
6,4,,242.9199981689453,246.57000732421875,239.1699981689453,239.3699951171875,126436200.0,0.002722829646282676,238.51600036621093,234.22850036621094,46.617258958771934,0.7788200339205228
6,5,,241.5500030517578,244.0800018310547,236.97999572753906,242.63999938964844,107142300.0,0.01366087788429815,239.0279998779297,235.25500030517577,59.986746624162514,0.2118030077966505
6,6,,240.27000427246094,245.27000427246094,239.27000427246094,243.83999633789062,103126800.0,0.0049455858525417895,240.02999877929688,236.94800033569337,60.4148276102803,0.09379385109943486
6,7,,242.74000549316406,243.44000244140625,237.4499969482422,239.74000549316406,97913900.0,-0.01681426716823431,240.86199951171875,238.20250091552734,54.2592464779717,-0.05940498664104963
6,8,,238.5500030517578,238.99000549316406,233.8699951171875,237.00999450683594,95328300.0,-0.011387381846063915,240.5199981689453,238.86750030517578,45.41874376972696,-0.13539165718178447
6,9,,234.19000244140625,240.3000030517578,228.1999969482422,239.2899932861328,146286300.0,0.009619842336358264,240.50399780273438,238.96149978637695,56.19206752687522,1.3621828931797433
6,10,,241.22000122070312,253.8800048828125,240.7899932861328,251.0500030517578,160829200.0,0.04914543063053567,242.18599853515624,239.37200012207032,65.13386232021804,1.7895755877213788
6,11,,251.2100067138672,254.1300048828125,248.3000030517578,253.5,135932800.0,0.009758999874367902,244.1179992675781,240.36750030517578,66.32306915220178,1.0579099996759151
6,12,,253.77999877929688,258.739990234375,251.36000061035156,252.0800018310547,116416500.0,-0.005601570686174839,246.58599853515625,241.25650024414062,56.07157338516867,0.4843569913706307
6,13,0.029780693649462897,253.47999572753906,258.3399963378906,253.00999450683594,257.2200012207031,106737400.0,0.0203903496997484,250.62799987792968,242.3375,64.00426634326841,0.19990364095648053
7,0,,233.13999938964844,240.19000244140625,231.89999389648438,238.8300018310547,121331700.0,-0.005206597761023168,241.1700012207031,231.61550064086913,66.68966975415552,0.6288068997252949
7,1,,235.75,239.3699951171875,233.2899932861328,235.5800018310547,104099800.0,-0.01360800559009756,241.07000122070312,232.39650039672853,58.90738645497117,0.12238877314311332
7,2,,233.8699951171875,246.66000366210938,233.6999969482422,238.72000122070312,137971100.0,0.013328802806870987,239.47000122070312,233.36900024414064,51.16816815889206,1.1178123939221944
7,3,,242.9199981689453,246.57000732421875,239.1699981689453,239.3699951171875,126436200.0,0.002722829646282676,238.51600036621093,234.22850036621094,46.617258958771934,0.7788200339205228
7,4,,241.5500030517578,244.0800018310547,236.97999572753906,242.63999938964844,107142300.0,0.01366087788429815,239.0279998779297,235.25500030517577,59.986746624162514,0.2118030077966505
7,5,,240.27000427246094,245.27000427246094,239.27000427246094,243.83999633789062,103126800.0,0.0049455858525417895,240.02999877929688,236.94800033569337,60.4148276102803,0.09379385109943486
7,6,,242.74000549316406,243.44000244140625,237.4499969482422,239.74000549316406,97913900.0,-0.01681426716823431,240.86199951171875,238.20250091552734,54.2592464779717,-0.05940498664104963
7,7,,238.5500030517578,238.99000549316406,233.8699951171875,237.00999450683594,95328300.0,-0.011387381846063915,240.5199981689453,238.86750030517578,45.41874376972696,-0.13539165718178447
7,8,,234.19000244140625,240.3000030517578,228.1999969482422,239.2899932861328,146286300.0,0.009619842336358264,240.50399780273438,238.96149978637695,56.19206752687522,1.3621828931797433
7,9,,241.22000122070312,253.8800048828125,240.7899932861328,251.0500030517578,160829200.0,0.04914543063053567,242.18599853515624,239.37200012207032,65.13386232021804,1.7895755877213788
7,10,,251.2100067138672,254.1300048828125,248.3000030517578,253.5,135932800.0,0.009758999874367902,244.1179992675781,240.36750030517578,66.32306915220178,1.0579099996759151
7,11,,253.77999877929688,258.739990234375,251.36000061035156,252.0800018310547,116416500.0,-0.005601570686174839,246.58599853515625,241.25650024414062,56.07157338516867,0.4843569913706307
7,12,,253.47999572753906,258.3399963378906,253.00999450683594,257.2200012207031,106737400.0,0.0203903496997484,250.62799987792968,242.3375,64.00426634326841,0.19990364095648053
7,13,-0.007701401626197146,256.4100036621094,259.8399963378906,247.0,247.13999938964844,125097000.0,-0.03918825045959673,252.1980010986328,242.6345001220703,56.695733611834484,0.7394630764684219
8,0,,235.75,239.3699951171875,233.2899932861328,235.5800018310547,104099800.0,-0.01360800559009756,241.07000122070312,232.39650039672853,58.90738645497117,0.12238877314311332
8,1,,233.8699951171875,246.66000366210938,233.6999969482422,238.72000122070312,137971100.0,0.013328802806870987,239.47000122070312,233.36900024414064,51.16816815889206,1.1178123939221944
8,2,,242.9199981689453,246.57000732421875,239.1699981689453,239.3699951171875,126436200.0,0.002722829646282676,238.51600036621093,234.22850036621094,46.617258958771934,0.7788200339205228
8,3,,241.5500030517578,244.0800018310547,236.97999572753906,242.63999938964844,107142300.0,0.01366087788429815,239.0279998779297,235.25500030517577,59.986746624162514,0.2118030077966505
8,4,,240.27000427246094,245.27000427246094,239.27000427246094,243.83999633789062,103126800.0,0.0049455858525417895,240.02999877929688,236.94800033569337,60.4148276102803,0.09379385109943486
8,5,,242.74000549316406,243.44000244140625,237.4499969482422,239.74000549316406,97913900.0,-0.01681426716823431,240.86199951171875,238.20250091552734,54.2592464779717,-0.05940498664104963
8,6,,238.5500030517578,238.99000549316406,233.8699951171875,237.00999450683594,95328300.0,-0.011387381846063915,240.5199981689453,238.86750030517578,45.41874376972696,-0.13539165718178447
8,7,,234.19000244140625,240.3000030517578,228.1999969482422,239.2899932861328,146286300.0,0.009619842336358264,240.50399780273438,238.96149978637695,56.19206752687522,1.3621828931797433
8,8,,241.22000122070312,253.8800048828125,240.7899932861328,251.0500030517578,160829200.0,0.04914543063053567,242.18599853515624,239.37200012207032,65.13386232021804,1.7895755877213788
8,9,,251.2100067138672,254.1300048828125,248.3000030517578,253.5,135932800.0,0.009758999874367902,244.1179992675781,240.36750030517578,66.32306915220178,1.0579099996759151
8,10,,253.77999877929688,258.739990234375,251.36000061035156,252.0800018310547,116416500.0,-0.005601570686174839,246.58599853515625,241.25650024414062,56.07157338516867,0.4843569913706307
8,11,,253.47999572753906,258.3399963378906,253.00999450683594,257.2200012207031,106737400.0,0.0203903496997484,250.62799987792968,242.3375,64.00426634326841,0.19990364095648053
8,12,,256.4100036621094,259.8399963378906,247.0,247.13999938964844,125097000.0,-0.03918825045959673,252.1980010986328,242.6345001220703,56.695733611834484,0.7394630764684219
8,13,0.01611622781987765,251.89999389648438,254.8000030517578,248.5500030517578,254.5,109594200.0,0.029780693649462897,252.88800048828125,243.64899978637695,63.3180179773754,0.28386044804217486
9,0,,233.8699951171875,246.66000366210938,233.6999969482422,238.72000122070312,137971100.0,0.013328802806870987,239.47000122070312,233.36900024414064,51.16816815889206,1.1178123939221944
9,1,,242.9199981689453,246.57000732421875,239.1699981689453,239.3699951171875,126436200.0,0.002722829646282676,238.51600036621093,234.22850036621094,46.617258958771934,0.7788200339205228
9,2,,241.5500030517578,244.0800018310547,236.97999572753906,242.63999938964844,107142300.0,0.01366087788429815,239.0279998779297,235.25500030517577,59.986746624162514,0.2118030077966505
9,3,,240.27000427246094,245.27000427246094,239.27000427246094,243.83999633789062,103126800.0,0.0049455858525417895,240.02999877929688,236.94800033569337,60.4148276102803,0.09379385109943486
9,4,,242.74000549316406,243.44000244140625,237.4499969482422,239.74000549316406,97913900.0,-0.01681426716823431,240.86199951171875,238.20250091552734,54.2592464779717,-0.05940498664104963
9,5,,238.5500030517578,238.99000549316406,233.8699951171875,237.00999450683594,95328300.0,-0.011387381846063915,240.5199981689453,238.86750030517578,45.41874376972696,-0.13539165718178447
9,6,,234.19000244140625,240.3000030517578,228.1999969482422,239.2899932861328,146286300.0,0.009619842336358264,240.50399780273438,238.96149978637695,56.19206752687522,1.3621828931797433
9,7,,241.22000122070312,253.8800048828125,240.7899932861328,251.0500030517578,160829200.0,0.04914543063053567,242.18599853515624,239.37200012207032,65.13386232021804,1.7895755877213788
9,8,,251.2100067138672,254.1300048828125,248.3000030517578,253.5,135932800.0,0.009758999874367902,244.1179992675781,240.36750030517578,66.32306915220178,1.0579099996759151
9,9,,253.77999877929688,258.739990234375,251.36000061035156,252.0800018310547,116416500.0,-0.005601570686174839,246.58599853515625,241.25650024414062,56.07157338516867,0.4843569913706307
9,10,,253.47999572753906,258.3399963378906,253.00999450683594,257.2200012207031,106737400.0,0.0203903496997484,250.62799987792968,242.3375,64.00426634326841,0.19990364095648053
9,11,,256.4100036621094,259.8399963378906,247.0,247.13999938964844,125097000.0,-0.03918825045959673,252.1980010986328,242.6345001220703,56.695733611834484,0.7394630764684219
9,12,,251.89999389648438,254.8000030517578,248.5500030517578,254.5,109594200.0,0.029780693649462897,252.88800048828125,243.64899978637695,63.3180179773754,0.28386044804217486
9,13,0.018822405072142834,256.760009765625,258.2200012207031,251.3699951171875,252.5399932861328,93370100.0,-0.007701401626197146,252.6959991455078,244.50349960327148,64.73754849664627,-0.1929400398600282
10,0,,242.9199981689453,246.57000732421875,239.1699981689453,239.3699951171875,126436200.0,0.002722829646282676,238.51600036621093,234.22850036621094,46.617258958771934,0.7788200339205228
10,1,,241.5500030517578,244.0800018310547,236.97999572753906,242.63999938964844,107142300.0,0.01366087788429815,239.0279998779297,235.25500030517577,59.986746624162514,0.2118030077966505
10,2,,240.27000427246094,245.27000427246094,239.27000427246094,243.83999633789062,103126800.0,0.0049455858525417895,240.02999877929688,236.94800033569337,60.4148276102803,0.09379385109943486
10,3,,242.74000549316406,243.44000244140625,237.4499969482422,239.74000549316406,97913900.0,-0.01681426716823431,240.86199951171875,238.20250091552734,54.2592464779717,-0.05940498664104963
10,4,,238.5500030517578,238.99000549316406,233.8699951171875,237.00999450683594,95328300.0,-0.011387381846063915,240.5199981689453,238.86750030517578,45.41874376972696,-0.13539165718178447
10,5,,234.19000244140625,240.3000030517578,228.1999969482422,239.2899932861328,146286300.0,0.009619842336358264,240.50399780273438,238.96149978637695,56.19206752687522,1.3621828931797433
10,6,,241.22000122070312,253.8800048828125,240.7899932861328,251.0500030517578,160829200.0,0.04914543063053567,242.18599853515624,239.37200012207032,65.13386232021804,1.7895755877213788
10,7,,251.2100067138672,254.1300048828125,248.3000030517578,253.5,135932800.0,0.009758999874367902,244.1179992675781,240.36750030517578,66.32306915220178,1.0579099996759151
10,8,,253.77999877929688,258.739990234375,251.36000061035156,252.0800018310547,116416500.0,-0.005601570686174839,246.58599853515625,241.25650024414062,56.07157338516867,0.4843569913706307
10,9,,253.47999572753906,258.3399963378906,253.00999450683594,257.2200012207031,106737400.0,0.0203903496997484,250.62799987792968,242.3375,64.00426634326841,0.19990364095648053
10,10,,256.4100036621094,259.8399963378906,247.0,247.13999938964844,125097000.0,-0.03918825045959673,252.1980010986328,242.6345001220703,56.695733611834484,0.7394630764684219
10,11,,251.89999389648438,254.8000030517578,248.5500030517578,254.5,109594200.0,0.029780693649462897,252.88800048828125,243.64899978637695,63.3180179773754,0.28386044804217486
10,12,,256.760009765625,258.2200012207031,251.3699951171875,252.5399932861328,93370100.0,-0.007701401626197146,252.6959991455078,244.50349960327148,64.73754849664627,-0.1929400398600282
10,13,-0.03159428430420175,254.49000549316406,257.9700012207031,252.91000366210938,256.6099853515625,86892400.0,0.01611622781987765,253.60199584960938,245.52999877929688,65.29841412160678,-0.3833093374163858
11,0,,241.5500030517578,244.0800018310547,236.97999572753906,242.63999938964844,107142300.0,0.01366087788429815,239.0279998779297,235.25500030517577,59.986746624162514,0.2118030077966505
11,1,,240.27000427246094,245.27000427246094,239.27000427246094,243.83999633789062,103126800.0,0.0049455858525417895,240.02999877929688,236.94800033569337,60.4148276102803,0.09379385109943486
11,2,,242.74000549316406,243.44000244140625,237.4499969482422,239.74000549316406,97913900.0,-0.01681426716823431,240.86199951171875,238.20250091552734,54.2592464779717,-0.05940498664104963
11,3,,238.5500030517578,238.99000549316406,233.8699951171875,237.00999450683594,95328300.0,-0.011387381846063915,240.5199981689453,238.86750030517578,45.41874376972696,-0.13539165718178447
11,4,,234.19000244140625,240.3000030517578,228.1999969482422,239.2899932861328,146286300.0,0.009619842336358264,240.50399780273438,238.96149978637695,56.19206752687522,1.3621828931797433
11,5,,241.22000122070312,253.8800048828125,240.7899932861328,251.0500030517578,160829200.0,0.04914543063053567,242.18599853515624,239.37200012207032,65.13386232021804,1.7895755877213788
11,6,,251.2100067138672,254.1300048828125,248.3000030517578,253.5,135932800.0,0.009758999874367902,244.1179992675781,240.36750030517578,66.32306915220178,1.0579099996759151
11,7,,253.77999877929688,258.739990234375,251.36000061035156,252.0800018310547,116416500.0,-0.005601570686174839,246.58599853515625,241.25650024414062,56.07157338516867,0.4843569913706307
11,8,,253.47999572753906,258.3399963378906,253.00999450683594,257.2200012207031,106737400.0,0.0203903496997484,250.62799987792968,242.3375,64.00426634326841,0.19990364095648053
