Symbol,Date,Open,Close
NVDA,2020-05-14,7.811983382578015,8.000017166137695
NVDA,2020-05-15,7.859799215280093,8.458518028259277
NVDA,2020-05-18,8.727241703442843,8.71703052520752
NVDA,2020-05-19,8.756882382589186,8.772074699401855
NVDA,2020-05-20,8.956869516435537,8.935949325561523
NVDA,2020-05-21,9.017138817033219,8.741937637329102
NVDA,2020-05-22,8.791749989593594,8.991987228393555
NVDA,2020-05-26,9.121987780936925,8.684654235839844
NVDA,2020-05-27,8.592260329667416,8.492889404296875
NVDA,2020-05-28,8.380315351786827,8.454782485961914
NVDA,2020-05-29,8.522025817439461,8.84180736541748
NVDA,2020-06-01,8.799718404433667,8.772820472717285
NVDA,2020-06-02,8.762857852383924,8.791747093200684
NVDA,2020-06-03,8.788759250864498,8.73620891571045
NVDA,2020-06-04,8.698831478441209,8.737203598022461
NVDA,2020-06-05,8.765115451105276,8.890195846557617
NVDA,2020-06-08,8.847586490803435,8.775578498840332
NVDA,2020-06-09,8.77059362098267,9.01577091217041
NVDA,2020-06-10,9.137115736706289,9.335450172424316
NVDA,2020-06-11,9.119424348084378,8.766857147216797
NVDA,2020-06-12,9.131882753955262,8.902650833129883
NVDA,2020-06-15,8.78579344778855,9.143095016479492
NVDA,2020-06-16,9.194175392191577,9.03819751739502
NVDA,2020-06-17,9.083295214985142,9.2051362991333
NVDA,2020-06-18,9.196166481486612,9.187196731567383
NVDA,2020-06-19,9.211617176466618,9.230303764343262
NVDA,2020-06-22,9.268924225594319,9.494915962219238
NVDA,2020-06-23,9.51908600474059,9.418423652648926
NVDA,2020-06-24,9.444584317540274,9.204639434814453
NVDA,2020-06-25,9.324487111410805,9.458288192749023
NVDA,2020-06-26,9.46825321757015,9.124405860900879
NVDA,2020-06-29,9.13910960070317,9.169258117675781
NVDA,2020-06-30,9.282880555665779,9.46601676940918
NVDA,2020-07-01,9.488937766911135,9.498156547546387
NVDA,2020-07-02,9.606790803004376,9.580130577087402
NVDA,2020-07-06,9.709196693635228,9.806370735168457
NVDA,2020-07-07,9.913015338339745,9.838764190673828
NVDA,2020-07-08,9.960355494904794,10.181862831115723
NVDA,2020-07-09,10.345565887596086,10.473885536193848
NVDA,2020-07-10,10.55336697172099,10.444232940673828
NVDA,2020-07-13,10.559598321190247,10.018661499023438
NVDA,2020-07-14,10.041334295021729,10.342325210571289
NVDA,2020-07-15,10.379451554113174,10.193076133728027
NVDA,2020-07-16,9.981535509582216,10.100885391235352
NVDA,2020-07-17,10.191332731820053,10.167412757873535
NVDA,2020-07-20,10.239919314607517,10.475628852844238
NVDA,2020-07-21,10.477870511785147,10.293987274169922
NVDA,2020-07-22,10.332856798592301,10.403868675231934
NVDA,2020-07-23,10.415078958819938,10.09589958190918
NVDA,2020-07-24,9.842001448963808,10.160433769226074
NVDA,2020-07-27,10.19805917435,10.386676788330078
NVDA,2020-07-28,10.339584117319752,10.181364059448242
NVDA,2020-07-29,10.356029423457086,10.430529594421387
NVDA,2020-07-30,10.340331482231235,10.578533172607422
NVDA,2020-07-31,10.527951671471635,10.579279899597168
NVDA,2020-08-03,10.696638262257496,10.97346019744873
NVDA,2020-08-04,11.013076593870208,11.190232276916504
NVDA,2020-08-05,11.206430225019636,11.24903678894043
NVDA,2020-08-06,11.311824867203157,11.297622680664062
NVDA,2020-08-07,11.274698313590116,11.162075996398926
NVDA,2020-08-10,11.296375225746614,11.127690315246582
NVDA,2020-08-11,11.036745063035063,10.813743591308594
NVDA,2020-08-12,10.954026131989467,11.402024269104004
NVDA,2020-08-13,11.507418736974273,11.404763221740723
NVDA,2020-08-14,11.491472368961071,11.525359153747559
NVDA,2020-08-17,11.811648364970852,12.295775413513184
NVDA,2020-08-18,12.408396604850482,12.219779014587402
NVDA,2020-08-19,12.2554134598343,12.097941398620605
NVDA,2020-08-20,11.934985765200699,12.100430488586426
NVDA,2020-08-21,12.160976425454727,12.641117095947266
NVDA,2020-08-24,12.840699321764225,12.677745819091797
NVDA,2020-08-25,12.588543733917879,12.707395553588867
NVDA,2020-08-26,12.75648406209131,12.730321884155273
NVDA,2020-08-27,12.738790552037838,12.586052894592285
NVDA,2020-08-28,12.632648797440364,13.103818893432617
NVDA,2020-08-31,13.138699399567772,13.329809188842773
NVDA,2020-09-01,13.438977372581991,13.778940200805664
NVDA,2020-09-02,14.659000334746768,14.302838325500488
NVDA,2020-09-03,13.786664795289532,12.975890159606934
NVDA,2020-09-04,12.744845815895383,12.584087371826172
NVDA,2020-09-08,11.698787339465177,11.876744270324707
NVDA,2020-09-09,12.362261988655698,12.67630386352539
NVDA,2020-09-10,12.949719407008288,12.27428150177002
NVDA,2020-09-11,12.447504698352022,12.127481460571289
NVDA,2020-09-14,13.041190957693448,12.833075523376465
NVDA,2020-09-15,13.23958567278816,12.951465606689453
NVDA,2020-09-16,12.917816263077135,12.47641372680664
NVDA,2020-09-17,12.095327445749735,12.425569534301758
NVDA,2020-09-18,12.555423930991667,12.152154922485352
NVDA,2020-09-21,11.888710826446754,12.479158401489258
NVDA,2020-09-22,12.536728147868072,12.599287033081055
NVDA,2020-09-23,12.5372289894592,12.086853981018066
NVDA,2020-09-24,12.035510969124187,12.310420989990234
NVDA,2020-09-25,12.409617669119307,12.834569931030273
NVDA,2020-09-28,13.000565764614077,12.995331764221191
NVDA,2020-09-29,12.898126471531569,13.18549919128418
NVDA,2020-09-30,13.117458606533225,13.489323616027832
NVDA,2020-10-01,13.716131285227705,13.573067665100098
NVDA,2020-10-02,13.184751150235252,13.022496223449707
NVDA,2020-10-05,13.195719875702725,13.600982666015625
NVDA,2020-10-06,13.787910100750363,13.694694519042969
NVDA,2020-10-07,13.95714274462038,13.921501159667969
NVDA,2020-10-08,14.032165622756523,13.796634674072266
NVDA,2020-10-09,13.725102840358888,13.720865249633789
NVDA,2020-10-12,13.946925832096596,14.182705879211426
NVDA,2020-10-13,14.252990745562755,14.204887390136719
NVDA,2020-10-14,14.24700824386432,14.052352905273438
NVDA,2020-10-15,13.768719851769514,13.927485466003418
NVDA,2020-10-16,13.994032098702894,13.7694673538208
NVDA,2020-10-19,13.860687006081015,13.456670761108398
NVDA,2020-10-20,13.542162746263191,13.603974342346191
NVDA,2020-10-21,13.583535280397424,13.483590126037598
NVDA,2020-10-22,13.481344799645843,13.32033634185791
NVDA,2020-10-23,13.40906768227874,13.548891067504883
NVDA,2020-10-26,13.386136149742837,13.101255416870117
NVDA,2020-10-27,13.265503513673679,13.355978012084961
NVDA,2020-10-28,13.157835891412729,12.588573455810547
NVDA,2020-10-29,12.799427953115362,12.984363555908203
NVDA,2020-10-30,12.810893624788754,12.495855331420898
NVDA,2020-11-02,12.619227673320147,12.542462348937988
NVDA,2020-11-03,12.669824999930903,12.979878425598145
NVDA,2020-11-04,13.348503465927273,13.752270698547363
NVDA,2020-11-05,14.119399090161183,14.11690616607666
NVDA,2020-11-06,14.066807056350276,14.517681121826172
NVDA,2020-11-09,14.508214706778439,13.589269638061523
NVDA,2020-11-10,13.565088723820217,12.731135368347168
NVDA,2020-11-11,13.014023190503698,13.377164840698242
NVDA,2020-11-12,13.437978740251724,13.415796279907227
NVDA,2020-11-13,13.585779348512542,13.256534576416016
NVDA,2020-11-16,13.132411731318832,13.474119186401367
NVDA,2020-11-17,13.511257530399176,13.381403923034668
NVDA,2020-11-18,13.424269216618635,13.387880325317383
NVDA,2020-11-19,13.172538762935169,13.399346351623535
NVDA,2020-11-20,13.41305564926679,13.047920227050781
NVDA,2020-11-23,13.13116385566838,13.100008964538574
NVDA,2020-11-24,13.10250420793788,12.918316841125488
NVDA,2020-11-25,12.992839233588224,13.194473266601562
NVDA,2020-11-27,13.334293351128782,13.2208890914917
NVDA,2020-11-30,13.224629972711387,13.360713958740234
NVDA,2020-12-01,13.451189716731127,13.349250793457031
NVDA,2020-12-02,13.309870792632042,13.503280639648438
NVDA,2020-12-03,13.55014897913775,13.359175682067871
NVDA,2020-12-04,13.411531775587404,13.520980834960938
NVDA,2020-12-07,13.563862659736298,13.569347381591797
NVDA,2020-12-08,13.547659578821161,13.313305854797363
NVDA,2020-12-09,13.263941103643397,12.895207405090332
NVDA,2020-12-10,12.833627308736657,12.936593055725098
NVDA,2020-12-11,12.931606849028675,12.9774808883667
NVDA,2020-12-14,13.05202320769895,13.27216625213623
NVDA,2020-12-15,13.402808753196899,13.323777198791504
NVDA,2020-12-16,13.385605048694739,13.206100463867188
NVDA,2020-12-17,13.330007078417685,13.304577827453613
NVDA,2020-12-18,13.342222773227842,13.235517501831055
NVDA,2020-12-21,13.038809967226198,13.295601844787598
NVDA,2020-12-22,13.282637425656816,13.24174976348877
NVDA,2020-12-23,13.219561371315317,12.973489761352539
NVDA,2020-12-24,13.001413939538107,12.958033561706543
NVDA,2020-12-28,13.026593800525333,12.864540100097656
NVDA,2020-12-29,12.889471627725841,12.907670974731445
NVDA,2020-12-30,12.954540464926044,13.109613418579102
NVDA,2020-12-31,13.10039051897173,13.01911449432373
NVDA,2021-01-04,13.06822839837125,13.077452659606934
NVDA,2021-01-05,13.063741770518265,13.367903709411621
NVDA,2021-01-06,13.186154937221913,12.579826354980469
NVDA,2021-01-07,12.931855368359583,13.307320594787598
NVDA,2021-01-08,13.325770230121712,13.240255355834961
NVDA,2021-01-11,13.381864913182376,13.584057807922363
NVDA,2021-01-12,13.714696165855404,13.44768238067627
NVDA,2021-01-13,13.45291837429401,13.494553565979004
NVDA,2021-01-14,13.537684279966546,13.16396427154541
NVDA,2021-01-15,13.191637842829286,12.824151039123535
NVDA,2021-01-19,12.980471556161469,12.989447593688965
NVDA,2021-01-20,13.07570848862872,13.329010963439941
NVDA,2021-01-21,13.381614853404404,13.829380989074707
NVDA,2021-01-22,13.702231154807055,13.674806594848633
NVDA,2021-01-25,13.743866560222088,13.61571979522705
NVDA,2021-01-26,13.543169347286403,13.398319244384766
NVDA,2021-01-27,13.193634056363793,12.882243156433105
NVDA,2021-01-28,12.960526280295204,13.015125274658203
NVDA,2021-01-29,13.039059912250814,12.954044342041016
NVDA,2021-02-01,13.0173689240045,13.200613975524902
NVDA,2021-02-02,13.361921677094712,13.519487380981445
NVDA,2021-02-03,13.598518301922557,13.493309020996094
NVDA,2021-02-04,13.493807843048884,13.626691818237305
NVDA,2021-02-05,13.687271836444868,13.55363941192627
NVDA,2021-02-08,13.689518611667033,14.399063110351562
NVDA,2021-02-09,14.301329248326892,14.224042892456055
NVDA,2021-02-10,14.423493930171468,14.723666191101074
NVDA,2021-02-11,14.93907417108014,15.208829879760742
NVDA,2021-02-12,15.008630938614067,14.920125007629395
NVDA,2021-02-16,15.022841169340257,15.28810977935791
NVDA,2021-02-17,15.129298403062354,14.86502742767334
NVDA,2021-02-18,14.688513972152826,14.788239479064941
NVDA,2021-02-19,14.983200582071147,14.885470390319824
NVDA,2021-02-22,14.734136872236576,14.316288948059082
NVDA,2021-02-23,14.036559483969578,14.103126525878906
NVDA,2021-02-24,14.083930445946981,14.459145545959473
NVDA,2021-02-25,14.006892084424166,13.270920753479004
NVDA,2021-02-26,13.714695425361032,13.676800727844238
NVDA,2021-03-01,13.836858901331096,13.80370044708252
NVDA,2021-03-02,13.86178851021304,13.369396209716797
NVDA,2021-03-03,13.38934384192077,12.769552230834961
NVDA,2021-03-04,12.765564152325203,12.336247444152832
NVDA,2021-03-05,12.515502848468161,12.42724609375
NVDA,2021-03-08,12.415778809895029,11.561384201049805
NVDA,2021-03-09,12.101083086298525,12.490145683288574
NVDA,2021-03-10,12.809624121831169,12.43826961517334
NVDA,2021-03-11,12.91886108212724,12.96225643157959
NVDA,2021-03-12,12.617835826632309,12.82508659362793
NVDA,2021-03-15,12.833813930624292,13.159528732299805
NVDA,2021-03-16,13.324383242411827,13.25929069519043
NVDA,2021-03-17,13.008394442841102,13.30916976928711
NVDA,2021-03-18,13.104913891109524,12.691908836364746
NVDA,2021-03-19,12.719342626753512,12.814862251281738
NVDA,2021-03-22,12.881700139570604,13.154541969299316
NVDA,2021-03-23,13.222378081333801,13.03931999206543
NVDA,2021-03-24,13.119627514303462,12.61259937286377
NVDA,2021-03-25,12.46944345512257,12.505106925964355
NVDA,2021-03-26,12.524313835764517,12.808379173278809
NVDA,2021-03-29,12.789423678283432,12.917116165161133
NVDA,2021-03-30,12.811120995907123,12.840799331665039
NVDA,2021-03-31,12.98420332881414,13.316153526306152
NVDA,2021-04-01,13.539613622347158,13.77853775024414
NVDA,2021-04-05,13.834155615253895,13.953866958618164
NVDA,2021-04-06,13.96608967717329,13.828171730041504
NVDA,2021-04-07,13.847371587915674,14.109490394592285
NVDA,2021-04-08,14.218479152641445,14.282574653625488
NVDA,2021-04-09,14.179821934797358,14.365374565124512
NVDA,2021-04-12,14.25538991646509,15.172429084777832
NVDA,2021-04-13,15.194875288215687,15.64179801940918
NVDA,2021-04-14,15.587426679695284,15.240263938903809
NVDA,2021-04-15,15.62483699906746,16.098445892333984
NVDA,2021-04-16,16.014399292378307,15.874238014221191
NVDA,2021-04-19,15.499142071927194,15.324811935424805
NVDA,2021-04-20,15.286405340640414,15.134771347045898
NVDA,2021-04-21,15.082396063863788,15.323565483093262
NVDA,2021-04-22,15.338029776421406,14.814541816711426
NVDA,2021-04-23,14.898338879130646,15.228543281555176
NVDA,2021-04-26,15.148486866025387,15.440781593322754
NVDA,2021-04-27,15.541040346437713,15.34476375579834
NVDA,2021-04-28,15.327554459461606,15.240015029907227
NVDA,2021-04-29,15.362968697181216,15.2878999710083
NVDA,2021-04-30,15.138014792580634,14.973410606384277
NVDA,2021-05-03,15.088630880297941,14.801074028015137
NVDA,2021-05-04,14.602053531425085,14.316740989685059
NVDA,2021-05-05,14.673631097274995,14.423733711242676
NVDA,2021-05-06,14.460393877260257,14.488077163696289
NVDA,2021-05-07,14.772643170075382,14.776633262634277
NVDA,2021-05-10,14.751691893065372,14.231446266174316
NVDA,2021-05-11,13.791756087059111,14.271848678588867
NVDA,2021-05-12,13.975812076746404,13.72541618347168
NVDA,2021-05-13,14.000005633170424,13.632391929626465
NVDA,2021-05-14,13.856601735291596,14.208752632141113
NVDA,2021-05-17,14.122957641807114,14.131437301635742
NVDA,2021-05-18,14.232691239727654,13.98204517364502
NVDA,2021-05-19,13.53387813226448,14.031928062438965
NVDA,2021-05-20,14.26810895417662,14.577363967895508
NVDA,2021-05-21,15.127286253137711,14.955699920654297
NVDA,2021-05-24,15.175918888585613,15.574459075927734
NVDA,2021-05-25,15.728088225317293,15.610122680664062
NVDA,2021-05-26,15.696417470659599,15.662249565124512
NVDA,2021-05-27,15.661997876985225,15.450757026672363
NVDA,2021-05-28,15.463723946253047,16.205434799194336
NVDA,2021-06-01,16.230878954641575,16.225391387939453
NVDA,2021-06-02,16.213167532129205,16.73790168762207
NVDA,2021-06-03,16.660589498084,16.92894172668457
NVDA,2021-06-04,17.071350432831878,17.535982131958008
NVDA,2021-06-07,17.528999702220645,17.57663345336914
NVDA,2021-06-08,17.48510252480125,17.415021896362305
NVDA,2021-06-09,17.477638864993665,17.320480346679688
NVDA,2021-06-10,17.312249292000583,17.3870849609375
NVDA,2021-06-11,17.441464330727953,17.786462783813477
NVDA,2021-06-14,17.867036117076452,17.97953987121582
NVDA,2021-06-15,17.876019837230267,17.749794006347656
NVDA,2021-06-16,17.752043232238762,17.771499633789062
NVDA,2021-06-17,17.735821011210202,18.616649627685547
NVDA,2021-06-18,18.743130315586548,18.598196029663086
NVDA,2021-06-21,18.395135639529343,18.38715362548828
NVDA,2021-06-22,18.431304473506938,18.84564971923828
NVDA,2021-06-23,18.966391501844345,19.015783309936523
NVDA,2021-06-24,19.185914262097178,19.163711547851562
NVDA,2021-06-25,19.23854513411133,18.989587783813477
NVDA,2021-06-28,19.319121510042606,19.94151496887207
NVDA,2021-06-29,19.83923638319187,19.983173370361328
NVDA,2021-06-30,19.95573750960967,19.958980560302734
NVDA,2021-07-01,20.08120965981684,20.168020248413086
NVDA,2021-07-02,20.395767858923822,20.442415237426758
NVDA,2021-07-06,20.692378064925016,20.65346336364746
NVDA,2021-07-07,20.808125345658777,20.327423095703125
NVDA,2021-07-08,19.81329110301645,19.859439849853516
NVDA,2021-07-09,19.919059966931105,20.00661849975586
NVDA,2021-07-12,20.195955086147197,20.467863082885742
NVDA,2021-07-13,20.356106370870194,20.205934524536133
NVDA,2021-07-14,20.31344988634673,19.798322677612305
NVDA,2021-07-15,19.76864534032657,18.924983978271484
NVDA,2021-07-16,18.989090020194087,18.12148094177246
NVDA,2021-07-19,17.876268814899845,18.738887786865234
NVDA,2021-07-20,18.689244046846238,18.571500778198242
NVDA,2021-07-21,18.84091257367424,19.36776351928711
NVDA,2021-07-22,19.599264613556734,19.551368713378906
NVDA,2021-07-23,19.613228217905828,19.51544189453125
NVDA,2021-07-26,19.268983090779827,19.25201988220215
NVDA,2021-07-27,19.223077718380413,19.166202545166016
NVDA,2021-07-28,19.27696401024491,19.46056365966797
NVDA,2021-07-29,19.47652463481342,19.61921501159668
NVDA,2021-07-30,19.375748451904354,19.456573486328125
NVDA,2021-08-02,19.65713508536522,19.7070255279541
NVDA,2021-08-03,19.697049250153903,19.771886825561523
NVDA,2021-08-04,19.946500792603732,20.229883193969727
NVDA,2021-08-05,20.455397181316247,20.592098236083984
NVDA,2021-08-06,20.47934295014833,20.321685791015625
NVDA,2021-08-09,20.401511658192522,20.25084114074707
NVDA,2021-08-10,20.277777886663465,19.89261817932129
NVDA,2021-08-11,19.99939077991598,19.656139373779297
NVDA,2021-08-12,19.82676492402208,19.8616886138916
NVDA,2021-08-13,19.861688332999737,20.144071578979492
NVDA,2021-08-16,20.091188339703365,19.906591415405273
NVDA,2021-08-17,19.642168135124585,19.41566276550293
NVDA,2021-08-18,19.45756955911799,18.998571395874023
NVDA,2021-08-19,19.45157971631027,19.754919052124023
NVDA,2021-08-20,19.94750054382269,20.770706176757812
NVDA,2021-08-23,20.925365587288994,21.91021728515625
NVDA,2021-08-24,21.70567060127382,21.745582580566406
NVDA,2021-08-25,21.689703002878087,22.1646671295166
NVDA,2021-08-26,22.151697962694005,22.01998519897461
NVDA,2021-08-27,22.135726314905988,22.586742401123047
NVDA,2021-08-30,22.780323034013886,22.63863182067871
NVDA,2021-08-31,22.649606551136554,22.340227127075195
NVDA,2021-09-01,22.44003269986159,22.396120071411133
NVDA,2021-09-02,22.4729653910565,22.35120964050293
NVDA,2021-09-03,22.280351920881667,22.79731559753418
NVDA,2021-09-07,22.78733385604332,22.616676330566406
NVDA,2021-09-08,22.467972834208314,22.294321060180664
NVDA,2021-09-09,22.26737487326851,22.132644653320312
NVDA,2021-09-10,22.303305265123626,22.433046340942383
NVDA,2021-09-13,22.638632124604968,22.107696533203125
NVDA,2021-09-14,22.23045234702803,22.197519302368164
NVDA,2021-09-15,22.264378655484432,22.296314239501953
NVDA,2021-09-16,22.138637279914914,22.197519302368164
NVDA,2021-09-17,22.255400819525846,21.856201171875
NVDA,2021-09-20,21.103710938413382,21.070777893066406
NVDA,2021-09-21,21.374165905704942,21.203508377075195
NVDA,2021-09-22,21.323265005666308,21.89711570739746
NVDA,2021-09-23,22.095717674072194,22.437034606933594
NVDA,2021-09-24,22.02585703791508,22.036834716796875
NVDA,2021-09-27,21.666581296288438,21.616682052612305
NVDA,2021-09-28,21.171575581882184,20.657604217529297
NVDA,2021-09-29,20.89812176717991,20.475967407226562
NVDA,2021-09-30,20.72646422339066,20.67456817626953
NVDA,2021-10-01,20.70850298424373,20.700519561767578
NVDA,2021-10-04,20.46299270561288,19.692537307739258
NVDA,2021-10-05,19.91010341838359,20.41010093688965
NVDA,2021-10-06,20.07976366290771,20.65860366821289
NVDA,2021-10-07,21.04981455953654,21.03285026550293
NVDA,2021-10-08,21.05879954430364,20.789339065551758
NVDA,2021-10-11,20.533851292374486,20.653610229492188
NVDA,2021-10-12,20.786343335849473,20.629657745361328
NVDA,2021-10-13,20.876163520560485,20.89712142944336
NVDA,2021-10-14,21.245426597412408,21.702510833740234
NVDA,2021-10-15,21.76638130893241,21.81827735900879
NVDA,2021-10-18,21.705501532705583,22.177555084228516
NVDA,2021-10-19,22.23144661359932,22.245420455932617
NVDA,2021-10-20,22.260391605716656,22.058795928955078
NVDA,2021-10-21,22.052804795687777,22.64661407470703
NVDA,2021-10-22,22.777351920065165,22.680545806884766
NVDA,2021-10-25,22.927057946659556,23.119672775268555
NVDA,2021-10-26,23.94102722909867,24.667570114135742
NVDA,2021-10-27,24.425052417274276,24.402097702026367
NVDA,2021-10-28,24.828245274832042,24.8911190032959
NVDA,2021-10-29,24.951001073852872,25.515869140625
NVDA,2021-11-01,25.597705145198418,25.775348663330078
NVDA,2021-11-02,25.770353618441053,26.348194122314453
NVDA,2021-11-03,26.616658209529835,26.544801712036133
NVDA,2021-11-04,27.174541418674576,29.741397857666016
NVDA,2021-11-05,30.126628662189724,29.6924991607666
NVDA,2021-11-08,30.088700927961273,30.74239158630371
NVDA,2021-11-09,32.21743788200978,30.595685958862305
NVDA,2021-11-10,29.297288898468018,29.400081634521484
NVDA,2021-11-11,30.40706292726186,30.3292179107666
NVDA,2021-11-12,29.949978766828863,30.3292179107666
NVDA,2021-11-15,30.490893122800077,29.964946746826172
NVDA,2021-11-16,29.699483039745203,30.142593383789062
NVDA,2021-11-17,30.357160060926805,29.20247459411621
NVDA,2021-11-18,32.30226978286046,31.611652374267578
NVDA,2021-11-19,32.17852014582844,32.919036865234375
NVDA,2021-11-22,33.44996288206681,31.892086029052734
NVDA,2021-11-23,31.4719300258164,31.68250846862793
NVDA,2021-11-24,31.398076920965043,32.60865020751953
NVDA,2021-11-26,32.5347990495651,31.43999481201172
NVDA,2021-11-29,32.3012640811016,33.309242248535156
NVDA,2021-11-30,33.102659303581106,32.61064529418945
NVDA,2021-12-01,33.156623145941566,31.3759708404541
NVDA,2021-12-02,31.1553839077485,32.065670013427734
NVDA,2021-12-03,31.939909415701194,30.635364532470703
NVDA,2021-12-06,29.823891765097652,29.98059844970703
NVDA,2021-12-07,30.898878124055628,32.36611557006836
NVDA,2021-12-08,31.93891273407669,31.766237258911133
NVDA,2021-12-09,31.6744104366792,30.43274688720703
NVDA,2021-12-10,31.091504521615164,30.141292572021484
NVDA,2021-12-13,30.19219842143635,28.108118057250977
NVDA,2021-12-14,27.6469862299254,28.283788681030273
NVDA,2021-12-15,28.346672107086977,30.401805877685547
NVDA,2021-12-16,31.0935036779133,28.333694458007812
NVDA,2021-12-17,27.93244712698208,27.74879264831543
NVDA,2021-12-20,27.25372993911969,27.66695213317871
NVDA,2021-12-21,28.320720913992034,29.020404815673828
