Symbol,Date,Open,Close,ma5,ma10,ret,ret_next,next_close,date,ticker,prob_positive,prob_negative,prob_neutral,n_news,eod_sentiment
AAPL,2020-03-25,60.70318009593795,59.43706893920898,57.65482788085937,59.52252349853516,-0.005508897753874864,0.05262308348379907,62.5648307800293,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-03-26,59.67916036796759,62.5648307800293,58.316210174560545,59.76969451904297,0.05262308348379907,-0.04140230516502197,59.97450256347656,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-03-27,61.18735443128492,59.97450256347656,59.21193161010742,59.03786849975586,-0.04140230516502197,0.028537988530180414,61.68605422973633,2020-03-27,AAPL,0.96380204,0.00036375146,0.035834238,2.0,0.0
AAPL,2020-03-30,60.70076419532565,61.68605422973633,60.68575439453125,59.34289779663086,0.028537988530180414,-0.002040736943504151,61.5601692199707,2020-03-30,AAPL,0.46487084,0.03486461,0.5002645,2.0,0.0
AAPL,2020-03-31,61.87730561089299,61.5601692199707,61.044525146484375,59.37751693725586,-0.002040736943504151,-0.05261714716579491,58.321048736572266,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-01,59.67431113291772,58.321048736572266,60.82132110595703,59.238074493408206,-0.05261714716579491,0.0166867111274982,59.29423522949219,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-02,58.18305925799057,59.29423522949219,60.16720199584961,59.24170608520508,0.0166867111274982,-0.014371355258888108,58.44209671020508,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-03,58.77859676208636,58.44209671020508,59.860720825195315,59.536326217651364,-0.014371355258888108,0.08723750827744592,63.54043960571289,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-06,60.73949721914278,63.54043960571289,60.231597900390625,60.458676147460935,0.08723750827744592,-0.011582515071221877,62.804481506347656,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-07,65.55700306601591,62.804481506347656,60.48046035766602,60.7624927520752,-0.011582515071221877,0.02559454921088178,64.41193389892578,2020-04-07,AAPL,1.0212822e-05,0.49999997,0.4999898,2.0,0.0
AAPL,2020-04-08,63.60578200367688,64.41193389892578,61.69863739013672,61.259979248046875,0.02559454921088178,0.007216141092063921,64.87673950195312,2020-04-08,AAPL,0.9999255,4.329621e-05,3.1223542e-05,1.0,0.0
AAPL,2020-04-09,65.04862618518483,64.87673950195312,62.815138244628905,61.49117012023926,0.007216141092063921,0.019627744920811763,66.1501235961914,2020-04-09,AAPL,0.99985325,7.7561286e-05,6.916263e-05,1.0,0.0
AAPL,2020-04-13,64.95421592166439,66.1501235961914,64.35674362182617,62.10873222351074,0.019627744920811763,0.05050292205841256,69.49089813232422,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-14,67.78419196827916,69.49089813232422,65.54683532714844,62.889216613769534,0.05050292205841256,-0.009126939121863575,68.85665893554688,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-15,68.36522365380796,68.85665893554688,66.75727081298828,63.61886558532715,-0.009126939121863575,0.0079454370993155,69.40375518798828,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-16,69.57079540604494,69.40375518798828,67.75563507080078,64.72713623046874,0.0079454370993155,-0.013568594714083004,68.46204376220703,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-17,68.91959068992213,68.46204376220703,68.47269592285156,65.64391708374023,-0.013568594714083004,-0.020756326129383607,67.04102325439453,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-20,67.28795625162509,67.04102325439453,68.65087585449218,66.50380973815918,-0.020756326129383607,-0.030910753037286853,64.96873474121094,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-21,66.8836393098129,64.96873474121094,67.74644317626954,66.64663925170899,-0.030910753037286853,0.028803433517521126,66.84005737304688,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-22,66.23725720556617,66.84005737304688,67.34312286376954,67.05019683837891,0.028803433517521126,-0.0038751903351954553,66.58103942871094,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-23,66.7843911704893,66.58103942871094,66.77857971191406,67.26710739135743,-0.0038751903351954553,0.02886966864560314,68.50321197509766,2020-04-23,AAPL,0.90786046,0.059662703,0.03247686,3.0,0.0
AAPL,2020-04-24,67.10637563628991,68.50321197509766,66.78681335449218,67.62975463867187,0.02886966864560314,0.0007068831620251625,68.5516357421875,2020-04-24,AAPL,0.9800379,0.019530112,0.00043207215,2.0,0.0
AAPL,2020-04-27,68.21997103964695,68.5516357421875,67.08893585205078,67.86990585327149,0.0007068831620251625,-0.016209433290299557,67.4404525756836,2020-04-27,AAPL,0.9024621,0.0063742334,0.09116366,5.0,0.0
AAPL,2020-04-28,69.01401479433288,67.4404525756836,67.58327941894531,67.66486129760742,-0.016209433290299557,0.03284520544303415,69.65554809570312,2020-04-28,AAPL,0.0022046785,1.1991174e-05,0.99778336,1.0,0.0
AAPL,2020-04-29,68.92928862916094,69.65554809570312,68.14637756347656,67.74475021362305,0.03284520544303415,0.02109597791518225,71.125,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-30,70.19538886698345,71.125,69.05516967773437,67.91687469482422,0.02109597791518225,-0.016099551021529046,69.97991943359375,2020-04-30,AAPL,0.051539402,0.6137684,0.33469215,1.0,0.0
AAPL,2020-05-01,69.29723399286716,69.97991943359375,69.35051116943359,68.06866226196288,-0.016099551021529046,0.01414917434985452,70.97007751464844,2020-05-01,AAPL,0.9999987,5.0182814e-07,8.624901e-07,1.0,0.0
AAPL,2020-05-04,70.00415476707384,70.97007751464844,69.83419952392578,68.46156768798828,0.01414917434985452,0.015008616250581808,72.03524017333984,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-05-05,71.43002407604543,72.03524017333984,70.75315704345704,69.16821823120117,0.015008616250581808,0.010317309098696548,72.77845001220703,2020-05-05,AAPL,0.98191947,0.017445633,0.00063487375,2.0,0.0
AAPL,2020-05-06,72.73729206539267,72.77845001220703,71.37773742675782,69.76205749511719,0.010317309098696548,0.010344979048070746,73.53134155273438,2020-05-06,AAPL,0.9943153,0.003757966,0.0019266804,1.0,0.0
AAPL,2020-05-07,73.40545924879912,73.53134155273438,71.85900573730468,70.45708770751953,0.010344979048070746,0.02380176179458182,75.2815170288086,2020-05-07,AAPL,0.49996248,0.49998003,5.7492452e-05,2.0,0.0
AAPL,2020-05-08,74.1916086969269,75.2815170288086,72.91932525634766,71.13491821289062,0.02380176179458182,0.01573530912562804,76.46609497070312,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-05-11,74.78874828363153,76.46609497070312,74.01852874755859,71.92636413574219,0.01573530912562804,-0.011428013829594907,75.59223937988281,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-05-12,77.15063788748456,75.59223937988281,74.72992858886718,72.74154281616211,-0.011428013829594907,-0.01207455450762851,74.67949676513672,2020-05-12,AAPL,0.05925211,0.94073147,1.6366772e-05,1.0,0.0
AAPL,2020-05-13,75.77183462345045,74.67949676513672,75.11013793945312,73.24393768310547,-0.01207455450762851,0.006143502032152082,75.13829040527344,2020-05-13,AAPL,0.9889003,0.00028161664,0.010818039,2.0,0.0
AAPL,2020-05-14,73.91729958475361,75.13829040527344,75.43152770996093,73.64526672363282,0.006143502032152082,-0.00591174760568236,74.694091796875,2020-05-14,AAPL,0.6219928,0.37798458,2.2616941e-05,2.0,0.0
AAPL,2020-05-15,72.90751535561726,74.694091796875,75.31404266357421,74.11668395996094,-0.00591174760568236,0.02356086184862094,76.45394897460938,2020-05-15,AAPL,0.49100152,0.5089395,5.896711e-05,1.0,0.0
AAPL,2020-05-18,76.01944652197729,76.45394897460938,75.31161346435547,74.66507110595703,0.02356086184862094,-0.005778281787435335,76.01217651367188,2020-05-18,AAPL,0.9969091,0.0005995688,0.0024913577,1.0,0.0
AAPL,2020-05-19,76.47095469800648,76.01217651367188,75.39560089111328,75.06276473999023,-0.005778281787435335,0.019448226188961026,77.490478515625,2020-05-19,AAPL,0.0005479067,0.99945134,8.099261e-07,1.0,0.0
AAPL,2020-05-20,76.87148239274373,77.490478515625,75.95779724121094,75.53396759033203,0.019448226188961026,-0.0074555727612704015,76.9127426147461,2020-05-20,AAPL,0.51469433,4.6071204e-05,0.48525965,2.0,0.0
AAPL,2020-05-21,77.3521046904153,76.9127426147461,76.31268768310547,75.8721076965332,-0.0074555727612704015,0.006438181838561929,77.40792083740234,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-05-22,76.65056034866812,77.40792083740234,76.85545349121094,76.08474807739258,0.006438181838561929,-0.0067734008961748415,76.88360595703125,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-05-26,78.5269651260588,76.88360595703125,76.9413848876953,76.12649917602539,-0.0067734008961748415,0.004356826955823845,77.21857452392578,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-05-27,76.74038038807967,77.21857452392578,77.18266448974609,76.28913269042968,0.004356826955823845,0.0004402643048107002,77.25257110595703,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-05-28,76.89331060647892,77.25257110595703,77.1350830078125,76.54644012451172,0.0004402643048107002,-0.0009741597797829904,77.17731475830078,2020-05-28,AAPL,0.9999504,1.7153103e-05,3.2477536e-05,1.0,0.0
AAPL,2020-05-29,77.49530586711329,77.17731475830078,77.18799743652343,76.75034255981446,-0.0009741597797829904,0.012298007519930376,78.1264419555664,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-06-01,77.13119919406478,78.1264419555664,77.33170166015626,77.0935775756836,0.012298007519930376,0.004629504396842732,78.48812866210938,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-06-02,77.8594283215851,78.48812866210938,77.65260620117188,77.2969955444336,0.004629504396842732,0.005505173414663611,78.92021942138672,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-06-03,78.80856025827174,78.92021942138672,77.99293518066406,77.58779983520508,0.005505173414663611,-0.008612143328972421,78.24054718017578,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-06-04,78.7430245381852,78.24054718017578,78.1905303955078,77.66280670166016,-0.008612143328972421,0.028480630941834617,80.46888732910156,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-06-05,78.49054361691735,80.46888732910156,78.84884490966797,78.0184211730957,0.028480630941834617,0.005912744005101667,80.9446792602539,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-06-08,80.16548014966298,80.9446792602539,79.41249237060546,78.37209701538086,0.005912744005101667,0.03157777861350031,83.500732421875,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-06-09,80.62424860345651,83.500732421875,80.41501312255859,79.03380966186523,0.03157777861350031,0.025727920086310974,85.64903259277344,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-06-10,84.44988727335448,85.64903259277344,81.76077575683594,79.87685546875,0.025727920086310974,-0.0480106786006651,81.5369644165039,2020-06-10,AAPL,0.99706846,0.0020261095,0.00090543303,1.0,0.0
AAPL,2020-06-11,84.79213265493966,81.5369644165039,82.42005920410156,80.30529479980468,-0.0480106786006651,0.008633495000052838,82.24091339111328,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-06-12,83.67794801073093,82.24091339111328,82.7744644165039,80.81165466308593,0.008633495000052838,0.012367107470201866,83.25799560546875,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-06-15,80.8936931849323,83.25799560546875,83.23712768554688,81.32481002807617,0.012367107470201866,0.026502383624648962,85.46453094482422,2020-06-15,AAPL,0.8625937,0.10724929,0.03015699,1.0,0.0
AAPL,2020-06-16,85.3140322118676,85.46453094482422,83.62988739013672,82.02245025634765,0.026502383624648962,-0.0013919827045278943,85.34556579589844,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-06-17,86.20972578063876,85.34556579589844,83.56919403076172,82.66498489379883,-0.0013919827045278943,0.00039834034392072226,85.37956237792969,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-06-18,85.3018832364117,85.37956237792969,84.33771362304688,83.37888641357422,0.00039834034392072226,-0.00571439039145305,84.89167022705078,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-06-19,86.08596324993198,84.89167022705078,84.86786499023438,83.82116470336913,-0.00571439039145305,0.026163572114873412,87.11273956298828,2020-06-19,AAPL,0.9935236,0.0064331107,4.3192413e-05,1.0,0.0
AAPL,2020-06-22,85.2848942945191,87.11273956298828,85.63881378173828,84.43797073364257,0.026163572114873412,0.021344904962243616,88.97215270996094,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-06-23,88.35801624501319,88.97215270996094,86.34033813476563,84.98511276245117,0.021344904962243616,-0.017652312798807857,87.4015884399414,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-06-24,88.60073320249124,87.4015884399414,86.75154266357421,85.16036834716797,-0.017652312798807857,0.013275603551392345,88.56189727783203,2020-06-24,AAPL,0.9967121,1.9649477e-05,0.0032682891,1.0,0.0
AAPL,2020-06-25,87.5569503065316,88.56189727783203,87.38800964355468,85.86286163330078,0.013275603551392345,-0.03072557381836727,85.84078216552734,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-06-26,88.45753841975109,85.84078216552734,87.57783203125,86.22284851074218,-0.03072557381836727,0.02304671192889929,87.81912994384766,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-06-29,85.74854264287053,87.81912994384766,87.71911010742187,86.67896194458008,0.02304671192889929,0.008347502121734518,88.55220031738281,2020-06-29,AAPL,0.99428666,0.00017331987,0.005539931,2.0,0.0
AAPL,2020-06-30,87.40645879441105,88.55220031738281,87.63511962890625,86.98772888183593,0.008347502121734518,-0.001891577581734194,88.38469696044922,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-07-01,88.6298685038104,88.38469696044922,87.83174133300781,87.29164199829101,-0.001891577581734194,0.0,88.38469696044922,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-07-02,89.29255616257464,88.38469696044922,87.79630126953126,87.59215545654297,0.0,0.026750146463987656,90.7490005493164,2020-07-02,AAPL,0.6877358,0.00011958011,0.3121446,3.0,0.0
AAPL,2020-07-06,89.81444337317966,90.7490005493164,88.77794494628907,88.17788848876953,0.026750146463987656,-0.0031028227557373667,90.46742248535156,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-07-07,91.12768033499084,90.46742248535156,89.30760345458984,88.51335678100585,-0.0031028227557373667,0.023290261066479134,92.57443237304688,2020-07-07,AAPL,0.00019048482,0.34487805,0.65493155,3.0,0.0
AAPL,2020-07-08,91.44568456641124,92.57443237304688,90.11204986572265,88.87358474731445,0.023290261066479134,0.004300260525950339,92.97252655029295,2020-07-08,AAPL,0.509899,0.10859389,0.3815071,2.0,0.0
AAPL,2020-07-09,93.46771442129742,92.97252655029295,91.02961578369141,89.43067855834961,0.004300260525950339,0.001749288841093266,93.13516235351562,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-07-10,92.56714748957604,93.13516235351562,91.97970886230469,89.88800506591797,0.001749288841093266,-0.004613180910089665,92.70551300048828,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-07-13,94.441115225536,92.70551300048828,92.37101135253906,90.57447814941406,-0.004613180910089665,0.01654830012467201,94.23963165283205,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-07-14,92.08650612178975,94.23963165283205,93.12545318603516,91.2165283203125,0.01654830012467201,0.006877168291872682,94.88773345947266,2020-07-14,AAPL,0.98722017,0.012769524,1.0342825e-05,2.0,0.0
AAPL,2020-07-15,96.1160059259403,94.88773345947266,93.5881134033203,91.85008163452149,0.006877168291872682,-0.012304773008231407,93.72016143798828,2020-07-15,AAPL,0.005373293,0.9946045,2.2213035e-05,1.0,0.0
AAPL,2020-07-16,93.75900100696389,93.72016143798828,93.73764038085938,92.3836280822754,-0.012304773008231407,-0.0020201742270020695,93.53083038330078,2020-07-16,AAPL,0.9895797,0.0010926032,0.009327751,4.0,0.0
AAPL,2020-07-17,94.17167220899177,93.53083038330078,93.8167739868164,92.89824142456055,-0.0020201742270020695,0.021073925019860607,95.50189208984376,2020-07-17,AAPL,0.9999213,7.394433e-05,4.7426365e-06,2.0,0.0
AAPL,2020-07-20,93.61822100588265,95.50189208984376,94.3760498046875,93.37353057861328,0.021073925019860607,-0.013801740649823202,94.18379974365234,2020-07-20,AAPL,0.46620855,0.5334605,0.00033091946,2.0,0.0
AAPL,2020-07-21,96.29322616043908,94.18379974365234,94.36488342285156,93.74516830444335,-0.013801740649823202,0.0028093475996768813,94.44839477539062,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-07-22,93.88523208886058,94.44839477539062,94.27701568603516,93.93256454467773,0.0028093475996768813,-0.045516473148436876,90.1494369506836,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-07-23,94.18137407038652,90.1494369506836,93.56287078857422,93.6502555847168,-0.045516473148436876,-0.002477220212106057,89.92611694335938,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-07-24,88.34587300700521,89.92611694335938,92.84192810058593,93.32935104370117,-0.002477220212106057,0.023700503512574578,92.05741119384766,,,0.0,0.0,0.0,0.0,0.0
AAPL,2020-07-27,90.98934860074202,92.05741119384766,92.15303192138671,93.26454086303711,0.023700503512574578,-0.016427776583895937,90.54511260986328,,,0.0,0.0,0.0,0.0,0.0
