Date,AAPL,ABNB,ADBE,ADI,ADP,ADSK,AEP,AMAT,AMD,AMGN,AMZN,APP,ARM,ASML,AVGO,AXON,AZN,BIIB,BKNG,BKR,CCEP,CDNS,CDW,CEG,CHTR,CMCSA,COST,CPRT,CRWD,CSCO,CSGP,CSX,CTAS,CTSH,DASH,DDOG,DXCM,EA,EXC,FANG,FAST,FTNT,GEHC,GFS,GILD,GOOG,GOOGL,HON,IDXX,INTC,INTU,ISRG,KDP,KHC,KLAC,LIN,LRCX,LULU,MAR,MCHP,MDLZ,MELI,META,MNST,MRVL,MSFT,MSTR,MU,NFLX,NVDA,NXPI,ODFL,ON,ORLY,PANW,PAYX,PCAR,PDD,PEP,PLTR,PYPL,QCOM,REGN,ROP,ROST,SBUX,SHOP,SNPS,TEAM,TMUS,TRI,TSLA,TTD,TTWO,TXN,VRSK,VRTX,WBD,WDAY,XEL,ZS
2021-03-31,119.08488464355469,187.94000244140625,475.3699951171875,143.22393798828125,171.8662567138672,277.1499938964844,71.17989349365234,128.4354705810547,78.5,215.67379760742188,154.70399475097656,,,590.133544921875,42.117679595947266,142.4199981689453,45.22003936767578,279.75,2296.717529296875,19.173717498779297,44.93714904785156,136.99000549316406,157.21786499023438,,617.02001953125,47.273502349853516,334.16632080078125,27.15250015258789,182.50999450683594,44.98078918457031,82.18900299072266,30.251474380493164,81.68122863769531,72.84850311279297,131.1300048828125,83.33999633789062,89.84750366210938,132.08169555664062,26.38978385925293,59.83332061767578,22.415678024291992,36.88399887084961,,,54.30427932739258,102.72850036621094,102.41960906982422,185.5712890625,489.30999755859375,58.20880889892578,371.8253173828125,246.31333923339844,30.721792221069336,32.538909912109375,314.4493713378906,263.5382385253906,56.592411041259766,306.7099914550781,143.1749267578125,70.99268341064453,52.36008071899414,1472.1400146484375,292.7254333496094,45.54499816894531,48.041133880615234,227.17613220214844,67.87999725341797,86.10098266601562,52.16600036621094,13.316154479980469,185.8920135498047,117.71019744873047,41.61000061035156,33.81666564941406,53.676666259765625,85.71856689453125,52.254966735839844,133.8800048828125,123.3991470336914,23.290000915527344,242.83999633789062,120.23067474365234,471.1203308105469,392.48223876953125,113.92495727539062,98.04936218261719,110.6500015258789,247.77999877929688,210.75999450683594,121.6430892944336,82.01936340332031,222.64332580566406,65.16600036621094,176.6999969482422,164.95352172851562,171.7748260498047,214.88999938964844,43.459999084472656,248.42999267578125,57.61604690551758,171.6699981689453
2021-04-01,119.91356658935547,188.24000549316406,483.3399963378906,148.11875915527344,172.7142791748047,283.8999938964844,71.88581085205078,136.04933166503906,81.08999633789062,215.98583984375,158.0500030517578,,,609.0027465820312,43.23406982421875,143.05999755859375,45.04723358154297,278.7099914550781,2348.589111328125,19.280187606811523,44.023929595947266,141.49000549316406,160.7179412841797,,608.5800170898438,47.832645416259766,336.49853515625,28.15250015258789,187.02999877929688,45.215660095214844,86.13800048828125,30.51502227783203,83.35643005371094,73.55722045898438,133.13999938964844,87.19999694824219,91.375,134.6087646484375,26.49234962463379,66.1268539428711,22.785701751708984,37.27799987792969,,,55.82511520385742,106.1610107421875,105.75956726074219,185.34042358398438,486.3599853515625,58.709041595458984,383.638427734375,249.1999969482422,30.837987899780273,32.56332015991211,330.5238952636719,264.19677734375,60.78141403198242,301.07000732421875,143.32958984375,73.25666046142578,52.27956771850586,1510.5,296.83013916015625,45.68000030517578,48.70810317993164,233.5162811279297,70.35600280761719,90.2005844116211,53.94200134277344,13.778538703918457,192.1148681640625,119.316162109375,42.88999938964844,33.85466766357422,54.67499923706055,86.3656997680664,51.754459381103516,143.92999267578125,123.25084686279297,23.06999969482422,247.5399932861328,124.94593811035156,472.9026794433594,399.861572265625,114.49500274658203,98.14806365966797,115.54100036621094,254.22999572753906,223.05999755859375,123.93440246582031,83.91133880615234,220.5833282470703,65.88400268554688,180.14999389648438,167.63302612304688,174.80801391601562,213.0399932861328,43.310001373291016,254.97000122070312,57.85859298706055,175.77000427246094
2021-04-05,122.74079895019531,186.69000244140625,491.6199951171875,150.99098205566406,176.06100463867188,288.32000732421875,72.51609802246094,137.5201873779297,81.43000030517578,218.45631408691406,161.3365020751953,,,612.2434692382812,44.37226104736328,146.3300018310547,45.04723358154297,277.8800048828125,2374.92919921875,18.99626350402832,44.05839157104492,145.8699951171875,162.70034790039062,,605.5,47.8763313293457,342.07305908203125,28.4375,186.6199951171875,45.916542053222656,84.8239974975586,30.9260311126709,84.72772216796875,74.90936279296875,133.5500030517578,83.23999786376953,92.04000091552734,138.101806640625,26.83624839782715,61.388389587402344,22.932823181152344,38.25400161743164,,,55.7410774230957,110.52116394042969,110.18802642822266,187.45204162597656,491.30999755859375,60.51897048950195,390.34576416015625,255.30999755859375,31.2849178314209,32.79109573364258,337.9378356933594,268.4864807128906,62.82553482055664,298.75,145.90097045898438,74.92605590820312,52.619510650634766,1503.449951171875,307.0173645019531,46.720001220703125,50.09107971191406,239.99136352539062,72.05500030517578,91.50853729248047,54.06700134277344,13.953866004943848,198.22694396972656,120.59407806396484,44.029998779296875,33.94066619873047,55.17166519165039,87.764892578125,52.83982467651367,142.91000366210938,124.89093780517578,23.440000534057617,251.02000427246094,127.24917602539062,482.4915771484375,404.2368469238281,116.84172821044922,99.61965942382812,114.59500122070312,260.1099853515625,221.22999572753906,127.57525634765625,84.60445404052734,230.35000610351562,65.31800079345703,183.3800048828125,171.88363647460938,176.49964904785156,215.32000732421875,41.63999938964844,255.0,59.00208282470703,175.19000244140625
2021-04-06,123.04302215576172,190.02999877929688,491.3399963378906,149.3470458984375,172.7234344482422,285.5,72.91946411132812,134.14585876464844,81.44000244140625,215.9251708984375,161.1909942626953,,,600.30419921875,43.95351028442383,145.60000610351562,44.76529312133789,271.760009765625,2387.566650390625,18.854299545288086,44.583919525146484,143.4600067138672,162.69090270996094,,613.3900146484375,48.13085174560547,341.4094543457031,28.212499618530273,194.3800048828125,45.5836296081543,86.11399841308594,30.46795654296875,83.49042510986328,74.28458404541016,131.08999633789062,88.88999938964844,93.25,137.84815979003906,26.88451385498047,61.43722915649414,22.857032775878906,38.93600082397461,,,55.64866638183594,110.48143768310547,109.70634460449219,187.38360595703125,492.8999938964844,59.627647399902344,389.43328857421875,255.61666870117188,31.347488403320312,33.10834884643555,329.86724853515625,267.2729187011719,62.034507751464844,308.5199890136719,146.56797790527344,73.51738739013672,52.86104965209961,1547.7900390625,304.383544921875,46.8650016784668,49.87529373168945,238.82542419433594,70.45800018310547,91.25474548339844,54.452999114990234,13.828170776367188,196.5742950439453,119.75680541992188,43.56999969482422,34.284000396728516,56.22999954223633,83.44485473632812,52.21560287475586,148.1300048828125,125.33583068847656,23.270000457763672,253.19000244140625,125.19078826904297,476.63665771484375,405.01641845703125,117.33577728271484,101.53093719482422,115.61399841308594,257.3599853515625,223.1300048828125,127.6043472290039,84.61381530761719,230.5399932861328,66.96299743652344,184.0,169.8412628173828,175.85800170898438,215.3000030517578,43.380001068115234,254.89999389648438,59.04539108276367,182.1199951171875
2021-04-07,124.69058227539062,179.94000244140625,493.4100036621094,147.25985717773438,169.4405975341797,286.1199951171875,72.85224914550781,133.76129150390625,82.19999694824219,215.07569885253906,163.96949768066406,,,598.9275512695312,43.825416564941406,147.27000427246094,44.037696838378906,268.0199890136719,2376.368408203125,19.014007568359375,44.609764099121094,142.55999755859375,161.5526580810547,,611.6300048828125,47.920204162597656,340.1674499511719,28.354999542236328,193.92999267578125,45.3558349609375,85.98799896240234,30.417762756347656,83.83268737792969,73.86494445800781,127.5,86.5999984741211,92.3499984741211,138.5603790283203,27.119815826416016,62.1292839050293,22.259639739990234,38.566001892089844,,,55.11931228637695,111.719482421875,111.18464660644531,186.79376220703125,489.2699890136719,60.25520706176758,389.2876892089844,253.67333984375,31.52626609802246,33.059539794921875,331.2377624511719,264.676513671875,62.63347625732422,306.0400085449219,143.85159301757812,73.04627990722656,52.95050811767578,1542.0,311.1717224121094,47.1150016784668,49.39468002319336,240.79107666015625,65.62000274658203,91.71351623535156,54.69900131225586,14.109490394592285,195.86337280273438,119.17416381835938,42.93000030517578,34.17599868774414,56.4283332824707,82.91143035888672,52.00190734863281,137.88999938964844,125.1090316772461,22.899999618530273,255.60000610351562,126.43310546875,479.7333984375,404.1393737792969,117.25027465820312,101.56682586669922,115.9469985961914,257.0,217.6300048828125,126.23542022705078,84.17359924316406,223.6566619873047,67.78700256347656,183.64999389648438,168.5320281982422,174.9830322265625,212.72000122070312,43.38999938964844,251.92999267578125,58.950103759765625,180.02000427246094
2021-04-08,127.0888671875,180.17999267578125,499.8399963378906,149.7257537841797,171.62001037597656,293.42999267578125,72.33120727539062,133.96319580078125,83.3499984741211,214.0008544921875,164.96499633789062,,,611.6602172851562,44.09975051879883,150.57000732421875,45.019954681396484,265.7300109863281,2393.471923828125,18.375181198120117,45.738365173339844,145.4600067138672,165.60284423828125,,615.1599731445312,47.68324661254883,342.4523620605469,28.735000610351562,203.4499969482422,45.478485107421875,87.44300079345703,30.270301818847656,82.73661041259766,74.65760803222656,128.13999938964844,88.31999969482422,94.59500122070312,138.11158752441406,27.08964729309082,61.225555419921875,22.38892936706543,39.316001892089844,,,54.63197708129883,112.50212097167969,111.75074768066406,187.95645141601562,499.6600036621094,60.98282241821289,399.2564697265625,256.7833251953125,31.56202507019043,33.19783020019531,336.9480285644531,265.47613525390625,63.51008605957031,312.55999755859375,144.4606170654297,73.99760437011719,52.76264953613281,1588.0,311.1021423339844,47.650001525878906,49.47324752807617,244.0189971923828,69.01200103759766,93.01171875,55.45800018310547,14.282574653625488,193.15818786621094,119.9477767944336,43.060001373291016,33.88133239746094,57.20833206176758,83.98705291748047,52.20997619628906,140.1999969482422,124.35001373291016,23.40999984741211,264.5,127.25825500488281,474.3265686035156,407.5109558105469,121.0886001586914,101.43223571777344,122.26899719238281,261.010009765625,224.11000061035156,126.3227767944336,84.81986999511719,227.93333435058594,69.04000091552734,183.60000610351562,170.37368774414062,176.16912841796875,210.27999877929688,41.880001068115234,257.0400085449219,58.66423034667969,185.19000244140625
2021-04-09,129.6626434326172,179.5,504.0400085449219,148.91299438476562,172.7507781982422,297.57000732421875,72.17994689941406,133.54017639160156,82.76000213623047,215.79513549804688,168.61000061035156,,,606.3453979492188,44.06432342529297,149.4199981689453,45.420127868652344,268.1700134277344,2415.228515625,17.842823028564453,46.401737213134766,145.35000610351562,166.4091033935547,,614.239990234375,47.0162239074707,344.3388366699219,29.50749969482422,202.67999267578125,45.63618850708008,88.7490005493164,30.83818244934082,84.35438537597656,75.11451721191406,140.5,88.80000305175781,95.72250366210938,137.0480499267578,27.047414779663086,60.89988708496094,22.31759262084961,39.52399826049805,,,54.707603454589844,113.51716613769531,112.75580596923828,194.04322814941406,502.8800048828125,62.083335876464844,405.94427490234375,261.49334716796875,31.436870574951172,32.652801513671875,335.81549072265625,267.92205810546875,62.939632415771484,318.1199951171875,143.53262329101562,73.97013854980469,52.6463508605957,1584.72998046875,310.54559326171875,47.64500045776367,48.7072868347168,246.52423095703125,71.0999984741211,93.02147674560547,55.53099822998047,14.365372657775879,193.13967895507812,122.05316162109375,42.959999084472656,34.44733428955078,58.25166702270508,84.26689910888672,52.502410888671875,137.6199951171875,124.376220703125,24.040000915527344,266.7699890136719,127.466796875,473.1416931152344,410.8045654296875,121.82017517089844,101.55784606933594,122.7300033569336,261.8500061035156,225.39999389648438,125.27423095703125,85.2694320678711,225.67333984375,69.25599670410156,184.02000427246094,170.57440185546875,177.6176300048828,213.35000610351562,42.0,257.6099853515625,58.41301345825195,185.0399932861328
2021-04-12,127.9468002319336,176.49000549316406,506.0299987792969,147.5184326171875,173.04254150390625,294.5,72.27237701416016,129.7813720703125,78.58000183105469,215.78646850585938,168.96949768066406,,,602.6271362304688,43.93533706665039,149.1699981689453,44.94719314575195,262.79998779296875,2374.801025390625,17.825075149536133,47.04787826538086,144.7899932861328,165.2803497314453,,619.2999877929688,46.79680633544922,345.85577392578125,29.577499389648438,203.99000549316406,45.18061447143555,88.7490005493164,30.938581466674805,84.99815368652344,74.81613159179688,147.8300018310547,90.45999908447266,96.7874984741211,138.01402282714844,26.99311637878418,60.150848388671875,22.607378005981445,39.417999267578125,,,54.329490661621094,111.9732437133789,111.46222686767578,195.4281768798828,506.42999267578125,59.4912223815918,404.3111877441406,259.7533264160156,31.722904205322266,33.10834884643555,328.43963623046875,268.5147399902344,61.82439041137695,323.8699951171875,144.37359619140625,72.61632537841797,52.4316520690918,1593.6500244140625,309.6311950683594,47.709999084472656,48.75638198852539,246.58204650878906,71.8239974975586,93.30452728271484,55.27799987792969,15.172430038452148,191.98561096191406,121.92583465576172,42.400001525878906,34.63800048828125,59.22666549682617,83.8208999633789,53.58778381347656,133.77000427246094,124.76879119873047,23.34000015258789,269.0299987792969,124.62857818603516,470.78179931640625,414.77056884765625,121.61116790771484,102.1231689453125,120.19999694824219,258.04998779296875,230.66000366210938,126.953857421875,85.1383285522461,233.9933319091797,70.58599853515625,182.75999450683594,167.95596313476562,177.4232177734375,213.60000610351562,40.380001068115234,259.510009765625,58.828834533691406,188.3800048828125
2021-04-13,131.05673217773438,177.9499969482422,514.8599853515625,146.9920196533203,175.0123291015625,295.3500061035156,72.87745666503906,129.87747192382812,80.19000244140625,216.66197204589844,170.0,,,601.374755859375,44.05250930786133,152.5500030517578,44.73801040649414,266.19000244140625,2370.10888671875,17.638755798339844,46.75496292114258,146.14999389648438,166.83595275878906,,621.2899780273438,47.288291931152344,346.2349548339844,29.38249969482422,216.35000610351562,45.25945281982422,90.57499694824219,30.6844425201416,85.07234191894531,75.0119400024414,149.4600067138672,94.20999908447266,97.0250015258789,138.6580047607422,27.25255012512207,61.681480407714844,22.281932830810547,40.007999420166016,,,54.52274703979492,112.59300231933594,111.94937896728516,195.77015686035156,516.9400024414062,59.318416595458984,407.2371520996094,264.8233337402344,31.624584197998047,33.28730773925781,327.5165100097656,269.32379150390625,61.32239532470703,324.0,143.85159301757812,71.97147369384766,52.50321578979492,1598.199951171875,307.8620910644531,47.94499969482422,47.87257766723633,249.06793212890625,84.85399627685547,89.94678497314453,55.37300109863281,15.64179801940918,186.50137329101562,121.5880126953125,42.040000915527344,34.35933303833008,59.983333587646484,84.1969223022461,53.2672233581543,135.14999389648438,124.79497528076172,25.420000076293945,275.42999267578125,124.50163269042969,475.003662109375,410.8435974121094,120.08151245117188,103.51400756835938,124.15399932861328,261.92999267578125,242.19000244140625,126.98300170898438,85.88760375976562,254.10667419433594,72.2969970703125,182.66000366210938,166.91734313964844,178.46340942382812,215.94000244140625,40.380001068115234,265.92999267578125,59.32261276245117,196.64999389648438
2021-04-14,128.7169647216797,176.42999267578125,510.6300048828125,146.34555053710938,174.3101348876953,294.3500061035156,73.17160034179688,128.95458984375,78.55000305175781,216.3759002685547,166.64999389648438,,,603.1624145507812,43.3567008972168,152.44000244140625,45.32917785644531,265.7900085449219,2419.3291015625,18.05576515197754,46.17774200439453,144.61000061035156,168.96063232421875,,617.0999755859375,46.779266357421875,344.3009948730469,29.74250030517578,208.1999969482422,45.00538635253906,89.52799987792969,30.86014747619629,83.78002166748047,74.09806823730469,143.64999389648438,93.25,97.7750015258789,138.1701202392578,27.421478271484375,65.41038513183594,22.31759262084961,39.86399841308594,,,54.867252349853516,111.9757080078125,111.3276596069336,196.09500122070312,514.1599731445312,58.38161849975586,399.80084228515625,261.9433288574219,31.606704711914062,32.758548736572266,320.25482177734375,268.1571350097656,60.88885498046875,323.0,144.60560607910156,71.49579620361328,52.17222595214844,1546.56005859375,300.96466064453125,47.400001525878906,47.20481872558594,246.273681640625,73.55000305175781,88.50216674804688,54.00199890136719,15.240265846252441,184.55323791503906,121.3725814819336,42.099998474121094,34.51266860961914,60.163333892822266,84.6079330444336,52.648624420166016,132.61000061035156,123.97491455078125,23.700000762939453,267.2099914550781,122.18932342529297,479.1061096191406,408.29058837890625,120.53755950927734,103.33454132080078,117.98600006103516,258.5899963378906,231.47999572753906,126.11890411376953,85.29752349853516,244.07666015625,71.61000061035156,181.44000244140625,166.1230926513672,176.8885040283203,217.1300048828125,38.380001068115234,259.8500061035156,59.49586486816406,192.38999938964844
2021-04-15,131.12501525878906,175.35000610351562,523.25,148.4235076904297,174.9849395751953,298.8599853515625,73.79346466064453,129.2141876220703,83.01000213623047,221.15211486816406,168.95449829101562,65.19999694824219,,613.7728271484375,43.601959228515625,153.25,46.22957992553711,270.44000244140625,2398.61767578125,17.656494140625,46.98757553100586,147.58999633789062,171.5121612548828,,636.0,47.51648712158203,349.6383972167969,30.420000076293945,213.10000610351562,45.2419319152832,91.33599853515625,31.020156860351562,84.20600128173828,74.38715362548828,151.5,95.2699966430664,99.87249755859375,139.3019256591797,27.614543914794922,64.384521484375,22.46471405029297,41.108001708984375,,,55.26215744018555,114.0525131225586,113.47982025146484,196.48822021484375,528.4600219726562,59.13652038574219,405.8957214355469,268.239990234375,32.026817321777344,33.39305877685547,322.1964416503906,270.90423583984375,61.75117874145508,325.8299865722656,144.20925903320312,73.3709945678711,52.521114349365234,1599.47998046875,305.93402099609375,47.974998474121094,47.902042388916016,250.04112243652344,74.01499938964844,88.11174011230469,54.922000885009766,16.098451614379883,186.2890167236328,122.44974517822266,42.630001068115234,34.79933166503906,61.72999954223633,84.22315979003906,53.44155502319336,132.3800048828125,124.1493911743164,23.149999618530273,274.0,124.99130249023438,492.528564453125,414.0885009765625,122.62776184082031,104.68049621582031,120.83399963378906,262.1300048828125,239.1300048828125,127.6431884765625,86.05618286132812,246.28334045410156,73.5,182.5,168.6018524169922,179.36756896972656,221.10000610351562,37.81999969482422,260.2900085449219,60.60469436645508,195.9199981689453
2021-04-16,130.7935028076172,178.69000244140625,525.0800170898438,147.3152618408203,175.9424285888672,300.1600036621094,74.41536712646484,128.5604705810547,82.1500015258789,221.65489196777344,169.9720001220703,61.0,,617.2140502929688,43.492042541503906,152.74000549316406,46.14772415161133,270.30999755859375,2441.6865234375,17.83395004272461,47.34080123901367,147.25999450683594,174.53793334960938,,644.3699951171875,48.36781692504883,351.4587707519531,30.8700008392334,215.1999969482422,46.258216857910156,90.49299621582031,30.947996139526367,83.88533782958984,75.17981719970703,149.49000549316406,90.33999633789062,100.01000213623047,137.6237335205078,27.8498477935791,63.13071060180664,22.531587600708008,41.20199966430664,,,56.186405181884766,114.10713195800781,113.35567474365234,198.42881774902344,535.0,58.89094161987305,404.20428466796875,270.8566589355469,32.18770980834961,33.352386474609375,316.9238586425781,272.77618408203125,61.2006950378418,324.1000061035156,143.67759704589844,72.39680480957031,52.57477569580078,1591.8800048828125,304.3040466308594,49.084999084472656,47.04770278930664,251.2359619140625,69.36199951171875,88.49240112304688,54.65399932861328,15.874238014221191,184.08236694335938,123.07645416259766,42.18000030517578,35.36800003051758,61.108333587646484,85.2638168334961,53.37968826293945,133.30999755859375,125.7633056640625,22.469999313354492,269.8699951171875,125.3268051147461,500.4545593261719,412.4708557128906,123.42584228515625,106.18798828125,120.77999877929688,260.7699890136719,234.75999450683594,129.17721557617188,86.72119140625,246.5933380126953,71.88600158691406,178.8000030517578,167.51956176757812,180.3008575439453,219.38999938964844,37.34000015258789,256.3500061035156,60.95986557006836,192.49000549316406
2021-04-19,131.45645141601562,174.5800018310547,516.1699829101562,144.91403198242188,175.7691650390625,290.20001220703125,74.49939727783203,125.8302230834961,81.11000061035156,221.88023376464844,168.60049438476562,58.86000061035156,,602.3211059570312,41.96689224243164,150.5500030517578,46.957176208496094,269.04998779296875,2421.280517578125,17.7718448638916,47.530338287353516,141.94000244140625,172.82110595703125,,644.4199829101562,47.51648712158203,350.3494873046875,30.440000534057617,213.3699951171875,46.30202865600586,89.9000015258789,30.969955444335938,82.26274871826172,74.97465515136719,146.6699981689453,87.88999938964844,98.26000213623047,136.2382049560547,27.451641082763672,63.236568450927734,22.64750099182129,41.22800064086914,,,55.413394927978516,114.33756256103516,113.70377349853516,197.45425415039062,528.5800170898438,57.87229537963867,391.05224609375,270.39666748046875,32.294979095458984,33.31171798706055,308.7295227050781,271.3556823730469,59.11095428466797,322.2699890136719,142.971923828125,70.44841003417969,52.50321578979492,1570.989990234375,300.3881530761719,48.93000030517578,45.810386657714844,249.30886840820312,63.75199890136719,86.29619598388672,55.444000244140625,15.324810981750488,179.8168487548828,121.38236999511719,41.06999969482422,35.58466720581055,61.15999984741211,84.3281021118164,52.49679183959961,132.8000030517578,126.27798461914062,21.940000534057617,267.9100036621094,122.64271545410156,497.5570068359375,414.5854187011719,121.1266098022461,105.52398681640625,114.5780029296875,250.63999938964844,228.2100067138672,128.14808654785156,86.13111877441406,238.2100067138672,69.5479965209961,177.91000366210938,163.26898193359375,179.39675903320312,219.17999267578125,36.369998931884766,254.50999450683594,61.063819885253906,190.94000244140625
2021-04-20,129.7698516845703,169.57000732421875,514.2100219726562,142.6605682373047,175.82391357421875,286.3599853515625,75.75154113769531,123.61914825439453,79.2699966430664,224.62806701660156,166.7344970703125,60.150001525878906,,589.73193359375,41.53632736206055,150.7899932861328,47.53925323486328,273.20001220703125,2311.66162109375,17.310468673706055,47.530338287353516,140.94000244140625,171.43629455566406,,652.4600219726562,47.53404235839844,352.4162902832031,30.322500228881836,206.60000610351562,45.37336349487305,91.29299926757812,30.88838005065918,81.77455139160156,74.23795318603516,144.35000610351562,83.95999908447266,97.22750091552734,137.43832397460938,27.632648468017578,60.46836853027344,22.794620513916016,40.560001373291016,,,55.774688720703125,113.90204620361328,113.16995239257812,194.3424530029297,532.27001953125,57.02644348144531,394.046142578125,270.3699951171875,32.33073043823242,33.37678909301758,303.5235290527344,268.90045166015625,58.28379821777344,316.2900085449219,137.23951721191406,68.48171997070312,52.968406677246094,1533.4100341796875,300.7956848144531,48.70000076293945,45.01495361328125,248.84632873535156,64.6449966430664,85.388427734375,54.957000732421875,15.134770393371582,178.98594665527344,121.25016021728516,39.70000076293945,35.7513313293457,60.0,85.27256774902344,51.7938232421875,125.61000061035156,127.11550903320312,21.780000686645508,264.42999267578125,120.96514129638672,502.266845703125,415.6475524902344,118.72288513183594,104.33055114746094,112.3010025024414,250.1699981689453,226.33999633789062,126.74999237060547,85.88760375976562,239.663330078125,68.60700225830078,177.89999389648438,161.7066192626953,179.3092498779297,220.16000366210938,35.470001220703125,249.9199981689453,61.98208236694336,186.0800018310547
2021-04-21,130.15013122558594,167.07000732421875,512.3400268554688,146.1884765625,177.19175720214844,288.8699951171875,75.08765411376953,129.82940673828125,81.61000061035156,224.3160400390625,168.1009979248047,61.810001373291016,,626.581787109375,41.76613998413086,149.88999938964844,48.30322265625,269.8500061035156,2324.210693359375,17.34595489501953,48.357398986816406,141.5,172.47015380859375,,652.9000244140625,47.97287368774414,354.65362548828125,30.637500762939453,210.3699951171875,45.49599838256836,90.92500305175781,32.21866226196289,83.19850158691406,73.90225982666016,143.32000732421875,84.77999877929688,100.40499877929688,137.6139678955078,27.56024742126465,61.2744026184082,23.2092342376709,40.38399887084961,,,56.119197845458984,113.8851547241211,113.13717651367188,197.0524444580078,541.0800170898438,57.93596267700195,397.5262145996094,297.1266784667969,32.455867767333984,33.82419967651367,315.77215576171875,274.6671447753906,60.966819763183594,326.67999267578125,139.9365234375,70.73197174072266,53.29045867919922,1576.989990234375,299.6229248046875,48.994998931884766,46.625450134277344,251.0817413330078,65.0459976196289,87.35038757324219,50.88999938964844,15.323565483093262,185.69815063476562,120.7899169921875,41.369998931884766,35.55066680908203,59.435001373291016,85.89347076416016,52.65424728393555,128.6699981689453,128.22341918945312,22.6299991607666,264.8900146484375,123.4950942993164,504.3180236816406,418.6683044433594,121.01260375976562,104.75228881835938,114.20600128173828,252.55999755859375,226.5800018310547,128.27430725097656,86.43083190917969,248.0399932861328,70.72699737548828,176.4499969482422,164.87493896484375,180.22308349609375,219.75999450683594,38.47999954223633,251.6199951171875,61.78282928466797,186.1199951171875
2021-04-22,128.6292266845703,170.7100067138672,507.2900085449219,143.4917755126953,177.6659393310547,288.0,73.91111755371094,126.65696716308594,79.05999755859375,221.08277893066406,165.45199584960938,62.099998474121094,,618.5521850585938,41.34101867675781,153.64999389648438,47.939422607421875,259.0,2313.682861328125,17.585519790649414,48.36602020263672,140.05999755859375,171.55958557128906,,657.6799926757812,47.74468231201172,351.9706726074219,30.72249984741211,216.72999572753906,45.1192741394043,91.30000305175781,31.94570541381836,83.41625213623047,73.7064208984375,143.9600067138672,84.80999755859375,102.59500122070312,137.82862854003906,27.19824981689453,61.29069519042969,23.071027755737305,40.231998443603516,,,55.152923583984375,112.62527465820312,111.85453033447266,195.99237060546875,546.260009765625,56.908206939697266,395.41680908203125,286.5533447265625,32.20558547973633,33.327980041503906,309.3861083984375,271.59088134765625,58.427364349365234,338.75,141.75392150878906,69.23181915283203,53.27255630493164,1563.4599609375,294.7032470703125,48.755001068115234,44.298099517822266,247.79611206054688,59.81999969482422,82.68467712402344,50.87799835205078,14.814542770385742,181.1925506591797,122.77291107177734,40.93000030517578,35.30533218383789,58.801666259765625,85.9459228515625,51.855690002441406,133.32000732421875,127.42958068847656,22.860000610351562,262.2699890136719,120.57524871826172,488.3365173339844,420.11053466796875,121.45913696289062,104.0165023803711,109.66400146484375,248.2100067138672,228.4499969482422,127.89562225341797,85.91569519042969,239.89666748046875,70.02300262451172,178.3800048828125,162.16920471191406,182.05078125,215.97999572753906,38.209999084472656,252.9499969482422,61.60956954956055,190.02999877929688
2021-04-23,130.9495086669922,174.25,515.8400268554688,146.8627166748047,178.60520935058594,295.2699890136719,73.70103454589844,129.6467742919922,82.76000213623047,222.79908752441406,167.04400634765625,58.5,,641.3216552734375,42.3420524597168,153.94000244140625,47.5301513671875,262.6300048828125,2361.375,17.75409507751465,48.736473083496094,142.0800018310547,173.20999145507812,,657.5399780273438,47.735904693603516,353.8857116699219,31.170000076293945,219.3000030517578,45.478485107421875,93.37300109863281,32.35043716430664,84.651123046875,73.38005065917969,152.75,89.56999969482422,103.75,139.66294860839844,27.09568214416504,61.98273849487305,23.389280319213867,40.35200119018555,,,55.01848602294922,114.9781723022461,114.20880126953125,191.92311096191406,559.0999755859375,53.8795280456543,403.32940673828125,291.84332275390625,32.339664459228516,32.87244415283203,316.0387268066406,274.3190612792969,59.65858459472656,340.9800109863281,143.4165802001953,71.52322387695312,53.23677444458008,1600.9100341796875,299.2850341796875,49.34000015258789,45.27027893066406,251.63108825683594,61.30400085449219,83.97310638427734,50.55500030517578,15.228545188903809,186.09510803222656,126.20515441894531,42.54999923706055,35.50733184814453,59.73666763305664,86.77671813964844,52.49679183959961,138.61000061035156,127.22020721435547,23.40999984741211,266.0299987792969,122.80593872070312,486.5541687011719,423.12152099609375,122.39022827148438,105.48806762695312,109.90299987792969,251.4499969482422,230.82000732421875,129.43936157226562,86.05618286132812,243.13333129882812,72.64900207519531,176.19000244140625,164.80511474609375,183.62574768066406,217.89999389648438,38.400001525878906,254.8000030517578,61.57490921020508,190.25999450683594
