Date,Close,High,Low,Open,Volume,returns,sma_5,sma_20,rsi,volume_z,USD_KRW,NASDAQ,VIX,sentiment_mean,sentiment_vol
2023-12-13,48.06390380859375,48.5696507647958,47.584144799570055,47.60513418472511,447792000,0.009043836595888699,47.27109985351562,47.78837871551514,47.225815904083966,0.8743348347843811,1310.1400146484375,14733.9599609375,12.1899995803833,0.004210374386488709,0.02072371005093027
2023-12-14,48.32576370239258,48.64560300177105,47.3982312593091,48.36574456801119,391232000,0.0054481611573133915,47.62172241210938,47.76170673370361,52.73664572567499,0.5090347569776996,1292.010009765625,14761.5595703125,12.479999542236328,0.012194067362660302,0.008756846789403814
2023-12-15,48.86549377441406,49.379236076134234,48.0958792715529,48.169843491403206,479948000,0.01116857822145012,47.898382568359374,47.73243865966797,53.065596897992535,1.082018521169665,1291.9200439453125,14813.919921875,12.279999732971191,0.00855352532488407,0.002891556104206262
2023-12-18,50.05190658569336,50.40772719111452,49.125372956667505,49.375247684193205,412587000,0.02427915323553953,48.588037109375,47.771585845947264,59.909864213860004,0.6469587874154946,1276.469970703125,14904.8095703125,12.5600004196167,0.01363196420476768,0.009654158095849588
2023-12-19,49.57913589477539,49.675088445454506,48.870491649793216,49.39922581544832,464444000,-0.009445608033103459,48.97724075317383,47.73157711029053,56.351597926730314,0.9818839312418928,1302.9300537109375,15003.2197265625,12.529999732971191,0.00866737447462873,0.01700093808570797
2023-12-20,48.08688735961914,49.97394160292545,48.07389338703891,49.63011224279049,397894000,-0.03009831672587704,48.98183746337891,47.64019241333008,55.757638205857596,0.5520621459159618,1297.760009765625,14777.9404296875,13.670000076293945,-0.005088257174480322,0.02744935681814873
2023-12-21,48.965450286865234,49.07039720846896,48.39473348540278,48.78653913884223,300425000,0.01827032223308067,49.10977478027344,47.65409965515137,58.87737955619309,-0.07745400125057704,1296.97998046875,14963.8701171875,13.649999618530273,-0.007091200841966609,0.02427012018103244
2023-12-22,48.80553436279297,49.35825485891939,48.44271347712475,49.17034933544408,252507000,-0.0032658930559280597,49.097782897949216,47.70698356628418,64.50254932009312,-0.3869386039440099,1291.7099609375,14992.9697265625,13.029999732971191,-0.005031295849574809,0.024232597754953192
2023-12-26,49.25429916381836,49.575137414585996,48.93545881250647,48.94345422311468,244200000,0.009194957229430756,48.93826141357422,47.75901927947998,62.503336094355326,-0.44059043821452093,1294.5799560546875,15074.5703125,12.989999771118164,0.008066462135527789,0.010812366444324564
2023-12-27,49.392234802246094,49.65510348950808,49.06040044987627,49.486189463877416,233648000,0.002800479161604974,48.90088119506836,47.83898983001709,69.71980178847139,-0.5087418954460645,1293.9200439453125,15099.1796875,12.430000305175781,0.0029098477783692234,0.006231145045598086
2023-12-28,49.4971809387207,49.85899903094536,49.38723545621996,49.61812249458572,246587000,0.002124749708021678,49.18293991088867,47.908266639709474,66.37186010010126,-0.42517368988134296,1294.760009765625,15095.1396484375,12.470000267028809,0.004706728699685803,0.0039015764858608823
2023-12-29,49.4971809387207,49.97194517562977,48.726567424201626,49.78803546733378,389293000,0.0,49.289286041259764,48.04600296020508,62.559064691326576,0.4965114746073468,1277.8399658203125,15011.349609375,12.449999809265137,0.0016417429565422175,0.0014613837706527128
2024-01-02,48.14385986328125,49.27029396888079,47.57114897451382,49.219320839141155,411254000,-0.027341376817296204,49.156951141357425,48.11632328033447,59.063533359711634,0.6383494344502133,1293.5400390625,14765.9404296875,13.199999809265137,-0.008405542369758176,0.016433289688886417
2024-01-03,47.54515838623047,48.159848009515486,47.29628263742881,47.461200853543446,320896000,-0.012435676714558697,48.81512298583984,48.219421768188475,49.45466392579797,0.0547606008141432,1307.6199951171875,14592.2099609375,14.039999961853027,-0.013259017843951634,0.013689270964074685
2024-01-04,47.97394943237305,48.47569678347226,47.48419329239884,47.743062379627034,306535000,0.009018605904292487,48.53146591186523,48.29098606109619,49.44215863828592,-0.03799177573079586,1309.530029296875,14510.2998046875,14.130000114440918,-0.010252815875854138,0.018278012664385033
2024-01-05,49.07239532470703,49.52217057126956,48.281791365683425,48.43771523045836,415039000,0.022896715932934075,48.4465087890625,48.47059650421143,54.19421663421139,0.6627953466584575,1311.25,14524.0703125,13.350000381469727,0.006493215040889289,0.017801058727190098
2024-01-08,52.226810455322266,52.248802601709635,49.45420245341726,49.48718686021287,642510000,0.06428084689452773,48.992434692382815,48.75330448150635,64.59501019670688,2.1319462306535715,1313.1300048828125,14843.76953125,13.079999923706055,0.032065389577251434,0.028749386986729113
2024-01-09,53.11336898803711,54.29777651370217,51.66409487363166,52.37474091414494,773100000,0.016975161320128107,49.98633651733398,49.03486328125,63.648423768238295,2.9753786415583545,1311.800048828125,14857.7099609375,12.760000228881836,0.03471757471586331,0.02577317401272992
2024-01-10,54.32276153564453,54.57263625073542,53.462192955866946,53.58913202583644,533796000,0.022770021383501815,51.3418571472168,49.42081966400146,69.84440352103768,1.4298027960942439,1319.7900390625,14969.650390625,12.6899995803833,0.03467534319938589,0.025802315546687174
2024-01-11,54.794525146484375,55.3182646237258,53.53316035979794,54.971438397001265,596759000,0.008684455603942265,52.705972290039064,49.77889003753662,80.68017267487524,1.8364574778294294,1317.5,14970.1904296875,12.4399995803833,0.01614321276919073,0.007079540566034645
2024-01-12,54.682579040527344,54.94245086657465,54.302772237512634,54.59262399501641,352994000,-0.002043016262259112,53.828009033203124,50.1098237991333,78.12181157784502,0.2620696866953112,1311.989990234375,14972.759765625,12.699999809265137,0.009803820241728323,0.012444333738562779
2024-01-16,56.35374450683594,56.80651660434578,54.87248875685251,54.990429652443055,449580000,0.0305612042378256,54.65339584350586,50.51122283935547,82.32310622500124,0.8858828641181566,1319.7099609375,14944.349609375,13.84000015258789,0.012400881193169585,0.01661678858789309
2024-01-17,56.0249137878418,56.44270360003648,54.71257199394214,56.31876518619403,474394000,-0.0058351174686227525,55.235704803466795,50.86919384002685,79.29416496417298,1.04614729358589,1337.7900390625,14855.6201171875,14.789999961853027,0.007561023502314579,0.020008779155397154
2024-01-18,57.07838439941406,57.57113740723664,56.0788854596163,57.23130761519397,491650000,0.018803609686247835,55.7868293762207,51.22051773071289,80.81415192257936,1.1575974021897106,1344.050048828125,15055.650390625,14.130000114440918,0.01450989881848356,0.01857417624557786
2024-01-19,59.46118927001953,59.470183631396026,57.19632214390486,57.9599392307051,543501000,0.04174618633091387,56.72016220092773,51.714620399475095,83.77711967337831,1.492483794239821,1337.6600341796875,15310.9697265625,13.300000190734863,0.018238226182846318,0.02379568998149431
2024-01-22,59.62410354614258,60.30076621768796,59.04039658553907,60.018906048230285,452955000,0.0027398422083897422,57.70846710205078,52.29148120880127,83.95434901371725,0.9076807382800652,1333.2099609375,15360.2900390625,13.1899995803833,0.021096546075183815,0.019604001846918233
2024-01-23,59.84299850463867,59.879978713200884,58.555641913303255,59.54014893601341,294654000,0.003671249469213267,58.40631790161133,52.83535861968994,92.4554793151178,-0.11472675141009542,1338.739990234375,15425.9404296875,12.550000190734863,0.01605242600283896,0.022256322016874126
2024-01-24,61.33124923706055,62.81750357026873,59.90796305820768,60.27378077359489,560271000,0.024869254041582023,59.46758499145508,53.46164436340332,96.99481123773667,1.6007950089643268,1336.780029296875,15481.919921875,13.140000343322754,0.01042678190639501,0.01251621471943969
2024-01-25,61.586116790771484,62.687565633845296,60.81949912329837,62.3187472904737,482777000,0.004155590451546232,60.36913146972656,54.07823524475098,96.95874924787348,1.1002899836893802,1329.8900146484375,15510.5,13.449999809265137,0.010898697987447173,0.012101279845251278
2024-01-26,61.00041580200195,61.75204169203421,60.542648934033814,60.9294522339272,390309000,-0.009510276329961709,60.67697677612305,54.65864429473877,92.65794621102722,0.5030734420587539,1336.030029296875,15455.3603515625,13.260000228881836,0.006504856054388848,0.017309746208321458
2024-01-29,62.433692932128906,62.45767916479008,60.8764751379027,61.20130919891072,348733000,0.02349618623550298,61.238894653320315,55.30546989440918,91.62720883586334,0.23454946690156528,1336.760009765625,15628.0400390625,13.600000381469727,0.0060471667856958344,0.016584335637651923
2024-01-30,62.74253845214844,63.461179887339625,62.22879610932244,62.86847856975012,410735000,0.004946776420149845,61.81880264282226,55.96773777008057,91.21315192640574,0.6349974058013154,1333.2099609375,15509.900390625,13.3100004196167,0.006310895441897039,0.01654546035323511
2024-01-31,61.49616241455078,62.23779109549254,60.66957725161703,61.409204220277765,453795000,-0.01986492845756027,61.851785278320314,56.63535289764404,80.6054776242548,0.9131059869603625,1326.6199951171875,15164.009765625,14.350000381469727,0.0028593447326975183,0.02175579451878468
2024-02-01,62.99541091918945,63.15933018552209,61.61910217787421,62.068873584965374,369146000,0.02437954574355561,62.133644104003906,57.40786552429199,82.16884095854365,0.36638946846216974,1333.9100341796875,15361.6396484375,13.880000114440918,0.003153797902048394,0.02217666461188612
2024-02-02,66.1268539428711,66.56662829382361,63.65808651280487,63.941944610064006,476578000,0.049709065755577875,63.158931732177734,58.315510749816895,86.29387646125409,1.0602529401546628,1328.949951171875,15628.9501953125,13.850000381469727,0.018074561013857737,0.03521292081074414
2024-02-05,69.29725646972656,69.46217469854224,67.17132346877767,68.19080896214494,680078000,0.04794425165900784,64.53164443969726,59.326753807067874,87.48404860009825,2.374584019250485,1337.72998046875,15597.6796875,13.670000076293945,0.040677621052713775,0.014142103319029549
2024-02-06,68.18881225585938,69.71904328530657,66.26677937017486,69.59510487406826,683111000,-0.01599549924969146,65.62089920043945,60.124853897094724,83.704391345787,2.3941730421639864,1333.3900146484375,15609.0,13.0600004196167,0.02721927272163142,0.03743549157683038
2024-02-07,70.06385803222656,70.1847995704641,67.56611024482635,68.28475157553528,495575000,0.027497850664000456,67.33443832397461,60.9723783493042,84.41401135991424,1.1829475225113377,1326.7900390625,15756.6396484375,12.829999923706055,0.01981553435777228,0.03265480706478501
2024-02-08,69.60609436035156,70.75851634793179,69.42019057387394,70.03887599609345,414422000,-0.0065335207727847955,68.65657501220703,61.73654499053955,79.94096664555482,0.6588103723301916,1327.6199951171875,15793.7099609375,12.789999961853027,0.0016562768805080674,0.02287405650251224
2024-02-09,72.09686279296875,72.14883106624032,70.17682001570536,70.49765833259872,436637000,0.03578376944585404,69.85057678222657,62.60166187286377,82.36422020418627,0.8022888240359098,1331.469970703125,15990.66015625,12.930000305175781,0.018916033112356567,0.022425966138148973
2024-02-12,72.2117919921875,74.57360667156944,71.21429106971823,72.56361295434608,613710000,0.001594094316541561,70.43348388671875,63.478122520446775,82.26855199963732,1.9459377044719515,1330.06005859375,15942.5498046875,13.930000305175781,0.010281447663203602,0.022456420996887442
2024-02-13,72.09186553955078,73.41320187519852,69.58512632462431,70.36473436037795,602580000,-0.0016607599580092947,71.21409454345704,64.26502857208251,80.2314160753265,1.874053159458013,1328.5,15655.599609375,15.850000381469727,0.011905701268128769,0.02074295359904691
2024-02-14,73.86297607421875,74.19880626705748,71.9019610905451,73.1653277390137,504917000,0.024567411613121815,71.97391815185547,65.15693168640136,81.78340267560253,1.2432840381915007,1340.7900390625,15859.150390625,14.380000114440918,0.008166915323884694,0.014296178789701164
2024-02-15,72.62158203125,73.93792331267274,72.36371572931519,73.8319812576461,420122000,-0.016806715745130263,72.57701568603515,65.93409156799316,79.09799837682326,0.6956245598036371,1326.0,15906.169921875,14.010000228881836,0.002033311969994086,0.02093296990924038
2024-02-16,72.57659912109375,74.36470378549747,72.46465575310286,74.06285322156347,495327000,-0.0006194151779410628,72.67296295166015,66.58986206054688,77.29416814708306,1.1813457824247737,1327.6600341796875,15775.650390625,14.239999771118164,0.0023804268966834963,0.02084955378464326
2024-02-20,69.41719818115234,71.91994112607156,67.70005682448759,71.91094295214619,704833000,-0.04353195076928251,72.11404418945312,67.07951679229737,65.57222664524988,2.5344673895847207,1333.3399658203125,15630.7802734375,15.420000076293945,-0.020319360564117945,0.021670842921718763
2024-02-21,67.43818664550781,68.85347738557593,66.21480102707116,67.97191561607241,673755000,-0.02850895149182009,71.18330841064453,67.45927619934082,63.40471227365662,2.333746105672485,1333.75,15580.8701171875,15.34000015258789,-0.024220105813014554,0.021775377738675262
2024-02-22,78.49864196777344,78.53561836150196,74.1828051803666,74.98740205219113,865100000,0.16400878897301108,72.11044158935547,68.31764583587646,74.43368290910351,3.56957254463853,1332.8699951171875,16041.6201171875,14.539999961853027,0.030655962237302825,0.11573095923574439
2024-02-23,78.77750396728516,82.35270728551444,77.53112722629109,80.74951481547919,829388000,0.003552443615855161,73.3416259765625,69.17721519470214,71.90775125111807,3.338921972173321,1327.1700439453125,15996.8203125,13.75,0.04635076036568205,0.10314815575610117
2024-02-26,79.0523681640625,80.60559027528652,78.46565670997347,79.66005756473585,503973000,0.0034891204079210425,74.63677978515625,70.07981281280517,68.77643251298328,1.2371870920555474,1330.0,15976.25,13.739999771118164,0.05701678433226243,0.09265779943017022
2024-02-27,78.66155242919922,79.44016895851776,77.12332991849851,79.34121192660028,391705000,-0.004943757460272313,76.48565063476562,70.89120578765869,70.73039953568528,0.5120896886750574,1331.719970703125,16035.2998046875,13.430000305175781,0.0006992688545012967,0.004887106705310228
2024-02-28,77.62407684326172,78.89343695625473,77.08634447899664,77.5810991271791,393110000,-0.013189106417284324,78.5228286743164,71.63528270721436,65.47841004089452,0.5211640629557928,1331.7900390625,15947.740234375,13.84000015258789,-0.004881247823211865,0.008339289124337632
2024-02-29,79.07234954833984,79.94990785839042,78.31073041631178,79.05436082688792,507289000,0.018657519212788465,78.63757019042968,72.5140920639038,68.6253257280312,1.258603907083959,1333.3800048828125,16091.919921875,13.399999618530273,0.00017488511174394242,0.016528831396700343
2024-03-01,82.23775482177734,82.25874801625466,79.39517868225165,79.95989790136245,479135000,0.04003175941423587,79.32962036132812,73.4762092590332,69.43670977724793,1.0767676554826628,1335.199951171875,16274.9404296875,13.109999656677246,0.015166724069913337,0.026781605217225325
2024-03-04,85.19428253173828,87.6510508748539,83.67704554275812,84.08783505356324,615616000,0.03595097794642155,80.55800323486328,74.42958068847656,72.43888905054334,1.9582478520727211,1330.9000244140625,16207.509765625,13.489999771118164,0.03154675219114863,0.011347353851222385
2024-03-05,85.92495727539062,86.05790010828508,83.3791168960246,85.23127220389335,520639000,0.008576570186856536,82.01068420410157,75.26096572875977,73.4147272947813,1.3448266093243975,1328.93994140625,15939.58984375,14.460000038146973,0.028186435849171316,0.017104774708178425
