sample_id,time_step,target,returns,sma_5,sma_20,rsi,volume_z,USD_KRW,NASDAQ,VIX,sentiment_mean,sentiment_vol,Open,High,Low,Close,Volume
0,0,,0.00904383696615696,47.27109909057617,47.78837966918945,47.22581481933594,0.8743348121643066,1310.1400146484375,14733.9599609375,12.1899995803833,0.004210374318063259,0.02072370983660221,47.605133056640625,48.56965255737305,47.584144592285156,48.06390380859375,447792000.0
0,1,,0.005448161158710718,47.62172317504883,47.7617073059082,52.73664474487305,0.5090347528457642,1292.010009765625,14761.5595703125,12.479999542236328,0.012194067239761353,0.008756847120821476,48.365745544433594,48.64560317993164,47.398231506347656,48.32576370239258,391232000.0
0,2,,0.011168578639626503,47.89838409423828,47.73243713378906,53.06559753417969,1.082018494606018,1291.9200439453125,14813.919921875,12.279999732971191,0.008553525432944298,0.002891556126996875,48.16984176635742,49.379234313964844,48.09587860107422,48.86549377441406,479948000.0
0,3,,0.02427915297448635,48.588035583496094,47.77158737182617,59.90986251831055,0.6469587683677673,1276.469970703125,14904.8095703125,12.5600004196167,0.013631964102387428,0.009654157795011997,49.375247955322266,50.4077262878418,49.12537384033203,50.05190658569336,412587008.0
0,4,,-0.009445607662200928,48.97724151611328,47.7315788269043,56.35159683227539,0.9818839430809021,1302.9300537109375,15003.2197265625,12.529999732971191,0.008667374029755592,0.017000937834382057,49.399227142333984,49.675086975097656,48.87049102783203,49.57913589477539,464444000.0
0,5,,-0.030098317191004753,48.98183822631836,47.640193939208984,55.75763702392578,0.5520621538162231,1297.760009765625,14777.9404296875,13.670000076293945,-0.005088257137686014,0.027449356392025948,49.63011169433594,49.973941802978516,48.07389450073242,48.08688735961914,397894016.0
0,6,,0.018270323053002357,49.10977554321289,47.65409851074219,58.87738037109375,-0.07745400071144104,1296.97998046875,14963.8701171875,13.649999618530273,-0.007091200910508633,0.02427012100815773,48.78654098510742,49.070396423339844,48.39473342895508,48.965450286865234,300424992.0
0,7,,-0.0032658930867910385,49.097782135009766,47.70698547363281,64.50254821777344,-0.38693860173225403,1291.7099609375,14992.9697265625,13.029999732971191,-0.00503129605203867,0.024232598021626472,49.17034912109375,49.358253479003906,48.44271469116211,48.80553436279297,252507008.0
0,8,,0.009194957092404366,48.938262939453125,47.75901794433594,62.50333786010742,-0.44059044122695923,1294.5799560546875,15074.5703125,12.989999771118164,0.008066462352871895,0.010812366381287575,48.94345474243164,49.575138092041016,48.93545913696289,49.25429916381836,244200000.0
0,9,,0.0028004790656268597,48.900882720947266,47.8389892578125,69.71980285644531,-0.5087419152259827,1293.9200439453125,15099.1796875,12.430000305175781,0.00290984776802361,0.00623114500194788,49.48619079589844,49.65510177612305,49.060401916503906,49.392234802246094,233648000.0
0,10,,0.0021247498225420713,49.18294143676758,47.908267974853516,66.37185668945312,-0.42517369985580444,1294.760009765625,15095.1396484375,12.470000267028809,0.004706728737801313,0.003901576390489936,49.61812210083008,49.8589973449707,49.38723373413086,49.4971809387207,246587008.0
0,11,,0.0,49.28928756713867,48.04600143432617,62.55906295776367,0.4965114891529083,1277.8399658203125,15011.349609375,12.449999809265137,0.0016417430015280843,0.0014613837702199817,49.78803634643555,49.971946716308594,48.726566314697266,49.4971809387207,389292992.0
0,12,,-0.02734137699007988,49.156951904296875,48.1163215637207,59.063533782958984,0.6383494138717651,1293.5400390625,14765.9404296875,13.199999809265137,-0.008405542001128197,0.016433289274573326,49.219322204589844,49.270294189453125,47.57114791870117,48.14385986328125,411254016.0
0,13,0.022896716371178627,-0.012435676530003548,48.81512451171875,48.21942138671875,49.45466232299805,0.05476060137152672,1307.6199951171875,14592.2099609375,14.039999961853027,-0.01325901784002781,0.013689271174371243,47.46120071411133,48.159847259521484,47.29628372192383,47.54515838623047,320896000.0
1,0,,0.005448161158710718,47.62172317504883,47.7617073059082,52.73664474487305,0.5090347528457642,1292.010009765625,14761.5595703125,12.479999542236328,0.012194067239761353,0.008756847120821476,48.365745544433594,48.64560317993164,47.398231506347656,48.32576370239258,391232000.0
1,1,,0.011168578639626503,47.89838409423828,47.73243713378906,53.06559753417969,1.082018494606018,1291.9200439453125,14813.919921875,12.279999732971191,0.008553525432944298,0.002891556126996875,48.16984176635742,49.379234313964844,48.09587860107422,48.86549377441406,479948000.0
1,2,,0.02427915297448635,48.588035583496094,47.77158737182617,59.90986251831055,0.6469587683677673,1276.469970703125,14904.8095703125,12.5600004196167,0.013631964102387428,0.009654157795011997,49.375247955322266,50.4077262878418,49.12537384033203,50.05190658569336,412587008.0
1,3,,-0.009445607662200928,48.97724151611328,47.7315788269043,56.35159683227539,0.9818839430809021,1302.9300537109375,15003.2197265625,12.529999732971191,0.008667374029755592,0.017000937834382057,49.399227142333984,49.675086975097656,48.87049102783203,49.57913589477539,464444000.0
1,4,,-0.030098317191004753,48.98183822631836,47.640193939208984,55.75763702392578,0.5520621538162231,1297.760009765625,14777.9404296875,13.670000076293945,-0.005088257137686014,0.027449356392025948,49.63011169433594,49.973941802978516,48.07389450073242,48.08688735961914,397894016.0
1,5,,0.018270323053002357,49.10977554321289,47.65409851074219,58.87738037109375,-0.07745400071144104,1296.97998046875,14963.8701171875,13.649999618530273,-0.007091200910508633,0.02427012100815773,48.78654098510742,49.070396423339844,48.39473342895508,48.965450286865234,300424992.0
1,6,,-0.0032658930867910385,49.097782135009766,47.70698547363281,64.50254821777344,-0.38693860173225403,1291.7099609375,14992.9697265625,13.029999732971191,-0.00503129605203867,0.024232598021626472,49.17034912109375,49.358253479003906,48.44271469116211,48.80553436279297,252507008.0
1,7,,0.009194957092404366,48.938262939453125,47.75901794433594,62.50333786010742,-0.44059044122695923,1294.5799560546875,15074.5703125,12.989999771118164,0.008066462352871895,0.010812366381287575,48.94345474243164,49.575138092041016,48.93545913696289,49.25429916381836,244200000.0
