Date,Close,High,Low,Open,Volume,returns,sma_5,sma_20,rsi,volume_z,USD_KRW,NASDAQ,VIX,priceEarningsRatio,forwardPE,priceToBook,sentiment_mean,sentiment_vol
2023-11-29,10.720000267028809,10.770000457763672,10.720000267028809,10.770000457763672,1400,-0.0009318989407370859,10.744000053405761,10.73125,52.08032844888035,-0.487969976663537,1287.530029296875,14258.490234375,12.979999542236328,5.360000133514404,5.955555703904894,7.146666844685872,-0.0015486680723893291,0.0019323425220240458
2023-11-30,10.779999732971191,10.779999732971191,10.710000038146973,10.710000038146973,2700,0.0055969649671485655,10.754000091552735,10.735249996185303,55.76615039868216,-0.48784184927829344,1288.3599853515625,14226.2197265625,12.920000076293945,5.389999866485596,5.988888740539551,7.186666488647461,0.0003169869166601928,0.0047795181957832255
2023-12-01,10.779999732971191,10.779999732971191,10.779999732971191,10.779999732971191,0,0.0,10.755999946594239,10.739249992370606,55.76615039868216,-0.48810796000149154,1296.6600341796875,14305.0302734375,12.630000114440918,5.389999866485596,5.988888740539551,7.186666488647461,0.0015550220088038265,0.003531300903041425
2023-12-04,10.779999732971191,10.779999732971191,10.779999732971191,10.779999732971191,0,0.0,10.757999801635743,10.743249988555908,55.76615039868216,-0.48810796000149154,1299.18994140625,14185.490234375,13.079999923706055,5.389999866485596,5.988888740539551,7.186666488647461,0.0018656549890495218,0.003231409230428128
2023-12-05,10.779999732971191,10.779999732971191,10.779999732971191,10.779999732971191,0,0.0,10.767999839782714,10.747249984741211,55.76615039868216,-0.48810796000149154,1307.800048828125,14229.91015625,12.850000381469727,5.389999866485596,5.988888740539551,7.186666488647461,0.0,0.0
2023-12-06,10.75,10.75,10.75,10.75,100000,-0.0027829066525332236,10.773999786376953,10.752250003814698,54.7139955341049,-0.47825200729045236,1313.3699951171875,14146.7099609375,12.970000267028809,5.375,5.972222222222222,7.166666666666667,-0.0009276355508444079,0.001606711904969653
2023-12-07,10.800000190734863,10.800000190734863,10.760000228881836,10.760000228881836,36900,0.004651180533475685,10.777999877929688,10.756750011444092,58.61783716740442,-0.48447111345111804,1313.719970703125,14339.990234375,13.0600004196167,5.400000095367432,6.000000105963813,7.200000127156575,0.0006227579603141539,0.003755966410944917
2023-12-08,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,0.0,10.781999969482422,10.759250020980835,58.61783716740442,-0.48810796000149154,1312.760009765625,14403.9697265625,12.350000381469727,5.400000095367432,6.000000105963813,7.200000127156575,0.0006227579603141539,0.003755966410944917
2023-12-11,10.789999961853027,10.789999961853027,10.789999961853027,10.789999961853027,600,-0.0009259471023357335,10.784000015258789,10.761250019073486,53.56864067780798,-0.4880488242852253,1316.510009765625,14432.490234375,12.630000114440918,5.394999980926514,5.994444423251681,7.1933333079020185,0.0012417444770466506,0.002988734711586118
2023-12-12,10.789999961853027,10.789999961853027,10.789999961853027,10.789999961853027,4500,0.0,10.786000061035157,10.763250017166138,57.689159044470806,-0.4876644421294948,1313.6199951171875,14533.400390625,12.069999694824219,5.394999980926514,5.994444423251681,7.1933333079020185,-0.0003086490341119112,0.0005345958087888789
2023-12-13,10.770000457763672,10.789999961853027,10.760000228881836,10.789999961853027,16600,-0.0018535221649732536,10.79000015258789,10.764250040054321,57.68937063546547,-0.486471871851459,1310.1400146484375,14733.9599609375,12.1899995803833,5.385000228881836,5.983333587646484,7.180000305175781,-0.0009264897557696624,0.0009267612016406019
2023-12-14,10.739999771118164,10.779999732971191,10.739999771118164,10.760000228881836,2100,-0.0027855789573232315,10.77800006866455,10.765000009536744,43.997398816564704,-0.4879009849945597,1292.010009765625,14761.5595703125,12.479999542236328,5.369999885559082,5.966666539510091,7.159999847412109,-0.001546367040765495,0.0014179635871967207
2023-12-15,10.739999771118164,10.739999771118164,10.739999771118164,10.739999771118164,100,0.0,10.76599998474121,10.764499998092651,43.997398816564704,-0.48809810404878046,1291.9200439453125,14813.919921875,12.279999732971191,5.369999885559082,5.966666539510091,7.159999847412109,-0.001546367040765495,0.0014179635871967207
2023-12-18,10.739999771118164,10.739999771118164,10.739999771118164,10.739999771118164,0,0.0,10.755999946594239,10.76399998664856,52.37752540678868,-0.48810796000149154,1276.469970703125,14904.8095703125,12.5600004196167,5.369999885559082,5.966666539510091,7.159999847412109,-0.0009285263191077439,0.0016082547608595205
2023-12-19,10.739999771118164,10.739999771118164,10.739999771118164,10.739999771118164,0,0.0,10.745999908447265,10.762499952316285,54.99603106475084,-0.48810796000149154,1302.9300537109375,15003.2197265625,12.529999732971191,5.369999885559082,5.966666539510091,7.159999847412109,0.0,0.0
2023-12-20,10.739999771118164,10.739999771118164,10.739999771118164,10.739999771118164,0,0.0,10.739999771118164,10.761999940872192,35.710763303446285,-0.48810796000149154,1297.760009765625,14777.9404296875,13.670000076293945,5.369999885559082,5.966666539510091,7.159999847412109,0.0,0.0
2023-12-21,10.720000267028809,10.729999542236328,10.710000038146973,10.720000267028809,9300,-0.0018621512584328093,10.735999870300294,10.761499977111816,31.247414860346282,-0.4871913563993649,1296.97998046875,14963.8701171875,13.649999618530273,5.360000133514404,5.955555703904894,7.146666844685872,-0.0006207170861442698,0.001075113530327977
2023-12-22,10.720000267028809,10.720000267028809,10.720000267028809,10.720000267028809,0,0.0,10.731999969482422,10.758999967575074,31.247414860346282,-0.48810796000149154,1291.7099609375,14992.9697265625,13.029999732971191,5.360000133514404,5.955555703904894,7.146666844685872,-0.0006207170861442698,0.001075113530327977
2023-12-26,10.720000267028809,10.720000267028809,10.720000267028809,10.720000267028809,0,0.0,10.728000068664551,10.75649995803833,31.247414860346282,-0.48810796000149154,1294.5799560546875,15074.5703125,12.989999771118164,5.360000133514404,5.955555703904894,7.146666844685872,-0.0006207170861442698,0.001075113530327977
2023-12-27,10.720000267028809,10.720000267028809,10.720000267028809,10.720000267028809,0,0.0,10.724000167846679,10.755999994277953,38.45750974797799,-0.48810796000149154,1293.9200439453125,15099.1796875,12.430000305175781,5.360000133514404,5.955555703904894,7.146666844685872,0.0,0.0
2023-12-28,10.720000267028809,10.720000267028809,10.720000267028809,10.720000267028809,0,0.0,10.720000267028809,10.755999994277953,0.0,-0.48810796000149154,1294.760009765625,15095.1396484375,12.470000267028809,5.360000133514404,5.955555703904894,7.146666844685872,0.0,0.0
2023-12-29,10.770000457763672,10.770000457763672,10.770000457763672,10.770000457763672,700,0.004664196780726604,10.730000305175782,10.755500030517577,38.45750974797799,-0.48803896833251426,1277.8399658203125,15011.349609375,12.449999809265137,5.385000228881836,5.983333587646484,7.180000305175781,0.0015547322602422013,0.0026928752669058897
2024-01-02,10.819999694824219,10.819999694824219,10.779999732971191,10.779999732971191,34800,0.004642454497251647,10.750000190734863,10.75750002861023,58.81865249845408,-0.4846780884580499,1293.5400390625,14765.9404296875,13.199999809265137,5.409999847412109,6.01111094156901,7.2133331298828125,0.003102217092659417,0.0026866208048799637
2024-01-03,10.829999923706055,10.84000015258789,10.829999923706055,10.84000015258789,13100,0.0009242355974019567,10.772000122070313,10.760000038146973,61.10638780943478,-0.48681683019634536,1307.6199951171875,14592.2099609375,14.039999961853027,5.414999961853027,6.016666624281141,7.21999994913737,0.003410295625126736,0.002153018585105776
2024-01-04,10.84000015258789,10.84000015258789,10.84000015258789,10.84000015258789,12000,0.0009233821747260951,10.796000099182129,10.763000059127808,70.58232363749022,-0.4869252456761668,1309.530029296875,14510.2998046875,14.130000114440918,5.420000076293945,6.022222306993273,7.226666768391927,0.002163357423126566,0.0021469610870447128
2024-01-05,10.84000015258789,10.84000015258789,10.84000015258789,10.84000015258789,0,0.0,10.820000076293946,10.767500066757203,85.70600701860887,-0.48810796000149154,1311.25,14524.0703125,13.350000381469727,5.420000076293945,6.022222306993273,7.226666768391927,0.0006158725907093506,0.0005333614797422483
2024-01-08,10.850000381469727,10.920000076293945,10.84000015258789,10.850000381469727,188200,0.0009225303266668927,10.836000061035156,10.770000076293945,86.65887518384429,-0.4695590569993158,1313.1300048828125,14843.76953125,13.079999923706055,5.425000190734863,6.027777989705403,7.233333587646484,0.0006153041671309959,0.0005328692100110916
2024-01-09,10.859999656677246,10.930000305175781,10.859999656677246,10.899999618530273,800,0.0009215921526231075,10.844000053405761,10.773000049591065,87.4925678663428,-0.4880291123798032,1311.800048828125,14857.7099609375,12.760000228881836,5.429999828338623,6.03333314259847,7.239999771118164,0.0006147074930966667,0.0005323525115884351
2024-01-10,10.899999618530273,10.899999618530273,10.899999618530273,10.899999618530273,400,0.003683237856129562,10.857999992370605,10.778500032424926,89.99389112752911,-0.4880685361906474,1319.7900390625,14969.650390625,12.6899995803833,5.449999809265137,6.05555534362793,7.266666412353516,0.001842453445139854,0.0015941661318224253
2024-01-11,10.899999618530273,10.899999618530273,10.899999618530273,10.899999618530273,0,0.0,10.869999885559082,10.784000015258789,89.99389112752911,-0.48810796000149154,1317.5,14970.1904296875,12.4399995803833,5.449999809265137,6.05555534362793,7.266666412353516,0.0015349433362508897,0.0019166924719551826
2024-01-12,10.899999618530273,10.899999618530273,10.899999618530273,10.899999618530273,0,0.0,10.88199977874756,10.79049997329712,99.99222279909617,-0.48810796000149154,1311.989990234375,14972.759765625,12.699999809265137,5.449999809265137,6.05555534362793,7.266666412353516,0.0012277459520431873,0.002126518367725821
2024-01-16,10.880000114440918,10.899999618530273,10.880000114440918,10.899999618530273,51500,-0.0018348169531452463,10.887999725341796,10.797499990463256,89.99389112752911,-0.48303214435530634,1319.7099609375,14944.349609375,13.84000015258789,5.440000057220459,6.044444508022732,7.253333409627278,-0.0006116056510484155,0.0010593320618120892
2024-01-17,10.890000343322754,10.890000343322754,10.890000343322754,10.890000343322754,10000,0.0009191386743243601,10.8939998626709,10.805000019073486,90.47035372124101,-0.4871223647303876,1337.7900390625,14855.6201171875,14.789999961853027,5.445000171661377,6.050000190734863,7.260000228881836,-0.0003052260929402954,0.001402119868405181
2024-01-18,10.890000343322754,10.890000343322754,10.890000343322754,10.890000343322754,0,0.0,10.892000007629395,10.812500047683717,90.47035372124101,-0.48810796000149154,1344.050048828125,15055.650390625,14.130000114440918,5.445000171661377,6.050000190734863,7.260000228881836,-0.0003052260929402954,0.001402119868405181
2024-01-19,10.890000343322754,10.890000343322754,10.890000343322754,10.890000343322754,0,0.0,10.890000152587891,10.820000076293946,90.47035372124101,-0.48810796000149154,1337.6600341796875,15310.9697265625,13.300000190734863,5.445000171661377,6.050000190734863,7.260000228881836,0.00030637955810812006,0.0005306649610437539
2024-01-22,10.899999618530273,10.920000076293945,10.899999618530273,10.920000076293945,22800,0.000918207060815357,10.890000152587891,10.82800006866455,88.22819318551652,-0.48586080278337457,1333.2099609375,15360.2900390625,13.1899995803833,5.449999809265137,6.05555534362793,7.266666412353516,0.0003060690202717857,0.0005301270937335502
2024-01-23,10.902000427246094,10.902000427246094,10.890000343322754,10.890000343322754,400,0.00018356043906808672,10.894400215148925,10.837100076675416,83.59733584853365,-0.4880685361906474,1338.739990234375,15425.9404296875,12.550000190734863,5.451000213623047,6.056666904025607,7.2680002848307295,0.00036725583329448125,0.0004858848114808442
2024-01-24,10.899999618530273,10.899999618530273,10.899999618530273,10.899999618530273,100,-0.00018352675081723113,10.89640007019043,10.846100044250488,80.69162477023298,-0.48809810404878046,1336.780029296875,15481.919921875,13.140000343322754,5.449999809265137,6.05555534362793,7.266666412353516,0.00030608024968873754,0.000560992580984362
2024-01-25,10.899999618530273,10.899999618530273,10.899999618530273,10.899999618530273,0,0.0,10.898399925231933,10.855100011825561,78.8352592648327,-0.48810796000149154,1329.8900146484375,15510.5,13.449999809265137,5.449999809265137,6.05555534362793,7.266666412353516,1.1229416951863413e-08,0.0001835435952002586
2024-01-26,10.899999618530273,10.899999618530273,10.899999618530273,10.899999618530273,100,0.0,10.900399780273437,10.864099979400635,78.8352592648327,-0.48809810404878046,1336.030029296875,15455.3603515625,13.260000228881836,5.449999809265137,6.05555534362793,7.266666412353516,-6.117558360574371e-05,0.00010595921898776151
2024-01-29,10.890000343322754,10.890000343322754,10.890000343322754,10.890000343322754,1100,-0.0009173647300427801,10.898399925231933,10.872599983215332,69.22159193955255,-0.4879995445216701,1336.760009765625,15628.0400390625,13.600000381469727,5.445000171661377,6.050000190734863,7.260000228881836,-0.00030578824334759336,0.0005296407738352535
2024-01-30,10.890000343322754,10.890000343322754,10.890000343322754,10.890000343322754,200,0.0,10.895999908447266,10.878599977493286,65.94801330016517,-0.48808824809606943,1333.2099609375,15509.900390625,13.3100004196167,5.445000171661377,6.050000190734863,7.260000228881836,-0.00030578824334759336,0.0005296407738352535
2024-01-31,10.890000343322754,10.890000343322754,10.890000343322754,10.890000343322754,0,0.0,10.894000053405762,10.882100009918213,40.730834974053074,-0.48810796000149154,1326.6199951171875,15164.009765625,14.350000381469727,5.445000171661377,6.050000190734863,7.260000228881836,-0.00030578824334759336,0.0005296407738352535
2024-02-01,10.890000343322754,10.890000343322754,10.890000343322754,10.890000343322754,0,0.0,10.892000198364258,10.885100030899048,40.730834974053074,-0.48810796000149154,1333.9100341796875,15361.6396484375,13.880000114440918,5.445000171661377,6.050000190734863,7.260000228881836,0.0,0.0
2024-02-02,10.920000076293945,10.920000076293945,10.899999618530273,10.899999618530273,100400,0.0027547963292384736,10.896000289916993,10.88910002708435,61.89477044514759,-0.4782125834796082,1328.949951171875,15628.9501953125,13.850000381469727,5.460000038146973,6.066666709052192,7.28000005086263,0.0009182654430794912,0.001590482402248423
2024-02-05,10.90999984741211,10.90999984741211,10.90999984741211,10.90999984741211,7800,-0.000915771869227866,10.900000190734863,10.89260001182556,70.25669987949405,-0.4873391956900305,1337.72998046875,15597.6796875,13.670000076293945,5.454999923706055,6.06111102634006,7.273333231608073,0.0006130081533368692,0.0019105240045446188
2024-02-06,10.9399995803833,10.949999809265137,10.930000305175781,10.930000305175781,28800,0.002749746415285914,10.910000038146972,10.89709997177124,76.58397157636391,-0.4852694456207122,1333.3900146484375,15609.0,13.0600004196167,5.46999979019165,6.077777544657389,7.293333053588867,0.0015295902917655073,0.0021177472581073884
2024-02-07,11.050000190734863,11.050000190734863,10.949999809265137,10.949999809265137,10600,0.010054900783433851,10.942000007629394,10.906599998474121,89.20943574294745,-0.48706322901412136,1326.7900390625,15756.6396484375,12.829999923706055,5.525000095367432,6.138888994852701,7.366666793823242,0.003962958443163966,0.00558505391034016
2024-02-08,10.9399995803833,11.0,10.9399995803833,11.0,31400,-0.009954806194826582,10.951999855041503,10.908599996566773,57.959050330236764,-0.4850131908502252,1327.6199951171875,15793.7099609375,12.789999961853027,5.46999979019165,6.077777544657389,7.293333053588867,0.0009499470012977277,0.010125539580037462
2024-02-09,10.899999618530273,10.899999618530273,10.899999618530273,10.899999618530273,10700,-0.003656303783114545,10.94799976348877,10.908599996566773,49.997965209560135,-0.48705337306141033,1331.469970703125,15990.66015625,12.930000305175781,5.449999809265137,6.05555534362793,7.266666412353516,-0.0011854030648357587,0.010231134155539844
2024-02-12,10.899999618530273,10.949999809265137,10.899999618530273,10.949999809265137,900,0.0,10.945999717712402,10.908599996566773,49.70545020777159,-0.48801925642709215,1330.06005859375,15942.5498046875,13.930000305175781,5.449999809265137,6.05555534362793,7.266666412353516,-0.004537036659313709,0.0050355048797069936
2024-02-13,11.0,11.0,11.0,11.0,100,0.009174347244904846,10.957999801635742,10.914599990844726,61.361713503835524,-0.48809810404878046,1328.5,15655.599609375,15.850000381469727,5.5,6.111111111111111,7.333333333333333,0.0018393478205967668,0.006610128724507136
2024-02-14,10.949999809265137,10.949999809265137,10.949999809265137,10.949999809265137,300,-0.004545471884987551,10.937999725341797,10.917599964141846,55.10047843521765,-0.4880783921433584,1340.7900390625,15859.150390625,14.380000114440918,5.474999904632568,6.08333322736952,7.299999872843425,0.001542958453305765,0.006988841093536978
2024-02-15,10.949999809265137,10.949999809265137,10.949999809265137,10.949999809265137,0,0.0,10.939999771118163,10.920599937438965,55.10047843521765,-0.48810796000149154,1326.0,15906.169921875,14.010000228881836,5.474999904632568,6.08333322736952,7.299999872843425,0.001542958453305765,0.006988841093536978
2024-02-16,10.979999542236328,10.979999542236328,10.90999984741211,10.90999984741211,500,0.0027397016889267878,10.955999755859375,10.925099897384644,58.821815701895005,-0.4880586802379363,1327.6600341796875,15775.650390625,14.239999771118164,5.489999771118164,6.099999745686849,7.319999694824219,-0.000601923398686921,0.003679697315531546
2024-02-20,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,0,0.0,10.971999740600586,10.929099893569946,58.821815701895005,-0.48810796000149154,1333.3399658203125,15630.7802734375,15.420000076293945,5.489999771118164,6.099999745686849,7.319999694824219,0.0009132338963089293,0.0015817675076011568
2024-02-21,11.050000190734863,11.050000190734863,11.03499984741211,11.050000190734863,600,0.006375287014290576,10.981999778747559,10.936499881744385,63.79150695949064,-0.4880488242852253,1333.75,15580.8701171875,15.34000015258789,5.525000095367432,6.138888994852701,7.366666793823242,0.003038329567739121,0.003198117428448883
2024-02-22,10.989999771118164,11.050000190734863,10.989999771118164,11.050000190734863,600,-0.005429902134029607,10.989999771118164,10.94099988937378,57.81116320800635,-0.4880488242852253,1332.8699951171875,16041.6201171875,14.539999961853027,5.494999885559082,6.10555542839898,7.326666514078776,0.00031512829342032295,0.005908900243521604
2024-02-23,10.989999771118164,10.989999771118164,10.989999771118164,10.989999771118164,100,0.0,10.99799976348877,10.945499897003174,55.736377031893305,-0.48809810404878046,1327.1700439453125,15996.8203125,13.75,5.494999885559082,6.10555542839898,7.326666514078776,0.00031512829342032295,0.005908900243521604
2024-02-26,10.989999771118164,10.989999771118164,10.989999771118164,10.989999771118164,700,0.0,10.999999809265137,10.949999904632568,56.6653126920583,-0.48803896833251426,1330.0,15976.25,13.739999771118164,5.494999885559082,6.10555542839898,7.326666514078776,-0.001809967378009869,0.003134955458755318
2024-02-27,10.989999771118164,10.989999771118164,10.989999771118164,10.989999771118164,0,0.0,11.001999855041504,10.954999876022338,54.38462622024837,-0.48810796000149154,1331.719970703125,16035.2998046875,13.430000305175781,5.494999885559082,6.10555542839898,7.326666514078776,0.0,0.0
2024-02-28,10.989999771118164,10.989999771118164,10.989999771118164,10.989999771118164,0,0.0,10.989999771118164,10.95999984741211,43.47691963677022,-0.48810796000149154,1331.7900390625,15947.740234375,13.84000015258789,5.494999885559082,6.10555542839898,7.326666514078776,0.0,0.0
2024-02-29,10.989999771118164,10.989999771118164,10.989999771118164,10.989999771118164,0,0.0,10.989999771118164,10.96499981880188,57.14057152871492,-0.48810796000149154,1333.3800048828125,16091.919921875,13.399999618530273,5.494999885559082,6.10555542839898,7.326666514078776,0.0,0.0
2024-03-01,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,100,-0.0009099389526937562,10.987999725341798,10.969499778747558,62.49719125613937,-0.48809810404878046,1335.199951171875,16274.9404296875,13.109999656677246,5.489999771118164,6.099999745686849,7.319999694824219,-0.0003033129842312521,0.0005253534992838765
2024-03-04,10.979999542236328,11.020000457763672,10.979999542236328,11.020000457763672,300,0.0,10.98599967956543,10.972499752044678,62.49719125613937,-0.4880783921433584,1330.9000244140625,16207.509765625,13.489999771118164,5.489999771118164,6.099999745686849,7.319999694824219,-0.0003033129842312521,0.0005253534992838765
2024-03-05,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,0,0.0,10.983999633789063,10.975999736785889,45.45157428206339,-0.48810796000149154,1328.93994140625,15939.58984375,14.460000038146973,5.489999771118164,6.099999745686849,7.319999694824219,-0.0003033129842312521,0.0005253534992838765
2024-03-06,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,500,0.0,10.981999588012695,10.97799973487854,58.81855356458459,-0.4880586802379363,1333.4300537109375,16031.5400390625,14.5,5.489999771118164,6.099999745686849,7.319999694824219,0.0,0.0
2024-03-07,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,0,0.0,10.979999542236328,10.974499702453613,58.81855356458459,-0.48810796000149154,1327.0899658203125,16273.3798828125,14.4399995803833,5.489999771118164,6.099999745686849,7.319999694824219,0.0,0.0
2024-03-08,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,300,0.0,10.979999542236328,10.976499700546265,49.995000546261636,-0.4880783921433584,1321.1800537109375,16085.1103515625,14.739999771118164,5.489999771118164,6.099999745686849,7.319999694824219,0.0,0.0
2024-03-11,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,0,0.0,10.979999542236328,10.980499696731567,49.995000546261636,-0.48810796000149154,1315.97998046875,16019.26953125,15.220000267028809,5.489999771118164,6.099999745686849,7.319999694824219,0.0,0.0
2024-03-12,10.989999771118164,10.989999771118164,10.989999771118164,10.989999771118164,500,0.000910767695696979,10.981999588012695,10.984999704360963,12.497961890633533,-0.4880586802379363,1310.5400390625,16265.6396484375,13.84000015258789,5.494999885559082,6.10555542839898,7.326666514078776,0.000303589231898993,0.0005258319742798784
2024-03-13,10.989999771118164,10.989999771118164,10.989999771118164,10.989999771118164,0,0.0,10.983999633789063,10.98449969291687,49.965025282809776,-0.48810796000149154,1311.1500244140625,16177.76953125,13.75,5.494999885559082,6.10555542839898,7.326666514078776,0.000303589231898993,0.0005258319742798784
2024-03-14,10.989999771118164,10.989999771118164,10.989999771118164,10.989999771118164,0,0.0,10.98599967956543,10.986499691009522,49.965025282809776,-0.48810796000149154,1313.6500244140625,16128.5302734375,14.399999618530273,5.494999885559082,6.10555542839898,7.326666514078776,0.000303589231898993,0.0005258319742798784
2024-03-15,11.050000190734863,11.050000190734863,11.020000457763672,11.050000190734863,7200,0.005459546939607929,10.999999809265137,10.991499710083009,87.48454136318831,-0.4873983314062967,1321.9200439453125,15973.169921875,14.40999984741211,5.525000095367432,6.138888994852701,7.366666793823242,0.0018198489798693096,0.0031520708952360384
2024-03-18,11.100000381469727,11.963000297546387,11.0,11.220000267028809,20800,0.004524904060796864,11.023999977111817,10.997499752044678,92.29763978359787,-0.4860579218375954,1329.3399658203125,16103.4501953125,14.329999923706055,5.550000190734863,6.166666878594293,7.400000254313151,0.003328150333468264,0.0029199020205054435
2024-03-19,11.100000381469727,11.25,11.100000381469727,11.170000076293945,7600,0.0,11.046000099182129,11.003499794006348,92.29763978359787,-0.48735890759545253,1336.0899658203125,16166.7900390625,13.819999694824219,5.550000190734863,6.166666878594293,7.400000254313151,0.003328150333468264,0.0029199020205054435
2024-03-20,11.0600004196167,11.100000381469727,11.050999641418457,11.100000381469727,7800,-0.0036036000430957893,11.060000228881837,11.003999805450439,70.58248865162103,-0.4873391956900305,1337.02001953125,16369.41015625,13.039999961853027,5.53000020980835,6.144444677564833,7.3733336130778,0.0003071013392336915,0.004072944655426744
2024-03-21,11.010000228881836,11.074000358581543,11.0,11.069999694824219,70600,-0.004520812733983304,11.06400032043457,11.004999828338622,57.1391776333341,-0.4811496573874979,1330.1099853515625,16401.83984375,12.920000076293945,5.505000114440918,6.116666793823242,7.340000152587891,-0.0027081375923596975,0.0023897336032380504
2024-03-22,11.010000228881836,11.010000228881836,11.010000228881836,11.010000228881836,0,0.0,11.056000328063964,11.005999851226807,57.1391776333341,-0.48810796000149154,1334.6800537109375,16428.8203125,13.0600004196167,5.505000114440918,6.116666793823242,7.340000152587891,-0.0027081375923596975,0.0023897336032380504
2024-03-25,11.0600004196167,11.0600004196167,11.010000228881836,11.010000228881836,2500,0.004541343296587952,11.04800033569336,11.009499883651733,65.38119362762544,-0.48786156118371554,1343.5999755859375,16384.470703125,13.1899995803833,5.53000020980835,6.144444677564833,7.3733336130778,6.8435208682160464e-06,0.004531081891329947
2024-03-26,11.069999694824219,11.069999694824219,11.039999961853027,11.0600004196167,6400,0.0009040935649318182,11.042000198364258,11.013499879837036,66.66321006163498,-0.487477179027985,1339.1300048828125,16315.7001953125,13.239999771118164,5.534999847412109,6.149999830457899,7.3799997965494795,0.0018151456205065901,0.0024038430939521353
