sample_id,time_step,target,Open,High,Low,Close,Volume,returns,sma_5,sma_20,rsi,volume_z
20,0,0.7549097,0.7736,0.72284645,0.9110487,0.759623,0.0,0.31663275,0.9067455,0.9211257,0.58622396,0.0
20,1,0.7549097,0.77279997,0.7220974,0.9101124,0.7588374,6.364616e-06,0.31547084,0.90693384,0.9213207,0.5357281,6.364616e-06
20,2,0.7549097,0.77279997,0.7220974,0.9101124,0.7588374,4.7734622e-05,0.31663275,0.90712214,0.9215156,0.5769365,4.7734622e-05
20,3,0.7549097,0.77279997,0.7220974,0.9073034,0.75726634,0.0001760877,0.31430694,0.9074988,0.92161304,0.57693857,0.0001760877
20,4,0.7549097,0.7704,0.7213483,0.9054307,0.7549097,2.2276157e-05,0.31313738,0.9063689,0.9216862,0.44000822,2.2276157e-05
20,5,0.7549097,0.76879996,0.718352,0.9054307,0.7549097,1.0607694e-06,0.31663275,0.905239,0.9216374,0.44000822,1.0607694e-06
20,6,0.7549097,0.76879996,0.718352,0.9054307,0.7549097,0.0,0.31663275,0.9042974,0.9215887,0.523816,0.0
21,0,0.7549097,0.77279997,0.7220974,0.9101124,0.7588374,6.364616e-06,0.31547084,0.90693384,0.9213207,0.5357281,6.364616e-06
21,1,0.7549097,0.77279997,0.7220974,0.9101124,0.7588374,4.7734622e-05,0.31663275,0.90712214,0.9215156,0.5769365,4.7734622e-05
21,2,0.7549097,0.77279997,0.7220974,0.9073034,0.75726634,0.0001760877,0.31430694,0.9074988,0.92161304,0.57693857,0.0001760877
21,3,0.7549097,0.7704,0.7213483,0.9054307,0.7549097,2.2276157e-05,0.31313738,0.9063689,0.9216862,0.44000822,2.2276157e-05
21,4,0.7549097,0.76879996,0.718352,0.9054307,0.7549097,1.0607694e-06,0.31663275,0.905239,0.9216374,0.44000822,1.0607694e-06
21,5,0.7549097,0.76879996,0.718352,0.9054307,0.7549097,0.0,0.31663275,0.9042974,0.9215887,0.523816,0.0
