Date,Open,High,Low,Close,Volume,returns,sma_5,sma_20,rsi,volume_z
2024-01-02,250.0800018310547,251.25,244.41000366210938,248.4199981689453,104654200,-0.0002414583049958896,253.62599487304686,247.61749801635742,56.467949283542254,0.011210994336591475
2024-01-03,244.97999572753906,245.67999267578125,236.32000732421875,238.4499969482422,121082600,-0.04013364984377277,249.9939971923828,247.7609977722168,50.96852429459428,0.43072262968828123
2024-01-04,239.25,242.6999969482422,237.72999572753906,237.92999267578125,102629300,-0.0021807686270334248,245.2919952392578,247.72149734497071,49.06310278023926,-0.04049636063550786
2024-01-05,236.86000061035156,240.1199951171875,234.89999389648438,237.49000549316406,92488900,-0.001849229589212631,242.15399780273438,247.62749786376952,38.93242295383806,-0.29943915403719484
2024-01-08,236.13999938964844,241.25,235.3000030517578,240.4499969482422,85166600,0.012463646412957496,240.547998046875,247.51799774169922,39.436617978691054,-0.4864196297704177
2024-01-09,238.11000061035156,238.9600067138672,232.0399932861328,234.9600067138672,96705700,-0.02283214932024613,237.8559997558594,247.07399826049806,36.99878791811611,-0.19175997262263195
2024-01-10,235.10000610351562,235.5,231.2899932861328,233.94000244140625,91628500,-0.004341182513256769,236.9540008544922,246.78399810791015,31.14063648828322,-0.32141011962462845
2024-01-11,230.57000732421875,230.92999267578125,225.3699951171875,227.22000122070312,105873600,-0.028725319101363445,234.81200256347657,246.29449844360352,32.933517854168755,0.042349296797442836
2024-01-12,220.0800018310547,225.33999633789062,217.14999389648438,218.88999938964844,123043800,-0.036660513098772496,231.09200134277344,245.2744987487793,19.989887484115613,0.48080335691988835
2024-01-16,215.10000610351562,223.49000549316406,212.17999267578125,219.91000366210938,115355000,0.004659894354722027,226.98400268554687,243.71749877929688,22.05858026622262,0.28446402613344096
2024-01-17,214.86000061035156,215.6699981689453,212.00999450683594,215.5500030517578,103164400,-0.019826295019533036,223.102001953125,241.81999893188475,15.013653077903811,-0.026832176900226927
2024-01-18,216.8800048828125,217.4499969482422,208.74000549316406,211.8800048828125,108595400,-0.017026203279914,218.69000244140625,239.80999908447265,6.919326299928642,0.11185252103718799
2024-01-19,209.99000549316406,213.19000244140625,207.55999755859375,212.19000244140625,102260300,0.0014630807600990448,215.6840026855469,237.55849914550782,8.654418586611285,-0.04991905508200133
2024-01-22,212.25999450683594,217.8000030517578,206.27000427246094,208.8000030517578,117952500,-0.015976244642273096,213.66600341796874,235.6414993286133,8.889339268222813,0.3507931557398551
2024-01-23,211.3000030517578,215.64999389648438,207.75,209.13999938964844,106605900,0.0016283349277841364,211.51200256347656,233.3734992980957,9.538507869565265,0.06104913187377665
2024-01-24,211.8800048828125,212.72999572753906,206.77000427246094,207.8300018310547,123369900,-0.006263735117226887,209.96800231933594,231.13799972534179,11.609810933227834,0.489130567377887
2024-01-25,189.6999969482422,193.0,180.05999755859375,182.6300048828125,198076800,-0.12125293136804816,204.11800231933594,227.4390007019043,7.171610885553818,2.396827834978819
2024-01-26,185.5,186.77999877929688,182.10000610351562,183.25,107343200,0.0033948152034783963,198.3300018310547,223.52950057983398,8.109340084222694,0.07987664573664831
2024-01-29,185.6300048828125,191.47999572753906,183.6699981689453,190.92999267578125,125013100,0.04190991910385411,194.75599975585936,220.417000579834,14.353569505609357,0.5310909237856868
2024-01-30,195.3300018310547,196.36000061035156,190.61000061035156,191.58999633789062,109982300,0.0034567835721344142,191.24599914550782,217.57250061035157,16.447456801187826,0.1472680628470574
2024-01-31,187.0,193.97000122070312,185.85000610351562,187.2899932861328,103221400,-0.02244377647032403,187.13799743652345,214.51600036621093,15.653057634013251,-0.025376638733695413
2024-02-01,188.5,189.8800048828125,184.27999877929688,188.86000061035156,91843300,0.008382761388752824,188.38399658203124,212.0365005493164,19.439130044718766,-0.3159250389549623
2024-02-02,185.0399932861328,188.69000244140625,182.0,187.91000366210938,110612700,-0.0050301649114266045,189.3159973144531,209.5355010986328,22.029612195791955,0.16336580425374977
2024-02-05,184.25999450683594,184.67999267578125,175.00999450683594,181.05999755859375,134294400,-0.03645365318513305,187.3419982910156,206.7140007019043,18.26497996489057,0.76809594808444
2024-02-06,177.2100067138672,186.49000549316406,177.11000061035156,185.10000610351562,122676000,0.0223130928940527,186.04400024414062,203.94650115966797,24.99589649082931,0.4714113053821639
2024-02-07,188.17999267578125,189.7899932861328,182.67999267578125,187.5800018310547,111535200,0.01339813963135228,186.102001953125,201.57750091552734,29.64823760977319,0.1869225403699835
2024-02-08,189.0,191.6199951171875,185.5800018310547,189.55999755859375,83034000,0.010555473441792307,186.24200134277345,199.3585006713867,31.562647316819934,-0.5408771858045424
2024-02-09,190.17999267578125,194.1199951171875,189.47999572753906,193.57000732421875,84476300,0.021154303741671487,187.3740020751953,197.6760009765625,37.715765141189934,-0.5040469630398335
2024-02-12,192.11000061035156,194.72999572753906,187.27999877929688,188.1300048828125,95498600,-0.028103539988478476,188.78800354003906,196.13800125122071,34.34193555283592,-0.2225841852686002
2024-02-13,183.99000549316406,187.25999450683594,182.11000061035156,184.02000427246094,86759500,-0.021846598116614713,188.57200317382814,194.34350128173827,32.96609488611256,-0.4457437219551888
2024-02-14,185.3000030517578,188.88999938964844,183.35000610351562,188.7100067138672,81203000,0.025486372853585015,188.79800415039062,193.00150146484376,56.15633794155991,-0.5876331574347038
2024-02-15,189.16000366210938,200.8800048828125,188.86000061035156,200.4499969482422,120831800,0.06221180550417671,190.97600402832032,192.43000106811525,64.21486992579187,0.4243182617555426
2024-02-16,202.05999755859375,203.1699981689453,197.39999389648438,199.9499969482422,111346700,-0.0024943876658132247,192.252001953125,191.81800079345703,58.45836501514861,0.18210905011750647
2024-02-20,196.1300048828125,198.60000610351562,189.1300048828125,193.75999450683594,104545800,-0.030957752117438453,193.37799987792968,191.06600036621094,51.84366812340298,0.008442918244450842
