Date,Open,High,Low,Close,Volume,returns,sma_5,sma_20,rsi,volume_z
2022-04-11,326.79998779296875,336.15667724609375,324.8800048828125,325.30999755859375,59357100,-0.048328086073804455,346.3799987792969,335.7776672363281,47.71223825008981,-1.1454847580001561
2022-04-12,332.5466613769531,340.39666748046875,325.5333251953125,328.98333740234375,65976000,0.011291813566499442,339.4260009765625,338.8620010375977,48.481438611109716,-0.9764661339570785
2022-04-13,327.02667236328125,342.0799865722656,324.3666687011719,340.7900085449219,55121100,0.03588835603591267,337.8666687011719,341.8976684570313,51.003591517364434,-1.2536542259550245
2022-04-14,333.0966796875,337.57000732421875,327.39666748046875,328.3333435058594,58422300,-0.03655231880843268,333.04933471679686,343.7876693725586,47.18291568834823,-1.169355583931273
2022-04-18,329.6766662597656,338.3066711425781,324.4700012207031,334.7633361816406,51715200,0.019583733431163042,331.63600463867186,345.43600311279295,38.86615032785209,-1.3406264617688786
2022-04-19,335.0199890136719,344.9800109863281,331.77667236328125,342.7166748046875,49847700,0.023758093445249484,335.1173400878906,347.2191696166992,41.27534950742051,-1.3883144885407663
2022-04-20,343.3333435058594,344.6666564941406,325.0833435058594,325.73333740234375,70711200,-0.04955503671370076,334.46734008789065,346.9395034790039,37.156624468155805,-0.855549215954271
2022-04-21,358.24334716796875,364.0733337402344,332.1400146484375,336.260009765625,105416400,0.03231684066245499,333.56134033203125,347.10066986083984,42.67654379491073,0.030674348556421642
2022-04-22,338.3033447265625,344.95001220703125,331.3333435058594,335.01666259765625,69696600,-0.003697576672395231,334.89800415039065,346.95283660888674,41.47664317546938,-0.881457795318532
2022-04-25,326.3233337402344,336.2066650390625,325.1000061035156,332.67333984375,68341200,-0.006994645387893739,334.4800048828125,346.7425033569336,32.14139088146058,-0.9160689607732129
2022-04-26,331.80999755859375,333.3333435058594,291.6666564941406,292.1400146484375,136133700,-0.12184121881948873,324.3646728515625,343.1521713256836,27.629233035777787,0.8150638665002543
2022-04-27,299.52667236328125,306.0,292.4533386230469,293.836669921875,76956300,0.005807678470473254,317.98533935546874,339.51783752441406,31.325469005479803,-0.6960758579927631
2022-04-28,299.99334716796875,300.0,273.8999938964844,292.5033264160156,124948500,-0.004537702888526063,309.2340026855469,335.9098373413086,29.208593294309352,0.5294413138636177
2022-04-29,300.75,311.4666748046875,290.0,290.2533264160156,88133100,-0.007692220213591394,300.2813354492188,332.46250305175784,31.00307176565377,-0.41066780571751005
2022-05-02,286.92333984375,302.1199951171875,282.6766662597656,300.9800109863281,75781500,0.03695628471433299,293.9426696777344,329.43500366210935,40.63919466863422,-0.7260752656776968
2022-05-03,301.05999755859375,308.02667236328125,296.1966552734375,303.0833435058594,63709500,0.006988279761963367,296.13133544921874,325.4983367919922,39.91328686288842,-1.0343429278946867
2022-05-04,301.3133239746094,318.5,295.09332275390625,317.5400085449219,81643800,0.04769864576468552,300.87200317382815,323.1876708984375,41.12843837990037,-0.5763769956135267
2022-05-05,313.00665283203125,315.20001220703125,285.8999938964844,291.09332275390625,92519100,-0.08328615317548016,300.5900024414062,320.31300354003906,37.16097793985357,-0.29866797416650626
2022-05-06,295.6666564941406,296.0,281.03668212890625,288.54998779296875,72903000,-0.008737180698190294,300.24933471679685,317.11950225830077,33.62854839166533,-0.7995799430875382
2022-05-09,278.8166809082031,281.8766784667969,260.3833312988281,262.3699951171875,90810300,-0.09072948807249681,292.52733154296874,313.14650268554686,24.79188560678712,-0.34230347625368257
2022-05-10,273.10333251953125,275.1199951171875,258.0833435058594,266.67999267578125,84401700,0.016427173986372612,285.2466613769531,310.2150024414062,29.871841173259483,-0.5059519305349783
2022-05-11,265.0,269.92333984375,242.39999389648438,244.6666717529297,97224600,-0.08254582843646041,270.6719940185547,305.99916915893556,21.04775147988927,-0.17850946815573365
2022-05-12,233.6666717529297,253.22000122070312,226.6666717529297,242.6666717529297,140313000,-0.008174386751047313,260.9866638183594,301.09300231933594,20.94754904271504,0.9217854570157833
2022-05-13,257.82666015625,262.45001220703125,250.52333068847656,256.5299987792969,92150700,0.05712909369145702,254.582666015625,297.5028350830078,27.664897689097742,-0.3080753471586152
2022-05-16,255.72000122070312,256.586669921875,239.69667053222656,241.4566650390625,86098500,-0.05875856161837267,250.4,292.8375015258789,32.52258194736501,-0.4626228575354928
2022-05-17,249.1199951171875,254.82666015625,242.9499969482422,253.8699951171875,80236200,0.05141017778952928,247.83800048828124,288.3951675415039,37.1665868025239,-0.6123211275996628
2022-05-18,248.17333984375,253.5,233.60333251953125,236.60333251953125,87811800,-0.06801379812405906,246.22533264160157,283.9386672973633,33.71655135604509,-0.41887244454043243
2022-05-19,235.6666717529297,244.6666717529297,231.3699951171875,236.47332763671875,90296700,-0.0005494634476534976,244.98666381835938,278.94933319091797,34.138189575251346,-0.35541864120685074
2022-05-20,237.99667358398438,240.52667236328125,211.0,221.3000030517578,144973200,-0.06416505716141863,237.94066467285157,273.26350021362305,27.099933649168563,1.040787193220523
2022-05-23,218.33999633789062,226.65333557128906,212.68666076660156,224.96665954589844,88903500,0.01656871415985961,234.64266357421874,267.87816619873047,27.749179435375723,-0.3909950582877578
2022-05-24,217.8433380126953,217.97332763671875,206.85667419433594,209.3866729736328,89092500,-0.06925464690507588,225.74599914550782,263.74049911499026,19.389402990450435,-0.386168800156627
2022-05-25,207.9499969482422,223.10667419433594,207.6699981689453,219.60000610351562,92139300,0.04877737911795821,222.3453338623047,260.02866592407224,27.717749325214925,-0.3083664547919215
2022-05-26,220.47332763671875,239.55667114257812,217.8866729736328,235.91000366210938,106003200,0.07427138936829314,222.2326690673828,257.19899978637693,34.8903505890453,0.04565873094450396
2022-05-27,241.0833282470703,253.26666259765625,240.17666625976562,253.2100067138672,89295000,0.07333306253742577,228.6146697998047,255.34683380126953,47.22950615245324,-0.380997809301844
2022-05-31,257.9466552734375,259.6000061035156,244.7433319091797,252.75332641601562,101914500,-0.001803563389055185,234.17200317382813,252.9354995727539,45.68726940756646,-0.058749319958959184
2022-06-01,251.72000122070312,257.32666015625,243.63999938964844,246.7899932861328,77247900,-0.02359349020027357,241.6526672363281,250.12083206176757,50.73011550971564,-0.6886296311618755
2022-06-02,244.1566619873047,264.2099914550781,242.06666564941406,258.3333435058594,93473100,0.04677398003874078,249.3993347167969,247.16049880981444,55.05528742875076,-0.27430686169508406
2022-06-03,243.22666931152344,247.79666137695312,233.4166717529297,234.51666259765625,112393800,-0.09219359988526965,249.12066650390625,244.33166580200196,43.325517029007365,0.20884754159426344
2022-06-06,244.35333251953125,244.86666870117188,234.35000610351562,238.27999877929688,84204600,0.0160472016783606,246.1346649169922,241.81816635131835,48.96590659829734,-0.5109850283003005
2022-06-07,234.0,239.99667358398438,230.0933380126953,238.8866729736328,72808500,0.0025460558898939833,243.36133422851563,240.6440002441406,44.716369409635945,-0.8019930721531036
2022-06-08,240.086669921875,249.9633331298828,239.17666625976562,241.86666870117188,76210500,0.012474516432601446,242.37666931152344,239.40333404541016,52.06399906175878,-0.715120425792749
2022-06-09,249.33999633789062,255.54666137695312,239.32666015625,239.7066650390625,96491400,-0.008930555308462429,238.65133361816407,239.15533370971679,51.24807134986544,-0.1972322854136443
2022-06-10,235.1566619873047,239.5,227.913330078125,232.22999572753906,97536600,-0.031190911234383223,238.19400024414062,238.63349990844728,54.485509143122655,-0.17054231187577168
2022-06-13,223.1666717529297,226.63333129882812,214.68333435058594,215.73666381835938,102767400,-0.07102153990705962,233.68533325195312,236.59383316040038,46.572937642112755,-0.036969872551332376
2022-06-14,218.2866668701172,226.3300018310547,211.73666381835938,220.88999938964844,97988700,0.023887157055640484,230.08599853515625,235.56549987792968,54.62959983434001,-0.1589975959970191
2022-06-15,220.9166717529297,235.663330078125,218.14999389648438,233.0,119131800,0.05482367080362738,228.3126647949219,234.52200012207032,55.311834419311815,0.38090747433267286
2022-06-16,222.73666381835938,225.1666717529297,208.69332885742188,213.10000610351562,107390700,-0.08540769912654234,222.9913330078125,233.34683380126953,41.20821704084148,0.08108959420875791
2022-06-17,213.43333435058594,220.97000122070312,213.19667053222656,216.75999450683594,92641800,0.017174980283869212,219.89733276367187,232.36116714477538,34.30007203285119,-0.29553473674486735
2022-06-21,224.60333251953125,243.57666015625,224.3333282470703,237.0366668701172,122793000,0.0935443480214786,224.15733337402344,233.14800033569335,44.21770777346997,0.47439898898714966
2022-06-22,234.50332641601562,246.8333282470703,233.82666015625,236.086669921875,101107500,-0.004007805884153504,227.19666748046876,233.7040008544922,45.91132977361063,-0.0793566761061685
2022-06-23,237.9066619873047,239.31666564941406,228.6366729736328,235.07000732421875,104202600,-0.004306310889948484,227.6106689453125,234.9881675720215,40.336203805920086,-0.0003209536635073237
2022-06-24,237.47000122070312,246.06666564941406,236.086669921875,245.7066650390625,95770800,0.04524889345059324,234.1320007324219,236.29350051879882,55.220029821908476,-0.21563335212947954
2022-06-27,249.36666870117188,252.07000732421875,242.56666564941406,244.9199981689453,89178300,-0.0032016505127857586,239.76400146484374,236.74400024414064,53.18597680841353,-0.3839778321796375
2022-06-28,244.48333740234375,249.97000122070312,232.3433380126953,232.663330078125,90391200,-0.0500435578248114,238.88933410644532,235.7166664123535,47.31420542749751,-0.35300551214128534
2022-06-29,230.5,231.17333984375,222.27333068847656,228.49000549316406,82897200,-0.01793718238090891,237.37000122070313,234.50350036621094,44.285917835605765,-0.544370477404218
2022-06-30,224.50999450683594,229.4566650390625,218.8633270263672,224.47332763671875,94600500,-0.017579227799377373,235.25066528320312,233.38766708374024,43.59441300320071,-0.24551784890652917
2022-07-01,227.0,230.22999572753906,222.1199951171875,227.26333618164062,74460300,0.012429131666979787,231.56199951171874,231.83416671752929,47.82583603733127,-0.7598131082324588
2022-07-05,223.0,233.14666748046875,216.1666717529297,233.06666564941406,84581100,0.025535704813974602,229.1913330078125,231.76166687011718,58.369556934982924,-0.5013708156740002
2022-07-06,230.77999877929688,234.56333923339844,227.18666076660156,231.73333740234375,71853600,-0.005720802000385383,229.00533447265624,231.43433380126953,55.43743887339273,-0.8263771668061026
2022-07-07,233.9199981689453,245.3633270263672,232.2100067138672,244.5433349609375,81930600,0.055279044880592876,232.21600036621095,231.71716690063477,55.7481018067408,-0.5690533404177156
2022-07-08,242.3333282470703,254.97999572753906,241.16000366210938,250.76333618164062,101854200,0.02543516968760029,237.4740020751953,232.1620002746582,71.71298198994499,-0.06028912612460568
2022-07-11,252.10333251953125,253.06333923339844,233.6266632080078,234.3433380126953,99241200,-0.06548005948146851,238.89000244140624,231.89383392333986,58.836739989840765,-0.12701405996928716
2022-07-12,236.84666442871094,239.77333068847656,228.3699951171875,233.07000732421875,87930900,-0.005433611636988744,238.8906707763672,231.93583450317382,47.53582760812646,-0.4158311358451008
2022-07-13,225.5,242.05999755859375,225.03334045410156,237.0399932861328,97954500,0.017033448479672808,239.952001953125,233.0010009765625,50.57080693940147,-0.15987091889693802
2022-07-14,234.89666748046875,238.65333557128906,229.3333282470703,238.31333923339844,78557400,0.005371861218914864,238.70600280761718,233.87216796875,51.936009624168854,-0.6551905569676121
2022-07-15,240.0,243.6233367919922,236.88999938964844,240.06666564941406,69683100,0.0073572315408600986,236.56666870117186,234.2255012512207,46.23397424467659,-0.8818025280421842
2022-07-18,244.93666076660156,250.51666259765625,239.60333251953125,240.54666137695312,82537500,0.001999426810217919,237.80733337402344,235.59783401489258,47.06776037257862,-0.5535556893077511
2022-07-19,245.0,247.13999938964844,236.97666931152344,245.52999877929688,80890200,0.020716718219316865,240.29933166503906,237.0363342285156,59.55919096207929,-0.5956207423205118
2022-07-20,246.78334045410156,250.663330078125,243.48333740234375,247.5,88864200,0.008023464466653252,242.3913330078125,237.55950088500975,64.60135835965472,-0.39199861354994536
2022-07-21,255.10667419433594,273.26666259765625,254.86666870117188,271.7066650390625,142032300,0.09780470722853529,249.06999816894532,239.34050064086915,77.69093199812643,0.9656890845546892
2022-07-22,276.2200012207031,280.78668212890625,270.71331787109375,272.24334716796875,103472700,0.0019752262198982073,255.50533447265624,241.19916763305665,77.08551709842122,-0.018959502922302966
2022-07-25,272.2166748046875,274.14666748046875,267.3999938964844,268.4333190917969,64073400,-0.013994935471540293,261.082666015625,242.33550033569335,71.82048559613288,-1.025050465810462
2022-07-26,266.5133361816406,267.30999755859375,256.2633361816406,258.8599853515625,66820800,-0.0356637312112531,263.7486633300781,243.03249969482422,65.19189014769299,-0.954893526183643
2022-07-27,263.80999755859375,275.9266662597656,261.7900085449219,274.82000732421875,88110000,0.061655036992220635,269.21266479492186,245.1403335571289,66.3781536133082,-0.41125768171131494
2022-07-28,280.0666809082031,283.29998779296875,272.79998779296875,280.8999938964844,84723000,0.02212352234272652,271.05133056640625,247.7608329772949,66.32714538913285,-0.49774729171205595
2022-07-29,280.70001220703125,298.32000732421875,279.1000061035156,297.1499938964844,95313000,0.05784976985791013,276.03265991210935,251.3946662902832,84.08957229858515,-0.22732362182488527
2022-08-01,301.27667236328125,311.8766784667969,295.0,297.27667236328125,117042900,0.00042631152414229767,281.80133056640625,254.89533309936525,85.2887069375005,0.32756583089288904
2022-08-02,294.0033264160156,307.8333435058594,292.6666564941406,300.586669921875,95577600,0.011134400598203698,290.14666748046875,258.2713333129883,85.181200379335,-0.22056686044130214
2022-08-03,305.0,309.54998779296875,301.1499938964844,307.39666748046875,80091000,0.02265568716125621,296.66199951171876,262.0544998168945,86.0371887610682,-0.616028919560722
2022-08-04,311.0,313.6066589355469,305.0,308.6333312988281,72256200,0.004023022853486102,302.2086669921875,265.2589996337891,85.96151682304516,-0.8160964709140748
2022-08-05,302.6700134277344,304.6066589355469,285.5433349609375,288.1700134277344,113172900,-0.0663030068235908,300.4126708984375,267.12933349609375,70.64893780873729,0.22874245011259153
2022-08-08,295.0,305.20001220703125,289.086669921875,290.42333984375,98994000,0.007819434052879659,299.04200439453126,269.9333335876465,69.9372309914153,-0.13332649917571857
2022-08-09,290.2933349609375,292.39666748046875,279.35333251953125,283.3333435058594,86244600,-0.024412625864385085,295.5913391113281,272.44650039672854,65.22145504824589,-0.4588920833928568
2022-08-10,297.0666809082031,297.510009765625,283.3699951171875,294.3566589355469,94918800,0.03890581776676605,292.98333740234375,275.31233367919924,60.834897070704095,-0.23738981735552953
2022-08-11,296.5133361816406,298.2366638183594,285.8333435058594,286.6300048828125,70155000,-0.026249292544206493,288.5826721191406,277.7281669616699,56.43909696221024,-0.8697522041687417
2022-08-12,289.4166564941406,300.1600036621094,285.0333251953125,300.0299987792969,79657200,0.046750143628413676,290.9546691894531,280.72633361816406,63.02383526891221,-0.6271063310807461
2022-08-15,301.78668212890625,313.1333312988281,301.2300109863281,309.32000732421875,89359200,0.03096359891583922,294.7340026855469,284.16500091552734,70.84780998098135,-0.37935841368269796
2022-08-16,311.6666564941406,314.6666564941406,302.8833312988281,306.5633239746094,88136400,-0.008912075793144236,299.3799987792969,287.21666717529297,64.72097561942124,-0.41058353771839506
2022-08-17,303.39666748046875,309.65667724609375,300.0333251953125,303.9966735839844,68766000,-0.008372333511224461,301.30800170898436,290.0415008544922,61.07188521304578,-0.905221371068957
2022-08-18,306.0,306.5,301.85333251953125,302.8699951171875,47500500,-0.0037062197211366055,304.5559997558594,291.59966735839845,53.20699912977984,-1.4482520180930956
2022-08-19,299.0,300.3599853515625,292.5,296.6666564941406,61395300,-0.020481852686155544,303.8833312988281,292.82083282470705,49.67980395781467,-1.0934377774558663
2022-08-22,291.913330078125,292.3999938964844,286.2966613769531,289.913330078125,55843200,-0.022764022407583906,300.0019958496094,293.89483337402345,44.593036917939514,-1.2352148556032279
2022-08-23,291.4533386230469,298.82666015625,287.92333984375,296.4533386230469,63984900,0.0225584954757323,297.97999877929686,295.77450103759764,44.441058079534244,-1.027310380332182
2022-08-24,297.5633239746094,303.64666748046875,296.5,297.0966796875,57259800,0.002170125887066332,296.6,296.8883346557617,44.10412516130361,-1.1990409018013237
2022-08-25,302.3599853515625,302.9599914550781,291.6000061035156,296.07000732421875,53230000,-0.003455684406709514,295.24000244140626,297.64683532714844,55.03826180580776,-1.301944896599371
2022-08-26,297.42999267578125,302.0,287.4700012207031,288.0899963378906,57163900,-0.026953121859416895,293.52467041015626,297.19383544921874,48.613196462534596,-1.2014897809271197
