sample_id,time_step,target,date,returns,sma_5,sma_20,rsi,volume_z,USD_KRW,NASDAQ,VIX,sentiment_mean,sentiment_vol,Open,High,Low,Close,Volume
1,12,,2022-01-12,0.0025703199207782745,169.8313446044922,172.17469787597656,49.78523635864258,0.2928024232387543,1189.4300537109375,15188.3896484375,17.6200008392334,0.006490109022706747,0.00899842195212841,172.5013427734375,173.53955078125,171.22805786132812,171.9234619140625,74805200.0
1,13,-0.018894396722316742,2022-01-13,-0.01902792602777481,169.8685760498047,171.82650756835938,42.77640151977539,0.6293927431106567,1185.8800048828125,14806.8095703125,20.309999465942383,0.00010864860814763233,0.01803220435976982,172.16835021972656,172.9910888671875,168.2603302001953,168.65211486816406,84505800.0
2,0,,2021-12-28,-0.005767287220805883,173.2711944580078,168.87295532226562,59.99505615234375,0.44336003065109253,1185.6500244140625,15781.7197265625,17.540000915527344,0.006950489245355129,0.01465354673564434,176.4583282470703,177.6042938232422,174.86181640625,175.606201171875,79144304.0
2,1,,2021-12-29,0.0005019755917601287,174.52293395996094,169.56248474121094,55.848731994628906,-0.13940487802028656,1187.8499755859375,15766.2197265625,16.950000762939453,0.005903156939893961,0.01511311437934637,175.64537048339844,176.91867065429688,174.47982788085938,175.69435119628906,62348900.0
2,2,,2021-12-30,-0.006578078493475914,175.0244140625,170.22019958496094,54.86371612548828,-0.22878316044807434,1183.6700439453125,15741.5595703125,17.329999923706055,-0.003947796765714884,0.003874880727380514,175.78253173828125,176.8599395751953,174.43087768554688,174.5386199951172,59773000.0
2,3,,2021-12-31,-0.003535496536642313,175.27711486816406,170.89649963378906,47.16522216796875,-0.07995351403951645,1189.8900146484375,15644.9697265625,17.219999313354492,-0.0032038665376603603,0.003551658010110259,174.43084716796875,175.54742431640625,173.61788940429688,173.92153930664062,64062300.0
2,4,,2022-01-03,0.025004293769598007,175.606201171875,171.88429260253906,59.25048828125,1.3227293491363525,1187.780029296875,15832.7998046875,16.600000381469727,0.004963573068380356,0.01742231845855713,174.1762237548828,179.12245178222656,174.05868530273438,178.27032470703125,104487904.0
2,5,,2022-01-04,-0.012691553682088852,175.6865234375,172.58851623535156,57.7177734375,1.1430810689926147,1194.6800537109375,15622.7197265625,16.90999984741211,0.0029257480055093765,0.01966100186109543,178.8776092529297,179.1812286376953,175.43971252441406,176.00779724121094,99310400.0
2,6,,2022-01-05,-0.02659991942346096,174.81285095214844,172.77166748046875,43.67051315307617,0.9774749875068665,1196.5,15100.169921875,19.729999542236328,-0.004762392956763506,0.026700232177972794,175.91964721679688,176.4681396484375,171.0517578125,171.3260040283203,94537600.0
2,7,,2022-01-06,-0.016693323850631714,173.59832763671875,172.62083435058594,49.5734977722168,1.0595840215682983,1199.25,15080.8603515625,19.610000610351562,-0.01866159960627556,0.007160044275224209,169.151611328125,171.6981964111328,168.1134033203125,168.46600341796875,96904000.0
2,8,,2022-01-07,0.000988172017969191,172.54052734375,172.5037841796875,51.74393844604492,0.7058426141738892,1205.780029296875,14935.900390625,18.760000228881836,-0.014101690612733364,0.013975447043776512,169.33767700195312,170.56199645996094,167.51589965820312,168.63247680664062,86709104.0
2,9,,2022-01-10,0.00011645480117294937,170.61688232421875,172.14825439453125,54.33234786987305,1.4017608165740967,1196.8800048828125,14942.830078125,19.399999618530273,-0.0051962328143417835,0.009966309182345867,165.60601806640625,168.95574951171875,164.71470642089844,168.65211486816406,106765600.0
2,10,,2022-01-11,0.01678355224430561,169.71185302734375,172.1159210205078,53.75761032104492,0.33905816078186035,1198.0899658203125,15153.4501953125,18.40999984741211,0.0059627266600728035,0.009381241165101528,168.77940368652344,171.58062744140625,167.3102264404297,171.48269653320312,76138304.0
2,11,,2022-01-12,0.0025703199207782745,169.8313446044922,172.17469787597656,49.78523635864258,0.2928024232387543,1189.4300537109375,15188.3896484375,17.6200008392334,0.006490109022706747,0.00899842195212841,172.5013427734375,173.53955078125,171.22805786132812,171.9234619140625,74805200.0
2,12,,2022-01-13,-0.01902792602777481,169.8685760498047,171.82650756835938,42.77640151977539,0.6293927431106567,1185.8800048828125,14806.8095703125,20.309999465942383,0.00010864860814763233,0.01803220435976982,172.16835021972656,172.9910888671875,168.2603302001953,168.65211486816406,84505800.0
2,13,-0.021024610847234726,2022-01-14,0.005110657773911953,170.04489135742188,171.8661651611328,35.560874938964844,0.48834583163261414,1186.6099853515625,14893.75,19.190000534057617,-0.003782316343858838,0.013264041393995285,167.819580078125,170.20944213867188,167.57470703125,169.5140380859375,80440800.0
3,0,,2021-12-29,0.0005019755917601287,174.52293395996094,169.56248474121094,55.848731994628906,-0.13940487802028656,1187.8499755859375,15766.2197265625,16.950000762939453,0.005903156939893961,0.01511311437934637,175.64537048339844,176.91867065429688,174.47982788085938,175.69435119628906,62348900.0
3,1,,2021-12-30,-0.006578078493475914,175.0244140625,170.22019958496094,54.86371612548828,-0.22878316044807434,1183.6700439453125,15741.5595703125,17.329999923706055,-0.003947796765714884,0.003874880727380514,175.78253173828125,176.8599395751953,174.43087768554688,174.5386199951172,59773000.0
3,2,,2021-12-31,-0.003535496536642313,175.27711486816406,170.89649963378906,47.16522216796875,-0.07995351403951645,1189.8900146484375,15644.9697265625,17.219999313354492,-0.0032038665376603603,0.003551658010110259,174.43084716796875,175.54742431640625,173.61788940429688,173.92153930664062,64062300.0
3,3,,2022-01-03,0.025004293769598007,175.606201171875,171.88429260253906,59.25048828125,1.3227293491363525,1187.780029296875,15832.7998046875,16.600000381469727,0.004963573068380356,0.01742231845855713,174.1762237548828,179.12245178222656,174.05868530273438,178.27032470703125,104487904.0
3,4,,2022-01-04,-0.012691553682088852,175.6865234375,172.58851623535156,57.7177734375,1.1430810689926147,1194.6800537109375,15622.7197265625,16.90999984741211,0.0029257480055093765,0.01966100186109543,178.8776092529297,179.1812286376953,175.43971252441406,176.00779724121094,99310400.0
3,5,,2022-01-05,-0.02659991942346096,174.81285095214844,172.77166748046875,43.67051315307617,0.9774749875068665,1196.5,15100.169921875,19.729999542236328,-0.004762392956763506,0.026700232177972794,175.91964721679688,176.4681396484375,171.0517578125,171.3260040283203,94537600.0
3,6,,2022-01-06,-0.016693323850631714,173.59832763671875,172.62083435058594,49.5734977722168,1.0595840215682983,1199.25,15080.8603515625,19.610000610351562,-0.01866159960627556,0.007160044275224209,169.151611328125,171.6981964111328,168.1134033203125,168.46600341796875,96904000.0
3,7,,2022-01-07,0.000988172017969191,172.54052734375,172.5037841796875,51.74393844604492,0.7058426141738892,1205.780029296875,14935.900390625,18.760000228881836,-0.014101690612733364,0.013975447043776512,169.33767700195312,170.56199645996094,167.51589965820312,168.63247680664062,86709104.0
3,8,,2022-01-10,0.00011645480117294937,170.61688232421875,172.14825439453125,54.33234786987305,1.4017608165740967,1196.8800048828125,14942.830078125,19.399999618530273,-0.0051962328143417835,0.009966309182345867,165.60601806640625,168.95574951171875,164.71470642089844,168.65211486816406,106765600.0
3,9,,2022-01-11,0.01678355224430561,169.71185302734375,172.1159210205078,53.75761032104492,0.33905816078186035,1198.0899658203125,15153.4501953125,18.40999984741211,0.0059627266600728035,0.009381241165101528,168.77940368652344,171.58062744140625,167.3102264404297,171.48269653320312,76138304.0
3,10,,2022-01-12,0.0025703199207782745,169.8313446044922,172.17469787597656,49.78523635864258,0.2928024232387543,1189.4300537109375,15188.3896484375,17.6200008392334,0.006490109022706747,0.00899842195212841,172.5013427734375,173.53955078125,171.22805786132812,171.9234619140625,74805200.0
3,11,,2022-01-13,-0.01902792602777481,169.8685760498047,171.82650756835938,42.77640151977539,0.6293927431106567,1185.8800048828125,14806.8095703125,20.309999465942383,0.00010864860814763233,0.01803220435976982,172.16835021972656,172.9910888671875,168.2603302001953,168.65211486816406,84505800.0
3,12,,2022-01-14,0.005110657773911953,170.04489135742188,171.8661651611328,35.560874938964844,0.48834583163261414,1186.6099853515625,14893.75,19.190000534057617,-0.003782316343858838,0.013264041393995285,167.819580078125,170.20944213867188,167.57470703125,169.5140380859375,80440800.0
3,13,-0.010347215458750725,2022-01-18,-0.018894396722316742,169.57669067382812,171.80055236816406,32.66346740722656,0.8532253503799438,1190.06005859375,14506.900390625,22.790000915527344,-0.01093722227960825,0.013898031786084175,167.98602294921875,168.99485778808594,165.92918395996094,166.31117248535156,90956704.0
4,0,,2021-12-30,-0.006578078493475914,175.0244140625,170.22019958496094,54.86371612548828,-0.22878316044807434,1183.6700439453125,15741.5595703125,17.329999923706055,-0.003947796765714884,0.003874880727380514,175.78253173828125,176.8599395751953,174.43087768554688,174.5386199951172,59773000.0
4,1,,2021-12-31,-0.003535496536642313,175.27711486816406,170.89649963378906,47.16522216796875,-0.07995351403951645,1189.8900146484375,15644.9697265625,17.219999313354492,-0.0032038665376603603,0.003551658010110259,174.43084716796875,175.54742431640625,173.61788940429688,173.92153930664062,64062300.0
4,2,,2022-01-03,0.025004293769598007,175.606201171875,171.88429260253906,59.25048828125,1.3227293491363525,1187.780029296875,15832.7998046875,16.600000381469727,0.004963573068380356,0.01742231845855713,174.1762237548828,179.12245178222656,174.05868530273438,178.27032470703125,104487904.0
4,3,,2022-01-04,-0.012691553682088852,175.6865234375,172.58851623535156,57.7177734375,1.1430810689926147,1194.6800537109375,15622.7197265625,16.90999984741211,0.0029257480055093765,0.01966100186109543,178.8776092529297,179.1812286376953,175.43971252441406,176.00779724121094,99310400.0
4,4,,2022-01-05,-0.02659991942346096,174.81285095214844,172.77166748046875,43.67051315307617,0.9774749875068665,1196.5,15100.169921875,19.729999542236328,-0.004762392956763506,0.026700232177972794,175.91964721679688,176.4681396484375,171.0517578125,171.3260040283203,94537600.0
4,5,,2022-01-06,-0.016693323850631714,173.59832763671875,172.62083435058594,49.5734977722168,1.0595840215682983,1199.25,15080.8603515625,19.610000610351562,-0.01866159960627556,0.007160044275224209,169.151611328125,171.6981964111328,168.1134033203125,168.46600341796875,96904000.0
4,6,,2022-01-07,0.000988172017969191,172.54052734375,172.5037841796875,51.74393844604492,0.7058426141738892,1205.780029296875,14935.900390625,18.760000228881836,-0.014101690612733364,0.013975447043776512,169.33767700195312,170.56199645996094,167.51589965820312,168.63247680664062,86709104.0
4,7,,2022-01-10,0.00011645480117294937,170.61688232421875,172.14825439453125,54.33234786987305,1.4017608165740967,1196.8800048828125,14942.830078125,19.399999618530273,-0.0051962328143417835,0.009966309182345867,165.60601806640625,168.95574951171875,164.71470642089844,168.65211486816406,106765600.0
4,8,,2022-01-11,0.01678355224430561,169.71185302734375,172.1159210205078,53.75761032104492,0.33905816078186035,1198.0899658203125,15153.4501953125,18.40999984741211,0.0059627266600728035,0.009381241165101528,168.77940368652344,171.58062744140625,167.3102264404297,171.48269653320312,76138304.0
4,9,,2022-01-12,0.0025703199207782745,169.8313446044922,172.17469787597656,49.78523635864258,0.2928024232387543,1189.4300537109375,15188.3896484375,17.6200008392334,0.006490109022706747,0.00899842195212841,172.5013427734375,173.53955078125,171.22805786132812,171.9234619140625,74805200.0
4,10,,2022-01-13,-0.01902792602777481,169.8685760498047,171.82650756835938,42.77640151977539,0.6293927431106567,1185.8800048828125,14806.8095703125,20.309999465942383,0.00010864860814763233,0.01803220435976982,172.16835021972656,172.9910888671875,168.2603302001953,168.65211486816406,84505800.0
4,11,,2022-01-14,0.005110657773911953,170.04489135742188,171.8661651611328,35.560874938964844,0.48834583163261414,1186.6099853515625,14893.75,19.190000534057617,-0.003782316343858838,0.013264041393995285,167.819580078125,170.20944213867188,167.57470703125,169.5140380859375,80440800.0
4,12,,2022-01-18,-0.018894396722316742,169.57669067382812,171.80055236816406,32.66346740722656,0.8532253503799438,1190.06005859375,14506.900390625,22.790000915527344,-0.01093722227960825,0.013898031786084175,167.98602294921875,168.99485778808594,165.92918395996094,166.31117248535156,90956704.0
4,13,-0.012765101157128811,2022-01-19,-0.021024610847234726,167.8430633544922,171.62815856933594,28.68719482421875,0.9871001839637756,1192.97998046875,14340.259765625,23.850000381469727,-0.01160278357565403,0.014513400383293629,166.50709533691406,167.5648956298828,162.53050231933594,162.81454467773438,94815000.0
5,0,,2021-12-31,-0.003535496536642313,175.27711486816406,170.89649963378906,47.16522216796875,-0.07995351403951645,1189.8900146484375,15644.9697265625,17.219999313354492,-0.0032038665376603603,0.003551658010110259,174.43084716796875,175.54742431640625,173.61788940429688,173.92153930664062,64062300.0
5,1,,2022-01-03,0.025004293769598007,175.606201171875,171.88429260253906,59.25048828125,1.3227293491363525,1187.780029296875,15832.7998046875,16.600000381469727,0.004963573068380356,0.01742231845855713,174.1762237548828,179.12245178222656,174.05868530273438,178.27032470703125,104487904.0
5,2,,2022-01-04,-0.012691553682088852,175.6865234375,172.58851623535156,57.7177734375,1.1430810689926147,1194.6800537109375,15622.7197265625,16.90999984741211,0.0029257480055093765,0.01966100186109543,178.8776092529297,179.1812286376953,175.43971252441406,176.00779724121094,99310400.0
5,3,,2022-01-05,-0.02659991942346096,174.81285095214844,172.77166748046875,43.67051315307617,0.9774749875068665,1196.5,15100.169921875,19.729999542236328,-0.004762392956763506,0.026700232177972794,175.91964721679688,176.4681396484375,171.0517578125,171.3260040283203,94537600.0
5,4,,2022-01-06,-0.016693323850631714,173.59832763671875,172.62083435058594,49.5734977722168,1.0595840215682983,1199.25,15080.8603515625,19.610000610351562,-0.01866159960627556,0.007160044275224209,169.151611328125,171.6981964111328,168.1134033203125,168.46600341796875,96904000.0
5,5,,2022-01-07,0.000988172017969191,172.54052734375,172.5037841796875,51.74393844604492,0.7058426141738892,1205.780029296875,14935.900390625,18.760000228881836,-0.014101690612733364,0.013975447043776512,169.33767700195312,170.56199645996094,167.51589965820312,168.63247680664062,86709104.0
5,6,,2022-01-10,0.00011645480117294937,170.61688232421875,172.14825439453125,54.33234786987305,1.4017608165740967,1196.8800048828125,14942.830078125,19.399999618530273,-0.0051962328143417835,0.009966309182345867,165.60601806640625,168.95574951171875,164.71470642089844,168.65211486816406,106765600.0
5,7,,2022-01-11,0.01678355224430561,169.71185302734375,172.1159210205078,53.75761032104492,0.33905816078186035,1198.0899658203125,15153.4501953125,18.40999984741211,0.0059627266600728035,0.009381241165101528,168.77940368652344,171.58062744140625,167.3102264404297,171.48269653320312,76138304.0
5,8,,2022-01-12,0.0025703199207782745,169.8313446044922,172.17469787597656,49.78523635864258,0.2928024232387543,1189.4300537109375,15188.3896484375,17.6200008392334,0.006490109022706747,0.00899842195212841,172.5013427734375,173.53955078125,171.22805786132812,171.9234619140625,74805200.0
5,9,,2022-01-13,-0.01902792602777481,169.8685760498047,171.82650756835938,42.77640151977539,0.6293927431106567,1185.8800048828125,14806.8095703125,20.309999465942383,0.00010864860814763233,0.01803220435976982,172.16835021972656,172.9910888671875,168.2603302001953,168.65211486816406,84505800.0
5,10,,2022-01-14,0.005110657773911953,170.04489135742188,171.8661651611328,35.560874938964844,0.48834583163261414,1186.6099853515625,14893.75,19.190000534057617,-0.003782316343858838,0.013264041393995285,167.819580078125,170.20944213867188,167.57470703125,169.5140380859375,80440800.0
5,11,,2022-01-18,-0.018894396722316742,169.57669067382812,171.80055236816406,32.66346740722656,0.8532253503799438,1190.06005859375,14506.900390625,22.790000915527344,-0.01093722227960825,0.013898031786084175,167.98602294921875,168.99485778808594,165.92918395996094,166.31117248535156,90956704.0
5,12,,2022-01-19,-0.021024610847234726,167.8430633544922,171.62815856933594,28.68719482421875,0.9871001839637756,1192.97998046875,14340.259765625,23.850000381469727,-0.01160278357565403,0.014513400383293629,166.50709533691406,167.5648956298828,162.53050231933594,162.81454467773438,94815000.0
5,13,-0.004864167887717485,2022-01-20,-0.010347215458750725,165.68434143066406,171.21287536621094,28.193653106689453,0.8693182468414307,1188.1600341796875,14154.01953125,25.59000015258789,-0.01675540767610073,0.005650942679494619,163.5491180419922,166.19363403320312,160.806640625,161.12986755371094,91420496.0
6,0,,2022-01-03,0.025004293769598007,175.606201171875,171.88429260253906,59.25048828125,1.3227293491363525,1187.780029296875,15832.7998046875,16.600000381469727,0.004963573068380356,0.01742231845855713,174.1762237548828,179.12245178222656,174.05868530273438,178.27032470703125,104487904.0
6,1,,2022-01-04,-0.012691553682088852,175.6865234375,172.58851623535156,57.7177734375,1.1430810689926147,1194.6800537109375,15622.7197265625,16.90999984741211,0.0029257480055093765,0.01966100186109543,178.8776092529297,179.1812286376953,175.43971252441406,176.00779724121094,99310400.0
6,2,,2022-01-05,-0.02659991942346096,174.81285095214844,172.77166748046875,43.67051315307617,0.9774749875068665,1196.5,15100.169921875,19.729999542236328,-0.004762392956763506,0.026700232177972794,175.91964721679688,176.4681396484375,171.0517578125,171.3260040283203,94537600.0
6,3,,2022-01-06,-0.016693323850631714,173.59832763671875,172.62083435058594,49.5734977722168,1.0595840215682983,1199.25,15080.8603515625,19.610000610351562,-0.01866159960627556,0.007160044275224209,169.151611328125,171.6981964111328,168.1134033203125,168.46600341796875,96904000.0
6,4,,2022-01-07,0.000988172017969191,172.54052734375,172.5037841796875,51.74393844604492,0.7058426141738892,1205.780029296875,14935.900390625,18.760000228881836,-0.014101690612733364,0.013975447043776512,169.33767700195312,170.56199645996094,167.51589965820312,168.63247680664062,86709104.0
6,5,,2022-01-10,0.00011645480117294937,170.61688232421875,172.14825439453125,54.33234786987305,1.4017608165740967,1196.8800048828125,14942.830078125,19.399999618530273,-0.0051962328143417835,0.009966309182345867,165.60601806640625,168.95574951171875,164.71470642089844,168.65211486816406,106765600.0
6,6,,2022-01-11,0.01678355224430561,169.71185302734375,172.1159210205078,53.75761032104492,0.33905816078186035,1198.0899658203125,15153.4501953125,18.40999984741211,0.0059627266600728035,0.009381241165101528,168.77940368652344,171.58062744140625,167.3102264404297,171.48269653320312,76138304.0
6,7,,2022-01-12,0.0025703199207782745,169.8313446044922,172.17469787597656,49.78523635864258,0.2928024232387543,1189.4300537109375,15188.3896484375,17.6200008392334,0.006490109022706747,0.00899842195212841,172.5013427734375,173.53955078125,171.22805786132812,171.9234619140625,74805200.0
6,8,,2022-01-13,-0.01902792602777481,169.8685760498047,171.82650756835938,42.77640151977539,0.6293927431106567,1185.8800048828125,14806.8095703125,20.309999465942383,0.00010864860814763233,0.01803220435976982,172.16835021972656,172.9910888671875,168.2603302001953,168.65211486816406,84505800.0
6,9,,2022-01-14,0.005110657773911953,170.04489135742188,171.8661651611328,35.560874938964844,0.48834583163261414,1186.6099853515625,14893.75,19.190000534057617,-0.003782316343858838,0.013264041393995285,167.819580078125,170.20944213867188,167.57470703125,169.5140380859375,80440800.0
6,10,,2022-01-18,-0.018894396722316742,169.57669067382812,171.80055236816406,32.66346740722656,0.8532253503799438,1190.06005859375,14506.900390625,22.790000915527344,-0.01093722227960825,0.013898031786084175,167.98602294921875,168.99485778808594,165.92918395996094,166.31117248535156,90956704.0
6,11,,2022-01-19,-0.021024610847234726,167.8430633544922,171.62815856933594,28.68719482421875,0.9871001839637756,1192.97998046875,14340.259765625,23.850000381469727,-0.01160278357565403,0.014513400383293629,166.50709533691406,167.5648956298828,162.53050231933594,162.81454467773438,94815000.0
6,12,,2022-01-20,-0.010347215458750725,165.68434143066406,171.21287536621094,28.193653106689453,0.8693182468414307,1188.1600341796875,14154.01953125,25.59000015258789,-0.01675540767610073,0.005650942679494619,163.5491180419922,166.19363403320312,160.806640625,161.12986755371094,91420496.0
6,13,-0.011384767480194569,2022-01-21,-0.012765101157128811,163.76852416992188,170.56495666503906,26.932437896728516,1.9598172903060913,1192.4300537109375,13768.919921875,28.850000381469727,-0.014712309464812279,0.00559869734570384,161.04171752929688,162.91249084472656,158.9652862548828,159.07302856445312,122848896.0
7,0,,2022-01-04,-0.012691553682088852,175.6865234375,172.58851623535156,57.7177734375,1.1430810689926147,1194.6800537109375,15622.7197265625,16.90999984741211,0.0029257480055093765,0.01966100186109543,178.8776092529297,179.1812286376953,175.43971252441406,176.00779724121094,99310400.0
7,1,,2022-01-05,-0.02659991942346096,174.81285095214844,172.77166748046875,43.67051315307617,0.9774749875068665,1196.5,15100.169921875,19.729999542236328,-0.004762392956763506,0.026700232177972794,175.91964721679688,176.4681396484375,171.0517578125,171.3260040283203,94537600.0
7,2,,2022-01-06,-0.016693323850631714,173.59832763671875,172.62083435058594,49.5734977722168,1.0595840215682983,1199.25,15080.8603515625,19.610000610351562,-0.01866159960627556,0.007160044275224209,169.151611328125,171.6981964111328,168.1134033203125,168.46600341796875,96904000.0
7,3,,2022-01-07,0.000988172017969191,172.54052734375,172.5037841796875,51.74393844604492,0.7058426141738892,1205.780029296875,14935.900390625,18.760000228881836,-0.014101690612733364,0.013975447043776512,169.33767700195312,170.56199645996094,167.51589965820312,168.63247680664062,86709104.0
