Date,Last_Close,Next_Close,Tech_Pred,Tech_Conf,Tech_Unc,Macro_Pred,Macro_Conf,Macro_Unc,Senti_Pred,Senti_Conf,Senti_Unc
2025-08-08,228.86814880371094,226.95997619628906,229.4162248960255,0.9941004766574834,0.005952178500592709,231.20464747550122,0.9687806566676176,0.03275026008486748,228.99229355381866,0.9749219252314213,0.026056857779622078
2025-08-11,226.95997619628906,229.42758178710938,227.50091731646995,0.9946886797242361,0.005353962536901236,229.1262916864091,0.9682520373411049,0.033332426100969315,227.05256131900467,0.975121027628176,0.025841988623142242
2025-08-12,229.42758178710938,233.10403442382812,229.95526930308966,0.9950479618623141,0.004989087115973234,231.3188976026964,0.9681935274305682,0.033396922051906586,229.5401468861762,0.9798733137769159,0.02075248956680298
2025-08-13,233.10403442382812,232.5545654296875,233.63201017469328,0.996164637235509,0.0038575506769120693,234.7967998567061,0.9680743880005718,0.03352828696370125,233.2438658314994,0.9767850857660626,0.024051332846283913
2025-08-14,232.5545654296875,231.36570739746094,233.06668278080883,0.9949435879778292,0.005095045082271099,234.0977120309003,0.9685467336233649,0.03300775960087776,232.67038065528735,0.97297117776786,0.02816912718117237
2025-08-15,231.36570739746094,230.66639709472656,231.87345181223148,0.9940575248443175,0.005995903164148331,232.83753353314273,0.9676612870952467,0.03398415818810463,231.49292097404518,0.9745343878147329,0.026475464925169945
2025-08-18,230.66639709472656,230.3367156982422,231.15604607598814,0.9949646731227837,0.0050736372359097,232.3004295635427,0.9679653118662337,0.033648598939180374,230.80832241146422,0.9786490932362614,0.02205643802881241
2025-08-19,230.3367156982422,225.79110717773438,230.81274064687256,0.9953538360106754,0.00467876298353076,231.83728110559497,0.9677765094295412,0.03385694697499275,230.44715249913077,0.9721097427069747,0.029105976223945618
2025-08-20,225.79110717773438,224.68218994140625,226.24844826299488,0.9956969157408537,0.004331032745540142,227.60106878318942,0.9682038105825521,0.033385585993528366,225.89889443815647,0.9710549556952419,0.03025653399527073
2025-08-21,224.68218994140625,227.53941345214844,225.12933197559903,0.9960041259765219,0.004019963555037975,226.4379474698365,0.9683306757603692,0.0332457609474659,224.8301435922174,0.973849853194438,0.02721611224114895
2025-08-22,227.53941345214844,226.94000244140625,227.98012786704916,0.9961390881321501,0.0038833972066640854,229.22231041723796,0.9682960594892569,0.03328390792012215,227.64762762614242,0.9708692328089134,0.030459512025117874
2025-08-25,226.94000244140625,229.08792114257812,227.36840833627417,0.9939796912432448,0.006075151730328798,228.8425553084508,0.96883854624542,0.032686565071344376,227.04975922742247,0.9763234190955725,0.024547196924686432
2025-08-26,229.08792114257812,230.26678466796875,229.5190579123722,0.9949686015392126,0.00506964884698391,231.0545798068541,0.9678736952446404,0.03374968469142914,229.15943290635,0.973789653902477,0.027281321585178375
2025-08-27,230.26678466796875,232.33477783203125,230.68347327881096,0.9952060203488751,0.0048286933451890945,231.99379012510911,0.9683623170979959,0.03321089595556259,230.39364584292653,0.9759688932406047,0.024928465485572815
2025-08-28,232.33477783203125,231.91517639160156,232.75628439453448,0.9946735066103708,0.005369380582123995,234.25257013376427,0.9676091288306985,0.03404175862669945,232.453265528554,0.9754693110075392,0.025466443970799446
2025-08-29,231.91517639160156,229.49752807617188,232.3229851042206,0.9947018283330009,0.005340602248907089,233.66407798265064,0.9680577620872202,0.03354662284255028,232.04993947247385,0.9792261086980169,0.021441230550408363
2025-09-02,229.49752807617188,238.2390594482422,229.88703164338503,0.9948373112777419,0.005202969070523977,231.26284013747664,0.9680038571177655,0.03360607847571373,229.6324403757589,0.9688767703561342,0.03264451399445534
2025-09-03,238.2390594482422,239.5477752685547,238.6384750397313,0.9953669596272144,0.004665454849600792,239.85704346894101,0.9681921588467521,0.03339843079447746,238.37192572331787,0.9693672184937777,0.03210540860891342
2025-09-04,239.5477752685547,239.45787048339844,239.94017051872524,0.9950535653498175,0.0049833995290100574,240.89538326343396,0.9685557087596346,0.03299787640571594,239.667614061135,0.9759003303450893,0.02500224858522415
2025-09-05,239.45787048339844,237.64962768554688,239.8429726785068,0.9957282369383117,0.004299304913729429,240.9753102275559,0.9688276771836036,0.03269852325320244,239.58761801705194,0.9749367815613866,0.0260408204048872
2025-09-08,237.64962768554688,234.123046875,238.02771137752657,0.9964987103807432,0.003519771620631218,239.34104348279826,0.9674736017508605,0.034191470593214035,237.7600187003951,0.9762816161609477,0.02459213137626648
2025-09-09,234.123046875,226.5703582763672,234.4838258522659,0.9945896949085575,0.005454557947814465,235.62043111634102,0.9675444707652833,0.03411317616701126,234.2577031618583,0.9800782120661107,0.020534727722406387
2025-09-10,226.5703582763672,229.80722045898438,226.91026642788145,0.9949392484746088,0.005099451169371605,228.26032616031372,0.9689411806051664,0.03257366642355919,226.70530335589677,0.9739927574745074,0.02706136368215084
2025-09-11,229.80722045898438,233.84332275390625,230.13891353641148,0.994497873580456,0.005547900218516588,231.53684784444613,0.968338032201491,0.033237654715776443,229.91242097224398,0.9755107478049962,0.025421790778636932
2025-09-12,233.84332275390625,236.47076416015625,234.16087241309563,0.9948642966830771,0.005175562109798193,235.74659365801773,0.9685652660515899,0.03298735246062279,233.93461324271823,0.9804747844263941,0.02011364884674549
2025-09-15,236.47076416015625,237.9193572998047,236.7939635374219,0.9950732030784046,0.004963467828929424,238.07826303185422,0.9683438471554007,0.03323124721646309,236.59867095146157,0.9719840948174777,0.029242834076285362
2025-09-16,237.9193572998047,238.75856018066406,238.23094383488996,0.9945503583759943,0.005494542885571718,239.80890495473116,0.9687288737165752,0.03280724585056305,238.05908589071475,0.9744163352016455,0.026603082194924355
2025-09-17,238.75856018066406,237.64962768554688,239.0566328038662,0.9971395313331919,0.0028727930039167404,240.31097293302017,0.9680301025668333,0.03357712924480438,238.8783678370091,0.9737733167995605,0.027299020439386368
2025-09-18,237.64962768554688,245.26223754882812,237.9335000841984,0.9954220372795158,0.004609608557075262,239.14621080332608,0.9686000265577389,0.03294907882809639,237.78308351659882,0.9777393504535385,0.023028625175356865
2025-09-19,245.26223754882812,255.8319854736328,245.54898092952334,0.9945330487963707,0.005512139294296503,247.12825951081095,0.9674100093999051,0.03426174074411392,245.38072238465412,0.974217411264923,0.026818228885531425
2025-09-22,255.8319854736328,254.18359375,256.1207143115323,0.9949111004127787,0.005128032527863979,257.34797635446586,0.9683906208164376,0.03317971155047417,255.94424883939416,0.9736558763862271,0.027426276355981827
2025-09-23,254.18359375,252.06564331054688,254.45638944286503,0.9956953615951633,0.0043326071463525295,255.75259254524644,0.9681930915106418,0.03339740261435509,254.31025241425974,0.9735992995771425,0.02748759835958481
2025-09-24,252.06564331054688,256.6212158203125,252.3355793094767,0.9952804146077956,0.004753226414322853,253.65158151898467,0.9682034726491916,0.03338595852255821,252.17771400203662,0.9799271380906718,0.020695272833108902
2025-09-25,256.6212158203125,255.2126007080078,256.8806922144073,0.995734233973967,0.0042932303622365,258.12727882917653,0.9681673901832959,0.03342573717236519,256.749579640456,0.9774061878328576,0.023385340347886086
2025-09-26,255.2126007080078,254.18359375,255.45935580557855,0.9953231714165038,0.004709860775619745,256.88563359510215,0.9679584738966572,0.03365614265203476,255.31745344820843,0.9775510559998942,0.023230185732245445
2025-09-29,254.18359375,254.38340759277344,254.42072005567576,0.996373536366624,0.003646294353529811,255.67337981216951,0.9682722663598093,0.03331013023853302,254.31815812750708,0.9727726791860664,0.028384780511260033
2025-09-30,254.38340759277344,255.20260620117188,254.60191022552868,0.9947700852052784,0.005271255038678646,256.04695495667306,0.968363165733514,0.03320996090769768,254.5153071485131,0.9759732866643868,0.024923738092184067
2025-10-01,255.20260620117188,256.8809814453125,255.42278071935826,0.9960579732819764,0.003965469542890787,256.96020534029105,0.9684259101509479,0.03314083442091942,255.36266773753948,0.9718828872113631,0.029353110119700432
2025-10-02,256.8809814453125,257.7701110839844,257.0982121741809,0.9950894016514886,0.0049470276571810246,259.09744518244406,0.9675096699094805,0.03415162116289139,257.04035016035687,0.9777371678010255,0.023030960932374
2025-10-03,257.7701110839844,256.44140625,257.98466978886495,0.9949136556432951,0.005125437863171101,260.1466944640818,0.9685369705312196,0.03301851078867912,257.896559863456,0.9750348850421588,0.025934936478734016
2025-10-06,256.44140625,256.23162841796875,256.63985431338807,0.9948840015999932,0.00515555078163743,258.6613352041095,0.9677739007090936,0.03385982662439346,256.5490479767359,0.9764359364956715,0.024426279589533806
2025-10-07,256.23162841796875,257.8100891113281,256.4201796973372,0.9941580425180763,0.005893585737794638,258.3666186245735,0.9689038157961044,0.03261476382613182,256.37289358536844,0.9777218774625667,0.023047324270009995
2025-10-08,257.8100891113281,253.79396057128906,257.98978588128375,0.9952247252160802,0.004809717182070017,259.7527528063693,0.9681484145647938,0.03344665840268135,257.9465067733939,0.9726748842988027,0.028491076081991196
2025-10-09,253.79396057128906,245.032470703125,253.96113248342098,0.9956085487824639,0.0044205631129443645,255.58862939050982,0.9680802150443135,0.0335218608379364,253.92834221003486,0.9789417570862294,0.021744266152381897
2025-10-10,245.032470703125,247.42015075683594,245.19097224366757,0.995094379528236,0.004941975697875023,246.7138469139718,0.9681364776676826,0.03345981985330582,245.17519083204243,0.9780103469891238,0.02273874171078205
2025-10-13,247.42015075683594,247.53004455566406,247.57199546265227,0.9954711845315334,0.004559783264994621,248.84643526732225,0.9684698345210608,0.033092450350522995,247.5374615266813,0.9763036987479007,0.02456839382648468
2025-10-14,247.53004455566406,249.09852600097656,247.6723316304293,0.9951588073181311,0.004876595921814442,249.05893188582746,0.9681719281452337,0.033420734107494354,247.64401241932427,0.9706157519484674,0.030736733227968216
2025-10-15,249.09852600097656,247.21035766601562,249.24097218990448,0.994691705264913,0.00535088824108243,250.65589511633107,0.968481780505569,0.03307929262518883,249.23628705579526,0.9823370997686257,0.01814310997724533
2025-10-16,247.21035766601562,252.045654296875,247.33899727820037,0.9944672620570614,0.00557902455329895,248.9661561529856,0.9688499710098906,0.032673995941877365,247.34042103651697,0.9798997762526924,0.020724358037114143
2025-10-17,252.045654296875,261.98602294921875,252.1748594580249,0.9950211293805683,0.005016323644667864,254.35309813167692,0.9687996021779417,0.032729413360357285,252.16116913052335,0.9746048809338984,0.0263992827385664
2025-10-20,261.98602294921875,262.5155029296875,262.10573406443564,0.9950745051748902,0.004962146282196045,264.6450565201546,0.9682138541253293,0.03337451443076134,262.0971799061698,0.9739304810413352,0.02712879329919815
2025-10-21,262.5155029296875,258.19970703125,262.63009829447395,0.9946970749573871,0.005345432087779045,265.04503894106017,0.9682061693673711,0.03338298574090004,262.65489081163395,0.977851503609851,0.02290862612426281
2025-10-22,258.19970703125,259.3285827636719,258.29524511783103,0.9950108277348948,0.005026781000196934,260.7833993377226,0.9681244905394952,0.03347303718328476,258.312635495275,0.975031605584665,0.025938475504517555
2025-10-23,259.3285827636719,262.56549072265625,259.40985596289545,0.9948092773229018,0.005231443326920271,261.50261549311443,0.968283339628657,0.03329792618751526,259.4457188418341,0.9774977381213107,0.023287281394004822
2025-10-24,262.56549072265625,268.5496520996094,262.63954239405973,0.995472750488275,0.004558195825666189,264.53123540154576,0.9681311901669826,0.03346564993262291,262.6868436333367,0.9742162112675412,0.02681952714920044
2025-10-27,268.5496520996094,268.7394714355469,268.5986843147117,0.994666099029013,0.005376907996833324,270.1564757486037,0.9686348483734221,0.03291074186563492,268.7059887390642,0.973233730560003,0.027884088456630707
2025-10-28,268.7394714355469,269.4388122558594,268.76872691373205,0.9950148631233927,0.0050226845778524876,270.2719420652346,0.9675372034124281,0.034121204167604446,268.8673389475295,0.9753013264198305,0.02564752660691738
2025-10-29,269.4388122558594,271.13714599609375,269.4524087713233,0.9948087551586877,0.0052319737151265144,270.8432160790983,0.9679757396298166,0.033637095242738724,269.58259327830706,0.9732014551459324,0.027919115498661995
2025-10-30,271.13714599609375,270.108154296875,271.14617547219024,0.994868903898847,0.005170883145183325,272.80436705035993,0.9680772761741736,0.03352510184049606,271.2491915912457,0.9792177471501541,0.021450137719511986
2025-10-31,270.108154296875,268.7894287109375,270.0990046999319,0.9954388155804053,0.00459259795024991,272.03065979331586,0.9682477753838437,0.033337123692035675,270.26115914976106,0.9793471567347342,0.021312309429049492
2025-11-03,268.7894287109375,269.7784729003906,268.7753177317336,0.9946913514741178,0.0053512477315962315,270.5264115439123,0.9688159857364148,0.03271138668060303,268.91714317998066,0.9722161325403359,0.028990136459469795
2025-11-04,269.7784729003906,269.8783874511719,269.74343561955806,0.995822669861934,0.004203664138913155,271.74903931580303,0.9676080123552134,0.03404299169778824,269.93018980067285,0.9760189503081512,0.024874607101082802
2025-11-05,269.8783874511719,269.50872802734375,269.83807178196497,0.9958833171320965,0.004142255522310734,271.8765289620926,0.9683907391624217,0.03317958116531372,269.96793632305906,0.978031455694124,0.02271617203950882
2025-11-06,269.50872802734375,268.2099914550781,269.44964938182727,0.995427740336727,0.004603826440870762,271.33853165470447,0.9688604006121325,0.0326625220477581,269.6735584058982,0.9775075911694072,0.02327672950923443
2025-11-07,268.2099914550781,269.42999267578125,268.1422431910941,0.9957936217474578,0.004233080893754959,269.812926484706,0.9685803992973536,0.03297068923711777,268.3938698619353,0.9802087091453691,0.02039610967040062
2025-11-10,269.42999267578125,275.25,269.3515381445566,0.9960179388572596,0.00400598393753171,271.2331167289606,0.9675265640367341,0.034132957458496094,269.60638570866894,0.9814774411928537,0.0190513227134943
2025-11-11,275.25,273.4700012207031,275.15694036176427,0.9952910405094477,0.0047424486838281155,276.7941930969246,0.9688233906085509,0.03270323947072029,275.39768067696133,0.971369772923973,0.029912736266851425
2025-11-12,273.4700012207031,272.95001220703125,273.35070562514835,0.9959934569426424,0.0040307617746293545,274.87704800912536,0.9681924900097054,0.033398065716028214,273.5775656164787,0.97526503439288,0.025686660781502724
2025-11-13,272.95001220703125,272.4100036621094,272.82378240318445,0.99513371651719,0.004902055952697992,274.67427058184967,0.9687658727726031,0.03276652842760086,273.1001078180947,0.9745716645152471,0.02643517777323723
2025-11-14,272.4100036621094,267.4599914550781,272.26281170514613,0.9950887124905612,0.004947727080434561,274.12945220737697,0.9682949406079523,0.03328514099121094,272.5449050152966,0.979713428446613,0.020922508090734482
2025-11-17,267.4599914550781,267.44000244140625,267.3044603192026,0.9948645901343989,0.005175264086574316,269.4459711801841,0.9687291986667599,0.0328068882226944,267.5847700199443,0.9732409910437744,0.02787620946764946
2025-11-18,267.44000244140625,268.55999755859375,267.2728032031472,0.995833606098326,0.004192589782178402,269.4350419669555,0.9684260859987152,0.0331406407058239,267.5746382757527,0.9708915228013141,0.030435144901275635
2025-11-19,268.55999755859375,266.25,268.38095014745045,0.9960167508376374,0.004007186274975538,270.7631559975583,0.9682354934239705,0.033350661396980286,268.69051582491363,0.9783486457045094,0.02237720601260662
2025-11-20,266.25,271.489990234375,266.0688828016631,0.9962588015587917,0.003762307344004512,268.83321349625476,0.9686101739284386,0.0329379066824913,266.38068470265716,0.985610961967807,0.014706192538142204
