sample_id,time_step,target,returns,sentiment_mean,sentiment_vol,Close,Volume,Open,High,Low
0,0,0.75726634,0.32131922,0.3570209,0.014636773,0.7556952,2.1215386e-05,0.7696,0.71910113,0.90636706
0,1,0.75726634,0.31663275,0.36102664,0.007648547,0.7556952,0.0,0.7696,0.71910113,0.90636706
0,2,0.75726634,0.31663275,0.35619718,0.005753883,0.7556952,0.0,0.7696,0.71910113,0.90636706
0,3,0.75726634,0.31663275,0.35299563,0.0,0.7556952,0.0,0.7696,0.71910113,0.90636706
0,4,0.75726634,0.31371462,0.35100213,0.0035827446,0.75373137,0.00021639695,0.7664,0.7172285,0.90262175
0,5,0.75726634,0.31955764,0.35300028,0.0062127295,0.7556952,2.1215387e-06,0.7696,0.71910113,0.90636706
0,6,0.75726634,0.31663275,0.35300028,0.0062127295,0.7556952,0.0,0.7696,0.71910113,0.90636706
1,0,0.7556952,0.31663275,0.36102664,0.007648547,0.7556952,0.0,0.7696,0.71910113,0.90636706
1,1,0.7556952,0.31663275,0.35619718,0.005753883,0.7556952,0.0,0.7696,0.71910113,0.90636706
1,2,0.7556952,0.31663275,0.35299563,0.0,0.7556952,0.0,0.7696,0.71910113,0.90636706
1,3,0.7556952,0.31371462,0.35100213,0.0035827446,0.75373137,0.00021639695,0.7664,0.7172285,0.90262175
1,4,0.7556952,0.31955764,0.35300028,0.0062127295,0.7556952,2.1215387e-06,0.7696,0.71910113,0.90636706
1,5,0.7556952,0.31663275,0.35300028,0.0062127295,0.7556952,0.0,0.7696,0.71910113,0.90636706
1,6,0.7556952,0.3189673,0.35658863,0.0032891484,0.75726634,5.3038466e-06,0.7712,0.7205993,0.9082397
2,0,0.7541241,0.31663275,0.35619718,0.005753883,0.7556952,0.0,0.7696,0.71910113,0.90636706
2,1,0.7541241,0.31663275,0.35299563,0.0,0.7556952,0.0,0.7696,0.71910113,0.90636706
2,2,0.7541241,0.31371462,0.35100213,0.0035827446,0.75373137,0.00021639695,0.7664,0.7172285,0.90262175
2,3,0.7541241,0.31955764,0.35300028,0.0062127295,0.7556952,2.1215387e-06,0.7696,0.71910113,0.90636706
2,4,0.7541241,0.31663275,0.35300028,0.0062127295,0.7556952,0.0,0.7696,0.71910113,0.90636706
2,5,0.7541241,0.3189673,0.35658863,0.0032891484,0.75726634,5.3038466e-06,0.7712,0.7205993,0.9082397
2,6,0.7541241,0.3143025,0.35299858,0.0049599768,0.7556952,4.2430775e-06,0.76559997,0.71910113,0.90168536
3,0,0.75726634,0.31663275,0.35299563,0.0,0.7556952,0.0,0.7696,0.71910113,0.90636706
3,1,0.75726634,0.31371462,0.35100213,0.0035827446,0.75373137,0.00021639695,0.7664,0.7172285,0.90262175
3,2,0.75726634,0.31955764,0.35300028,0.0062127295,0.7556952,2.1215387e-06,0.7696,0.71910113,0.90636706
3,3,0.75726634,0.31663275,0.35300028,0.0062127295,0.7556952,0.0,0.7696,0.71910113,0.90636706
3,4,0.75726634,0.3189673,0.35658863,0.0032891484,0.75726634,5.3038466e-06,0.7712,0.7205993,0.9082397
3,5,0.75726634,0.3143025,0.35299858,0.0049599768,0.7556952,4.2430775e-06,0.76559997,0.71910113,0.90168536
3,6,0.75726634,0.31429815,0.3514037,0.0057299505,0.7541241,2.1215387e-06,0.76799995,0.71760297,0.90449435
4,0,0.75726634,0.31371462,0.35100213,0.0035827446,0.75373137,0.00021639695,0.7664,0.7172285,0.90262175
4,1,0.75726634,0.31955764,0.35300028,0.0062127295,0.7556952,2.1215387e-06,0.7696,0.71910113,0.90636706
4,2,0.75726634,0.31663275,0.35300028,0.0062127295,0.7556952,0.0,0.7696,0.71910113,0.90636706
4,3,0.75726634,0.3189673,0.35658863,0.0032891484,0.75726634,5.3038466e-06,0.7712,0.7205993,0.9082397
4,4,0.75726634,0.3143025,0.35299858,0.0049599768,0.7556952,4.2430775e-06,0.76559997,0.71910113,0.90168536
4,5,0.75726634,0.31429815,0.3514037,0.0057299505,0.7541241,2.1215387e-06,0.76799995,0.71760297,0.90449435
4,6,0.75726634,0.32131058,0.35300454,0.0086069405,0.75726634,1.0607694e-06,0.7712,0.7205993,0.9082397
5,0,0.7541241,0.31955764,0.35300028,0.0062127295,0.7556952,2.1215387e-06,0.7696,0.71910113,0.90636706
5,1,0.7541241,0.31663275,0.35300028,0.0062127295,0.7556952,0.0,0.7696,0.71910113,0.90636706
5,2,0.7541241,0.3189673,0.35658863,0.0032891484,0.75726634,5.3038466e-06,0.7712,0.7205993,0.9082397
5,3,0.7541241,0.3143025,0.35299858,0.0049599768,0.7556952,4.2430775e-06,0.76559997,0.71910113,0.90168536
5,4,0.7541241,0.31429815,0.3514037,0.0057299505,0.7541241,2.1215387e-06,0.76799995,0.71760297,0.90449435
5,5,0.7541241,0.32131058,0.35300454,0.0086069405,0.75726634,1.0607694e-06,0.7712,0.7205993,0.9082397
5,6,0.7541241,0.31663275,0.35459644,0.0075936276,0.75726634,1.0607694e-06,0.7712,0.7205993,0.9082397
6,0,0.75333863,0.31663275,0.35300028,0.0062127295,0.7556952,0.0,0.7696,0.71910113,0.90636706
6,1,0.75333863,0.3189673,0.35658863,0.0032891484,0.75726634,5.3038466e-06,0.7712,0.7205993,0.9082397
6,2,0.75333863,0.3143025,0.35299858,0.0049599768,0.7556952,4.2430775e-06,0.76559997,0.71910113,0.90168536
6,3,0.75333863,0.31429815,0.3514037,0.0057299505,0.7541241,2.1215387e-06,0.76799995,0.71760297,0.90449435
6,4,0.75333863,0.32131058,0.35300454,0.0086069405,0.75726634,1.0607694e-06,0.7712,0.7205993,0.9082397
6,5,0.75333863,0.31663275,0.35459644,0.0075936276,0.75726634,1.0607694e-06,0.7712,0.7205993,0.9082397
6,6,0.75333863,0.31197226,0.3530075,0.009929212,0.7541241,7.4253853e-06,0.76799995,0.71760297,0.90449435
7,0,0.7580519,0.3189673,0.35658863,0.0032891484,0.75726634,5.3038466e-06,0.7712,0.7205993,0.9082397
7,1,0.7580519,0.3143025,0.35299858,0.0049599768,0.7556952,4.2430775e-06,0.76559997,0.71910113,0.90168536
7,2,0.7580519,0.31429815,0.3514037,0.0057299505,0.7541241,2.1215387e-06,0.76799995,0.71760297,0.90449435
7,3,0.7580519,0.32131058,0.35300454,0.0086069405,0.75726634,1.0607694e-06,0.7712,0.7205993,0.9082397
7,4,0.7580519,0.31663275,0.35459644,0.0075936276,0.75726634,1.0607694e-06,0.7712,0.7205993,0.9082397
7,5,0.7580519,0.31197226,0.3530075,0.009929212,0.7541241,7.4253853e-06,0.76799995,0.71760297,0.90449435
7,6,0.7580519,0.3154634,0.34901297,0.00515627,0.75333863,1.4850771e-05,0.7712,0.7205993,0.9035581
8,0,0.7580519,0.3143025,0.35299858,0.0049599768,0.7556952,4.2430775e-06,0.76559997,0.71910113,0.90168536
8,1,0.7580519,0.31429815,0.3514037,0.0057299505,0.7541241,2.1215387e-06,0.76799995,0.71760297,0.90449435
8,2,0.7580519,0.32131058,0.35300454,0.0086069405,0.75726634,1.0607694e-06,0.7712,0.7205993,0.9082397
8,3,0.7580519,0.31663275,0.35459644,0.0075936276,0.75726634,1.0607694e-06,0.7712,0.7205993,0.9082397
8,4,0.7580519,0.31197226,0.3530075,0.009929212,0.7541241,7.4253853e-06,0.76799995,0.71760297,0.90449435
8,5,0.7580519,0.3154634,0.34901297,0.00515627,0.75333863,1.4850771e-05,0.7712,0.7205993,0.9035581
8,6,0.7580519,0.32365584,0.35381082,0.012753684,0.7580519,2.8640772e-05,0.7664,0.7213483,0.90262175
9,0,0.7580519,0.31429815,0.3514037,0.0057299505,0.7541241,2.1215387e-06,0.76799995,0.71760297,0.90449435
9,1,0.7580519,0.32131058,0.35300454,0.0086069405,0.75726634,1.0607694e-06,0.7712,0.7205993,0.9082397
9,2,0.7580519,0.31663275,0.35459644,0.0075936276,0.75726634,1.0607694e-06,0.7712,0.7205993,0.9082397
9,3,0.7580519,0.31197226,0.3530075,0.009929212,0.7541241,7.4253853e-06,0.76799995,0.71760297,0.90449435
9,4,0.7580519,0.3154634,0.34901297,0.00515627,0.75333863,1.4850771e-05,0.7712,0.7205993,0.9035581
9,5,0.7580519,0.32365584,0.35381082,0.012753684,0.7580519,2.8640772e-05,0.7664,0.7213483,0.90262175
9,6,0.7580519,0.31663275,0.3569946,0.0094229365,0.7580519,0.0,0.77199996,0.7213483,0.909176
10,0,0.7580519,0.32131058,0.35300454,0.0086069405,0.75726634,1.0607694e-06,0.7712,0.7205993,0.9082397
10,1,0.7580519,0.31663275,0.35459644,0.0075936276,0.75726634,1.0607694e-06,0.7712,0.7205993,0.9082397
10,2,0.7580519,0.31197226,0.3530075,0.009929212,0.7541241,7.4253853e-06,0.76799995,0.71760297,0.90449435
10,3,0.7580519,0.3154634,0.34901297,0.00515627,0.75333863,1.4850771e-05,0.7712,0.7205993,0.9035581
10,4,0.7580519,0.32365584,0.35381082,0.012753684,0.7580519,2.8640772e-05,0.7664,0.7213483,0.90262175
10,5,0.7580519,0.31663275,0.3569946,0.0094229365,0.7580519,0.0,0.77199996,0.7213483,0.909176
10,6,0.7580519,0.31663275,0.35779345,0.008622705,0.7580519,0.0,0.77199996,0.7213483,0.909176
11,0,0.7556952,0.31663275,0.35459644,0.0075936276,0.75726634,1.0607694e-06,0.7712,0.7205993,0.9082397
11,1,0.7556952,0.31197226,0.3530075,0.009929212,0.7541241,7.4253853e-06,0.76799995,0.71760297,0.90449435
11,2,0.7556952,0.3154634,0.34901297,0.00515627,0.75333863,1.4850771e-05,0.7712,0.7205993,0.9035581
11,3,0.7556952,0.32365584,0.35381082,0.012753684,0.7580519,2.8640772e-05,0.7664,0.7213483,0.90262175
11,4,0.7556952,0.31663275,0.3569946,0.0094229365,0.7580519,0.0,0.77199996,0.7213483,0.909176
11,5,0.7556952,0.31663275,0.35779345,0.008622705,0.7580519,0.0,0.77199996,0.7213483,0.909176
11,6,0.7556952,0.31663275,0.35299563,0.0,0.7580519,0.0,0.77199996,0.7213483,0.909176
12,0,0.759623,0.31197226,0.3530075,0.009929212,0.7541241,7.4253853e-06,0.76799995,0.71760297,0.90449435
12,1,0.759623,0.3154634,0.34901297,0.00515627,0.75333863,1.4850771e-05,0.7712,0.7205993,0.9035581
12,2,0.759623,0.32365584,0.35381082,0.012753684,0.7580519,2.8640772e-05,0.7664,0.7213483,0.90262175
12,3,0.759623,0.31663275,0.3569946,0.0094229365,0.7580519,0.0,0.77199996,0.7213483,0.909176
12,4,0.759623,0.31663275,0.35779345,0.008622705,0.7580519,0.0,0.77199996,0.7213483,0.909176
12,5,0.759623,0.31663275,0.35299563,0.0,0.7580519,0.0,0.77199996,0.7213483,0.909176
12,6,0.759623,0.31314072,0.35061005,0.004287356,0.7556952,0.0010607693,0.7696,0.71910113,0.90636706
13,0,0.759623,0.3154634,0.34901297,0.00515627,0.75333863,1.4850771e-05,0.7712,0.7205993,0.9035581
13,1,0.759623,0.32365584,0.35381082,0.012753684,0.7580519,2.8640772e-05,0.7664,0.7213483,0.90262175
13,2,0.759623,0.31663275,0.3569946,0.0094229365,0.7580519,0.0,0.77199996,0.7213483,0.909176
13,3,0.759623,0.31663275,0.35779345,0.008622705,0.7580519,0.0,0.77199996,0.7213483,0.909176
13,4,0.759623,0.31663275,0.35299563,0.0,0.7580519,0.0,0.77199996,0.7213483,0.909176
13,5,0.759623,0.31314072,0.35061005,0.004287356,0.7556952,0.0010607693,0.7696,0.71910113,0.90636706
13,6,0.759623,0.32246906,0.35459715,0.010022435,0.759623,0.0003914239,0.7704,0.72284645,0.9073034
14,0,0.7588374,0.32365584,0.35381082,0.012753684,0.7580519,2.8640772e-05,0.7664,0.7213483,0.90262175
14,1,0.7588374,0.31663275,0.3569946,0.0094229365,0.7580519,0.0,0.77199996,0.7213483,0.909176
14,2,0.7588374,0.31663275,0.35779345,0.008622705,0.7580519,0.0,0.77199996,0.7213483,0.909176
14,3,0.7588374,0.31663275,0.35299563,0.0,0.7580519,0.0,0.77199996,0.7213483,0.909176
14,4,0.7588374,0.31314072,0.35061005,0.004287356,0.7556952,0.0010607693,0.7696,0.71910113,0.90636706
14,5,0.7588374,0.32246906,0.35459715,0.010022435,0.759623,0.0003914239,0.7704,0.72284645,0.9073034
14,6,0.7588374,0.31663275,0.35459715,0.010022435,0.759623,0.0,0.7736,0.72284645,0.9110487
15,0,0.7588374,0.31663275,0.3569946,0.0094229365,0.7580519,0.0,0.77199996,0.7213483,0.909176
15,1,0.7588374,0.31663275,0.35779345,0.008622705,0.7580519,0.0,0.77199996,0.7213483,0.909176
15,2,0.7588374,0.31663275,0.35299563,0.0,0.7580519,0.0,0.77199996,0.7213483,0.909176
15,3,0.7588374,0.31314072,0.35061005,0.004287356,0.7556952,0.0010607693,0.7696,0.71910113,0.90636706
15,4,0.7588374,0.32246906,0.35459715,0.010022435,0.759623,0.0003914239,0.7704,0.72284645,0.9073034
15,5,0.7588374,0.31663275,0.35459715,0.010022435,0.759623,0.0,0.7736,0.72284645,0.9110487
15,6,0.7588374,0.31547084,0.35618898,0.007975151,0.7588374,6.364616e-06,0.77279997,0.7220974,0.9101124
16,0,0.75726634,0.31663275,0.35779345,0.008622705,0.7580519,0.0,0.77199996,0.7213483,0.909176
16,1,0.75726634,0.31663275,0.35299563,0.0,0.7580519,0.0,0.77199996,0.7213483,0.909176
16,2,0.75726634,0.31314072,0.35061005,0.004287356,0.7556952,0.0010607693,0.7696,0.71910113,0.90636706
16,3,0.75726634,0.32246906,0.35459715,0.010022435,0.759623,0.0003914239,0.7704,0.72284645,0.9073034
16,4,0.75726634,0.31663275,0.35459715,0.010022435,0.759623,0.0,0.7736,0.72284645,0.9110487
16,5,0.75726634,0.31547084,0.35618898,0.007975151,0.7588374,6.364616e-06,0.77279997,0.7220974,0.9101124
16,6,0.75726634,0.31663275,0.35220188,0.0014265175,0.7588374,4.7734622e-05,0.77279997,0.7220974,0.9101124
17,0,0.7549097,0.31663275,0.35299563,0.0,0.7580519,0.0,0.77199996,0.7213483,0.909176
17,1,0.7549097,0.31314072,0.35061005,0.004287356,0.7556952,0.0010607693,0.7696,0.71910113,0.90636706
17,2,0.7549097,0.32246906,0.35459715,0.010022435,0.759623,0.0003914239,0.7704,0.72284645,0.9073034
17,3,0.7549097,0.31663275,0.35459715,0.010022435,0.759623,0.0,0.7736,0.72284645,0.9110487
17,4,0.7549097,0.31547084,0.35618898,0.007975151,0.7588374,6.364616e-06,0.77279997,0.7220974,0.9101124
17,5,0.7549097,0.31663275,0.35220188,0.0014265175,0.7588374,4.7734622e-05,0.77279997,0.7220974,0.9101124
17,6,0.7549097,0.31430694,0.350613,0.0024729732,0.75726634,0.0001760877,0.77279997,0.7220974,0.9073034
18,0,0.7549097,0.31314072,0.35061005,0.004287356,0.7556952,0.0010607693,0.7696,0.71910113,0.90636706
18,1,0.7549097,0.32246906,0.35459715,0.010022435,0.759623,0.0003914239,0.7704,0.72284645,0.9073034
18,2,0.7549097,0.31663275,0.35459715,0.010022435,0.759623,0.0,0.7736,0.72284645,0.9110487
18,3,0.7549097,0.31547084,0.35618898,0.007975151,0.7588374,6.364616e-06,0.77279997,0.7220974,0.9101124
18,4,0.7549097,0.31663275,0.35220188,0.0014265175,0.7588374,4.7734622e-05,0.77279997,0.7220974,0.9101124
18,5,0.7549097,0.31430694,0.350613,0.0024729732,0.75726634,0.0001760877,0.77279997,0.7220974,0.9073034
18,6,0.7549097,0.31313738,0.3490189,0.0037836994,0.7549097,2.2276157e-05,0.7704,0.7213483,0.9054307
19,0,0.7549097,0.32246906,0.35459715,0.010022435,0.759623,0.0003914239,0.7704,0.72284645,0.9073034
19,1,0.7549097,0.31663275,0.35459715,0.010022435,0.759623,0.0,0.7736,0.72284645,0.9110487
19,2,0.7549097,0.31547084,0.35618898,0.007975151,0.7588374,6.364616e-06,0.77279997,0.7220974,0.9101124
19,3,0.7549097,0.31663275,0.35220188,0.0014265175,0.7588374,4.7734622e-05,0.77279997,0.7220974,0.9101124
19,4,0.7549097,0.31430694,0.350613,0.0024729732,0.75726634,0.0001760877,0.77279997,0.7220974,0.9073034
19,5,0.7549097,0.31313738,0.3490189,0.0037836994,0.7549097,2.2276157e-05,0.7704,0.7213483,0.9054307
19,6,0.7549097,0.31663275,0.3490189,0.0037836994,0.7549097,1.0607694e-06,0.76879996,0.718352,0.9054307
20,0,0.7549097,0.31663275,0.35459715,0.010022435,0.759623,0.0,0.7736,0.72284645,0.9110487
20,1,0.7549097,0.31547084,0.35618898,0.007975151,0.7588374,6.364616e-06,0.77279997,0.7220974,0.9101124
20,2,0.7549097,0.31663275,0.35220188,0.0014265175,0.7588374,4.7734622e-05,0.77279997,0.7220974,0.9101124
20,3,0.7549097,0.31430694,0.350613,0.0024729732,0.75726634,0.0001760877,0.77279997,0.7220974,0.9073034
20,4,0.7549097,0.31313738,0.3490189,0.0037836994,0.7549097,2.2276157e-05,0.7704,0.7213483,0.9054307
20,5,0.7549097,0.31663275,0.3490189,0.0037836994,0.7549097,1.0607694e-06,0.76879996,0.718352,0.9054307
20,6,0.7549097,0.31663275,0.35060778,0.004291473,0.7549097,0.0,0.76879996,0.718352,0.9054307
21,0,0.7549097,0.31547084,0.35618898,0.007975151,0.7588374,6.364616e-06,0.77279997,0.7220974,0.9101124
21,1,0.7549097,0.31663275,0.35220188,0.0014265175,0.7588374,4.7734622e-05,0.77279997,0.7220974,0.9101124
21,2,0.7549097,0.31430694,0.350613,0.0024729732,0.75726634,0.0001760877,0.77279997,0.7220974,0.9073034
21,3,0.7549097,0.31313738,0.3490189,0.0037836994,0.7549097,2.2276157e-05,0.7704,0.7213483,0.9054307
21,4,0.7549097,0.31663275,0.3490189,0.0037836994,0.7549097,1.0607694e-06,0.76879996,0.718352,0.9054307
21,5,0.7549097,0.31663275,0.35060778,0.004291473,0.7549097,0.0,0.76879996,0.718352,0.9054307
21,6,0.7549097,0.31663275,0.35299563,0.0,0.7549097,0.0,0.76879996,0.718352,0.9054307
22,0,0.75333863,0.31663275,0.35220188,0.0014265175,0.7588374,4.7734622e-05,0.77279997,0.7220974,0.9101124
22,1,0.75333863,0.31430694,0.350613,0.0024729732,0.75726634,0.0001760877,0.77279997,0.7220974,0.9073034
22,2,0.75333863,0.31313738,0.3490189,0.0037836994,0.7549097,2.2276157e-05,0.7704,0.7213483,0.9054307
22,3,0.75333863,0.31663275,0.3490189,0.0037836994,0.7549097,1.0607694e-06,0.76879996,0.718352,0.9054307
22,4,0.75333863,0.31663275,0.35060778,0.004291473,0.7549097,0.0,0.76879996,0.718352,0.9054307
22,5,0.75333863,0.31663275,0.35299563,0.0,0.7549097,0.0,0.76879996,0.718352,0.9054307
22,6,0.75333863,0.31663275,0.35299563,0.0,0.7549097,0.0,0.76879996,0.718352,0.9054307
23,0,0.75333863,0.31430694,0.350613,0.0024729732,0.75726634,0.0001760877,0.77279997,0.7220974,0.9073034
23,1,0.75333863,0.31313738,0.3490189,0.0037836994,0.7549097,2.2276157e-05,0.7704,0.7213483,0.9054307
23,2,0.75333863,0.31663275,0.3490189,0.0037836994,0.7549097,1.0607694e-06,0.76879996,0.718352,0.9054307
23,3,0.75333863,0.31663275,0.35060778,0.004291473,0.7549097,0.0,0.76879996,0.718352,0.9054307
23,4,0.75333863,0.31663275,0.35299563,0.0,0.7549097,0.0,0.76879996,0.718352,0.9054307
23,5,0.75333863,0.31663275,0.35299563,0.0,0.7549097,0.0,0.76879996,0.718352,0.9054307
23,6,0.75333863,0.3142961,0.35139936,0.002868837,0.75333863,9.865155e-05,0.7672,0.71760297,0.90262175
24,0,0.75333863,0.31313738,0.3490189,0.0037836994,0.7549097,2.2276157e-05,0.7704,0.7213483,0.9054307
24,1,0.75333863,0.31663275,0.3490189,0.0037836994,0.7549097,1.0607694e-06,0.76879996,0.718352,0.9054307
24,2,0.75333863,0.31663275,0.35060778,0.004291473,0.7549097,0.0,0.76879996,0.718352,0.9054307
24,3,0.75333863,0.31663275,0.35299563,0.0,0.7549097,0.0,0.76879996,0.718352,0.9054307
24,4,0.75333863,0.31663275,0.35299563,0.0,0.7549097,0.0,0.76879996,0.718352,0.9054307
24,5,0.75333863,0.3142961,0.35139936,0.002868837,0.75333863,9.865155e-05,0.7672,0.71760297,0.90262175
24,6,0.75333863,0.31663275,0.35139936,0.002868837,0.75333863,0.0,0.7672,0.716854,0.9035581
25,0,0.75333863,0.31663275,0.3490189,0.0037836994,0.7549097,1.0607694e-06,0.76879996,0.718352,0.9054307
25,1,0.75333863,0.31663275,0.35060778,0.004291473,0.7549097,0.0,0.76879996,0.718352,0.9054307
25,2,0.75333863,0.31663275,0.35299563,0.0,0.7549097,0.0,0.76879996,0.718352,0.9054307
25,3,0.75333863,0.31663275,0.35299563,0.0,0.7549097,0.0,0.76879996,0.718352,0.9054307
25,4,0.75333863,0.3142961,0.35139936,0.002868837,0.75333863,9.865155e-05,0.7672,0.71760297,0.90262175
25,5,0.75333863,0.31663275,0.35139936,0.002868837,0.75333863,0.0,0.7672,0.716854,0.9035581
25,6,0.75333863,0.31663275,0.35139936,0.002868837,0.75333863,0.0,0.7672,0.716854,0.9035581
26,0,0.75333863,0.31663275,0.35060778,0.004291473,0.7549097,0.0,0.76879996,0.718352,0.9054307
26,1,0.75333863,0.31663275,0.35299563,0.0,0.7549097,0.0,0.76879996,0.718352,0.9054307
26,2,0.75333863,0.31663275,0.35299563,0.0,0.7549097,0.0,0.76879996,0.718352,0.9054307
26,3,0.75333863,0.3142961,0.35139936,0.002868837,0.75333863,9.865155e-05,0.7672,0.71760297,0.90262175
26,4,0.75333863,0.31663275,0.35139936,0.002868837,0.75333863,0.0,0.7672,0.716854,0.9035581
26,5,0.75333863,0.31663275,0.35139936,0.002868837,0.75333863,0.0,0.7672,0.716854,0.9035581
26,6,0.75333863,0.31663275,0.35299563,0.0,0.75333863,0.0,0.7672,0.716854,0.9035581
27,0,0.75726634,0.31663275,0.35299563,0.0,0.7549097,0.0,0.76879996,0.718352,0.9054307
27,1,0.75726634,0.31663275,0.35299563,0.0,0.7549097,0.0,0.76879996,0.718352,0.9054307
27,2,0.75726634,0.3142961,0.35139936,0.002868837,0.75333863,9.865155e-05,0.7672,0.71760297,0.90262175
27,3,0.75726634,0.31663275,0.35139936,0.002868837,0.75333863,0.0,0.7672,0.716854,0.9035581
27,4,0.75726634,0.31663275,0.35139936,0.002868837,0.75333863,0.0,0.7672,0.716854,0.9035581
27,5,0.75726634,0.31663275,0.35299563,0.0,0.75333863,0.0,0.7672,0.716854,0.9035581
27,6,0.75726634,0.31663275,0.35299563,0.0,0.75333863,0.0,0.7672,0.716854,0.9035581
28,0,0.76119405,0.31663275,0.35299563,0.0,0.7549097,0.0,0.76879996,0.718352,0.9054307
28,1,0.76119405,0.3142961,0.35139936,0.002868837,0.75333863,9.865155e-05,0.7672,0.71760297,0.90262175
28,2,0.76119405,0.31663275,0.35139936,0.002868837,0.75333863,0.0,0.7672,0.716854,0.9035581
28,3,0.76119405,0.31663275,0.35139936,0.002868837,0.75333863,0.0,0.7672,0.716854,0.9035581
28,4,0.76119405,0.31663275,0.35299563,0.0,0.75333863,0.0,0.7672,0.716854,0.9035581
28,5,0.76119405,0.31663275,0.35299563,0.0,0.75333863,0.0,0.7672,0.716854,0.9035581
28,6,0.76119405,0.3224854,0.35699385,0.0071856785,0.75726634,7.4253853e-06,0.7712,0.7205993,0.9082397
29,0,0.7619796,0.3142961,0.35139936,0.002868837,0.75333863,9.865155e-05,0.7672,0.71760297,0.90262175
29,1,0.7619796,0.31663275,0.35139936,0.002868837,0.75333863,0.0,0.7672,0.716854,0.9035581
29,2,0.7619796,0.31663275,0.35139936,0.002868837,0.75333863,0.0,0.7672,0.716854,0.9035581
29,3,0.7619796,0.31663275,0.35299563,0.0,0.75333863,0.0,0.7672,0.716854,0.9035581
29,4,0.7619796,0.31663275,0.35299563,0.0,0.75333863,0.0,0.7672,0.716854,0.9035581
29,5,0.7619796,0.3224854,0.35699385,0.0071856785,0.75726634,7.4253853e-06,0.7712,0.7205993,0.9082397
29,6,0.7619796,0.32245812,0.36097348,0.007168989,0.76119405,0.00036914775,0.77199996,0.72434455,0.909176
30,0,0.76276517,0.31663275,0.35139936,0.002868837,0.75333863,0.0,0.7672,0.716854,0.9035581
30,1,0.76276517,0.31663275,0.35139936,0.002868837,0.75333863,0.0,0.7672,0.716854,0.9035581
30,2,0.76276517,0.31663275,0.35299563,0.0,0.75333863,0.0,0.7672,0.716854,0.9035581
30,3,0.76276517,0.31663275,0.35299563,0.0,0.75333863,0.0,0.7672,0.716854,0.9035581
30,4,0.76276517,0.3224854,0.35699385,0.0071856785,0.75726634,7.4253853e-06,0.7712,0.7205993,0.9082397
30,5,0.76276517,0.32245812,0.36097348,0.007168989,0.76119405,0.00036914775,0.77199996,0.72434455,0.909176
30,6,0.76276517,0.31779248,0.36176574,0.005745123,0.7619796,0.00013896078,0.7768,0.7258427,0.9138577
31,0,0.76276517,0.31663275,0.35139936,0.002868837,0.75333863,0.0,0.7672,0.716854,0.9035581
31,1,0.76276517,0.31663275,0.35299563,0.0,0.75333863,0.0,0.7672,0.716854,0.9035581
31,2,0.76276517,0.31663275,0.35299563,0.0,0.75333863,0.0,0.7672,0.716854,0.9035581
31,3,0.76276517,0.3224854,0.35699385,0.0071856785,0.75726634,7.4253853e-06,0.7712,0.7205993,0.9082397
31,4,0.76276517,0.32245812,0.36097348,0.007168989,0.76119405,0.00036914775,0.77199996,0.72434455,0.909176
31,5,0.76276517,0.31779248,0.36176574,0.005745123,0.7619796,0.00013896078,0.7768,0.7258427,0.9138577
31,6,0.76276517,0.3177914,0.35855904,0.005728959,0.76276517,0.00012729233,0.7768,0.7258427,0.914794
32,0,0.7635507,0.31663275,0.35299563,0.0,0.75333863,0.0,0.7672,0.716854,0.9035581
32,1,0.7635507,0.31663275,0.35299563,0.0,0.75333863,0.0,0.7672,0.716854,0.9035581
32,2,0.7635507,0.3224854,0.35699385,0.0071856785,0.75726634,7.4253853e-06,0.7712,0.7205993,0.9082397
32,3,0.7635507,0.32245812,0.36097348,0.007168989,0.76119405,0.00036914775,0.77199996,0.72434455,0.909176
32,4,0.7635507,0.31779248,0.36176574,0.005745123,0.7619796,0.00013896078,0.7768,0.7258427,0.9138577
32,5,0.7635507,0.3177914,0.35855904,0.005728959,0.76276517,0.00012729233,0.7768,0.7258427,0.914794
32,6,0.7635507,0.31663275,0.35457945,0.0014232238,0.76276517,0.0,0.7768,0.7258427,0.914794
33,0,0.7643362,0.31663275,0.35299563,0.0,0.75333863,0.0,0.7672,0.716854,0.9035581
33,1,0.7643362,0.3224854,0.35699385,0.0071856785,0.75726634,7.4253853e-06,0.7712,0.7205993,0.9082397
33,2,0.7643362,0.32245812,0.36097348,0.007168989,0.76119405,0.00036914775,0.77199996,0.72434455,0.909176
33,3,0.7643362,0.31779248,0.36176574,0.005745123,0.7619796,0.00013896078,0.7768,0.7258427,0.9138577
33,4,0.7643362,0.3177914,0.35855904,0.005728959,0.76276517,0.00012729233,0.7768,0.7258427,0.914794
33,5,0.7643362,0.31663275,0.35457945,0.0014232238,0.76276517,0.0,0.7768,0.7258427,0.914794
33,6,0.7643362,0.31779033,0.354578,0.0014219102,0.7635507,0.001996368,0.77760005,0.7318352,0.914794
34,0,0.7674784,0.3224854,0.35699385,0.0071856785,0.75726634,7.4253853e-06,0.7712,0.7205993,0.9082397
34,1,0.7674784,0.32245812,0.36097348,0.007168989,0.76119405,0.00036914775,0.77199996,0.72434455,0.909176
34,2,0.7674784,0.31779248,0.36176574,0.005745123,0.7619796,0.00013896078,0.7768,0.7258427,0.9138577
34,3,0.7674784,0.3177914,0.35855904,0.005728959,0.76276517,0.00012729233,0.7768,0.7258427,0.914794
