symbol,period,year,net_income,eps,roe,pe,pbr,revenue,operating_income,gross_profit,profit_margin,total_assets,total_liabilities,debt_to_equity,current_ratio,market_cap,dividend_yield,beta,forward_pe,operating_cashflow,capex,free_cashflow
PDD,2024-06-30,2024,32009355000.0,9.42,,14.030786,0.51023203,97059531000.0,32564536000.0,63361433000.0,0.32979095066923414,432744342000.0,,,2.105717472650968,187634663424,,0.448,9.380411,,,0
PDD,2024-03-31,2024,,9.42,,14.030786,0.51023203,,,,,,,,,187634663424,,0.448,9.380411,,,0
QCOM,2025-06-30,2025,2666000000.0,10.3,,16.151457,6.6276245,10365000000.0,2762000000.0,5759000000.0,0.2572117703810902,54862000000.0,,,3.193974358974359,183737532416,2.14,1.212,13.602617,,,0
QCOM,2025-03-31,2025,2812000000.0,10.3,,16.151457,6.6276245,10979000000.0,3120000000.0,6042000000.0,0.25612533017579014,55372000000.0,,,2.732606873428332,183737532416,2.14,1.212,13.602617,,,0
QCOM,2024-12-31,2024,3180000000.0,10.3,,16.151457,6.6276245,11669000000.0,3555000000.0,6508000000.0,0.2725169251863913,55575000000.0,,,2.6185453084187262,183737532416,2.14,1.212,13.602617,,,0
QCOM,2024-09-30,2024,2920000000.0,10.3,,16.151457,6.6276245,10244000000.0,2535000000.0,5777000000.0,0.28504490433424445,55154000000.0,,,2.402037319116527,183737532416,2.14,1.212,13.602617,,,0
QCOM,2024-06-30,2024,2129000000.0,10.3,,16.151457,6.6276245,9393000000.0,2221000000.0,5219000000.0,0.22665814968593634,52741000000.0,,,2.3937621832358675,183737532416,2.14,1.212,13.602617,,,0
TXN,2025-06-30,2025,1295000000.0,5.44,,33.773895,10.181767,4448000000.0,1563000000.0,2575000000.0,0.29114208633093525,34933000000.0,,,5.812199036918138,167781253120,3.08,1.006,31.246597,,,0
TXN,2025-03-31,2025,1179000000.0,5.44,,33.773895,10.181767,4069000000.0,1324000000.0,2313000000.0,0.28975178176456134,33757000000.0,,,5.257533145841704,167781253120,3.08,1.006,31.246597,,,0
TXN,2024-12-31,2024,1205000000.0,5.44,,33.773895,10.181767,4007000000.0,1377000000.0,2314000000.0,0.3007237334664337,35509000000.0,,,4.124622563821027,167781253120,3.08,1.006,31.246597,,,0
TXN,2024-09-30,2024,1362000000.0,5.44,,33.773895,10.181767,4151000000.0,1554000000.0,2474000000.0,0.32811370754035174,35321000000.0,,,4.306022788931091,167781253120,3.08,1.006,31.246597,,,0
TXN,2024-06-30,2024,1127000000.0,5.44,,33.773895,10.181767,3822000000.0,1248000000.0,2211000000.0,0.2948717948717949,35048000000.0,,,4.616167170745119,167781253120,3.08,1.006,31.246597,,,0
TXN,2024-03-31,2024,,5.44,,33.773895,10.181767,,,,,,,,,167781253120,3.08,1.006,31.246597,,,0
ISRG,2025-06-30,2025,658400000.0,7.29,,61.348423,8.981785,2440000000.0,743400000.0,1617900000.0,0.2698360655737705,20163200000.0,,,5.167139312300603,160321454080,,1.617,56.89949,,,0
ISRG,2025-03-31,2025,698400000.0,7.29,,61.348423,8.981785,2253400000.0,578100000.0,1457700000.0,0.30993165882666196,19220400000.0,,,4.978740003900917,160321454080,,1.617,56.89949,,,0
ISRG,2024-12-31,2024,685700000.0,7.29,,61.348423,8.981785,2413500000.0,734900000.0,1642200000.0,0.28411021338305364,18743200000.0,,,4.074371168280525,160321454080,,1.617,56.89949,,,0
ISRG,2024-09-30,2024,565100000.0,7.29,,61.348423,8.981785,2038100000.0,577300000.0,1373900000.0,0.27726804376625286,17743400000.0,,,4.303196564885496,160321454080,,1.617,56.89949,,,0
ISRG,2024-06-30,2024,526900000.0,7.29,,61.348423,8.981785,2009900000.0,567300000.0,1372700000.0,0.26215234588785513,16649900000.0,,,5.145747899159664,160321454080,,1.617,56.89949,,,0
ISRG,2024-03-31,2024,,7.29,,61.348423,8.981785,,,,,,,,,160321454080,,1.617,56.89949,,,0
MU,2025-08-31,2025,,8.08,,20.707922,3.4597414,,,,,,,,,187252015104,0.29,1.468,13.000777,,,0
MU,2025-05-31,2025,1885000000.0,8.08,,20.707922,3.4597414,9301000000.0,2169000000.0,3508000000.0,0.2026663799591442,78397000000.0,,,2.7547113961519485,187252015104,0.29,1.468,13.000777,,,0
MU,2025-02-28,2025,1583000000.0,8.08,,20.707922,3.4597414,8053000000.0,1773000000.0,2963000000.0,0.19657270582391656,73053000000.0,,,3.1343150945791547,187252015104,0.29,1.468,13.000777,,,0
MU,2024-11-30,2024,1870000000.0,8.08,,20.707922,3.4597414,8709000000.0,2174000000.0,3348000000.0,0.21472040417958435,71461000000.0,,,2.716916250693289,187252015104,0.29,1.468,13.000777,,,0
MU,2024-08-31,2024,887000000.0,8.08,,20.707922,3.4597414,7750000000.0,1527000000.0,2737000000.0,0.11445161290322581,69416000000.0,,,2.63538062283737,187252015104,0.29,1.468,13.000777,,,0
MU,2024-05-31,2024,332000000.0,8.08,,20.707922,3.4597414,6811000000.0,719000000.0,1832000000.0,0.04874467772720599,66255000000.0,,,3.4092105263157895,187252015104,0.29,1.468,13.000777,,,0
MU,2024-02-29,2024,,8.08,,20.707922,3.4597414,,,,,,,,,187252015104,0.29,1.468,13.000777,,,0
AMGN,2025-06-30,2025,1432000000.0,12.64,,22.32595,20.450758,9179000000.0,2656000000.0,6168000000.0,0.15600827976903803,87897000000.0,,,1.305626098847431,151925719040,3.49,0.477,13.6526375,,,0
AMGN,2025-03-31,2025,1730000000.0,12.64,,22.32595,20.450758,8149000000.0,1178000000.0,5181000000.0,0.21229598723769788,89367000000.0,,,1.1704189847009736,151925719040,3.49,0.477,13.6526375,,,0
AMGN,2024-12-31,2024,627000000.0,12.64,,22.32595,20.450758,9086000000.0,2311000000.0,5974000000.0,0.06900726392251816,91839000000.0,,,1.256764362093597,151925719040,3.49,0.477,13.6526375,,,0
AMGN,2024-09-30,2024,2830000000.0,12.64,,22.32595,20.450758,8503000000.0,2047000000.0,5193000000.0,0.33282370927907795,90883000000.0,,,1.317743205986609,151925719040,3.49,0.477,13.6526375,,,0
AMGN,2024-06-30,2024,746000000.0,12.64,,22.32595,20.450758,8388000000.0,1909000000.0,5152000000.0,0.08893657606103958,90907000000.0,,,1.264395594181345,151925719040,3.49,0.477,13.6526375,,,0
ADBE,2025-08-31,2025,1772000000.0,15.7,,22.468153,12.587425,5988000000.0,2173000000.0,5346000000.0,0.2959251837007348,28754000000.0,,,1.018724970234874,150850879488,,1.486,17.165451,,,0
ADBE,2025-05-31,2025,1691000000.0,15.7,,22.468153,12.587425,5873000000.0,2109000000.0,5235000000.0,0.2879278052102843,28107000000.0,,,0.9932514658701184,150850879488,,1.486,17.165451,,,0
ADBE,2025-02-28,2025,1811000000.0,15.7,,22.468153,12.587425,5714000000.0,2163000000.0,5092000000.0,0.3169408470423521,29955000000.0,,,1.1846556804539998,150850879488,,1.486,17.165451,,,0
ADBE,2024-11-30,2024,1683000000.0,15.7,,22.468153,12.587425,5606000000.0,1957000000.0,4990000000.0,0.30021405636817694,30230000000.0,,,1.067579127459367,150850879488,,1.486,17.165451,,,0
ADBE,2024-08-31,2024,1684000000.0,15.7,,22.468153,12.587425,5408000000.0,1992000000.0,4854000000.0,0.3113905325443787,29830000000.0,,,1.111157196184156,150850879488,,1.486,17.165451,,,0
ADBE,2024-05-31,2024,,15.7,,22.468153,12.587425,,,,,,,,,150850879488,,1.486,17.165451,,,0
ADBE,2024-02-29,2024,,15.7,,22.468153,12.587425,,,,,,,,,150850879488,,1.486,17.165451,,,0
ARM,2025-06-30,2025,130000000.0,0.67,,211.17911,21.382803,1053000000.0,114000000.0,1023000000.0,0.12345679012345678,9395000000.0,,,4.988428158148506,149875261440,,4.183,68.68447,,,0
ARM,2025-03-31,2025,210000000.0,0.67,,211.17911,21.382803,1241000000.0,410000000.0,1213000000.0,0.16921837228041903,8932000000.0,,,5.199138858988159,149875261440,,4.183,68.68447,,,0
ARM,2024-12-31,2024,252000000.0,0.67,,211.17911,21.382803,983000000.0,175000000.0,955000000.0,0.25635808748728384,8496000000.0,,,4.9588100686498855,149875261440,,4.183,68.68447,,,0
ARM,2024-09-30,2024,107000000.0,0.67,,211.17911,21.382803,844000000.0,64000000.0,812000000.0,0.12677725118483413,8086000000.0,,,4.520578420467186,149875261440,,4.183,68.68447,,,0
ARM,2024-06-30,2024,223000000.0,0.67,,211.17911,21.382803,939000000.0,182000000.0,906000000.0,0.2374866879659212,7880000000.0,,,3.6056338028169015,149875261440,,4.183,68.68447,,,0
ARM,2024-03-31,2024,,0.67,,211.17911,21.382803,,,,,,,,,149875261440,,4.183,68.68447,,,0
GILD,2025-06-30,2025,1960000000.0,5.04,,22.02381,7.0071335,7081000000.0,2724000000.0,5580000000.0,0.27679706256178505,55721000000.0,,,1.3153990526409867,139094458368,2.85,0.379,14.939435,,,0
GILD,2025-03-31,2025,1315000000.0,5.04,,22.02381,7.0071335,6667000000.0,2490000000.0,5127000000.0,0.19724013799310033,56434000000.0,,,1.369278133354938,139094458368,2.85,0.379,14.939435,,,0
GILD,2024-12-31,2024,1783000000.0,5.04,,22.02381,7.0071335,7569000000.0,2440000000.0,5988000000.0,0.23556612498348528,58995000000.0,,,1.5972175941352882,139094458368,2.85,0.379,14.939435,,,0
GILD,2024-09-30,2024,1253000000.0,5.04,,22.02381,7.0071335,7545000000.0,3143000000.0,5971000000.0,0.1660702451954937,54525000000.0,,,1.2605765950187648,139094458368,2.85,0.379,14.939435,,,0
GILD,2024-06-30,2024,1614000000.0,5.04,,22.02381,7.0071335,6953000000.0,2681000000.0,5409000000.0,0.23213001582050913,53579000000.0,,,1.1425788497217069,139094458368,2.85,0.379,14.939435,,,0
GILD,2024-03-31,2024,,5.04,,22.02381,7.0071335,,,,,,,,,139094458368,2.85,0.379,14.939435,,,0
HON,2025-06-30,2025,1570000000.0,8.88,,23.704954,8.30342,10352000000.0,2114000000.0,4023000000.0,0.151661514683153,78419000000.0,,,1.2936306027105786,133645729792,2.17,1.046,19.118982,,,0
HON,2025-03-31,2025,1449000000.0,8.88,,23.704954,8.30342,9822000000.0,1985000000.0,3785000000.0,0.14752596212583996,75218000000.0,,,1.2525485931765665,133645729792,2.17,1.046,19.118982,,,0
HON,2024-12-31,2024,1285000000.0,8.88,,23.704954,8.30342,10088000000.0,1839000000.0,3670000000.0,0.12737906423473433,75196000000.0,,,1.3129469326307865,133645729792,2.17,1.046,19.118982,,,0
HON,2024-09-30,2024,1413000000.0,8.88,,23.704954,8.30342,9728000000.0,1983000000.0,3749000000.0,0.14525082236842105,73492000000.0,,,1.4417937954336029,133645729792,2.17,1.046,19.118982,,,0
HON,2024-06-30,2024,1544000000.0,8.88,,23.704954,8.30342,9577000000.0,1978000000.0,3721000000.0,0.16121958859768196,69329000000.0,,,1.2055217639232085,133645729792,2.17,1.046,19.118982,,,0
HON,2024-03-31,2024,,8.88,,23.704954,8.30342,,,,,,,,,133645729792,2.17,1.046,19.118982,,,0
LRCX,2025-06-30,2025,1720088000.0,4.32,,30.995367,17.226295,5171393000.0,1741128000.0,2589709000.0,0.33261598954092253,21345260000.0,,,2.210118102893768,168852226048,0.81,1.77,31.358313,,,0
LRCX,2025-03-31,2025,1330667000.0,4.32,,30.995367,17.226295,4720175000.0,1561759000.0,2313686000.0,0.2819105223852929,19968310000.0,,,2.451858294724168,168852226048,0.81,1.77,31.358313,,,0
LRCX,2024-12-31,2024,1191018000.0,4.32,,30.995367,17.226295,4376047000.0,1333884000.0,2072981000.0,0.2721675521309529,19839916000.0,,,2.544316613510729,168852226048,0.81,1.77,31.358313,,,0
LRCX,2024-09-30,2024,1116444000.0,4.32,,30.995367,17.226295,4167976000.0,1264197000.0,2002683000.0,0.26786238692353315,19532489000.0,,,2.525398920539326,168852226048,0.81,1.77,31.358313,,,0
LRCX,2024-06-30,2024,1020282000.0,4.32,,30.995367,17.226295,3871507000.0,1125792000.0,1840098000.0,0.2635361372199508,18744728000.0,,,2.9695526362252957,168852226048,0.81,1.77,31.358313,,,0
PANW,2025-07-31,2025,253800000.0,1.61,,126.472046,17.381134,2536300000.0,497200000.0,1857300000.0,0.100067026771281,23576200000.0,,,0.9417626439659489,137824452608,,0.984,28.280556,,,0
PANW,2025-04-30,2025,262100000.0,1.61,,126.472046,17.381134,2289000000.0,218800000.0,1669700000.0,0.1145041502839668,22002800000.0,,,0.8953228820598007,137824452608,,0.984,28.280556,,,0
PANW,2025-01-31,2025,267300000.0,1.61,,126.472046,17.381134,2257400000.0,240400000.0,1658200000.0,0.11841056082218482,20951700000.0,,,0.8394639972458356,137824452608,,0.984,28.280556,,,0
PANW,2024-10-31,2024,350700000.0,1.61,,126.472046,17.381134,2138800000.0,286500000.0,1584700000.0,0.16397045072002991,20374600000.0,,,0.8433004174152674,137824452608,,0.984,28.280556,,,0
PANW,2024-07-31,2024,357700000.0,1.61,,126.472046,17.381134,2189500000.0,238400000.0,1615800000.0,0.16337063256451245,19990900000.0,,,0.8915745766462312,137824452608,,0.984,28.280556,,,0
PANW,2024-04-30,2024,,1.61,,126.472046,17.381134,,,,,,,,,137824452608,,0.984,28.280556,,,0
AMAT,2025-07-31,2025,1779000000.0,8.41,,24.34483,8.362537,7302000000.0,2233000000.0,3562000000.0,0.24363188167625308,34211000000.0,,,2.50133198021058,163104571392,0.9,1.762,21.129,,,0
AMAT,2025-04-30,2025,2137000000.0,8.41,,24.34483,8.362537,7100000000.0,2169000000.0,3485000000.0,0.3009859154929577,33632000000.0,,,2.4647323661830915,163104571392,0.9,1.762,21.129,,,0
AMAT,2025-01-31,2025,1185000000.0,8.41,,24.34483,8.362537,7166000000.0,2175000000.0,3496000000.0,0.1653642199274351,33338000000.0,,,2.675025853154085,163104571392,0.9,1.762,21.129,,,0
AMAT,2024-10-31,2024,1731000000.0,8.41,,24.34483,8.362537,7045000000.0,2046000000.0,3335000000.0,0.24570617459190916,34409000000.0,,,2.5059045819555976,163104571392,0.9,1.762,21.129,,,0
AMAT,2024-07-31,2024,1705000000.0,8.41,,24.34483,8.362537,6778000000.0,1942000000.0,3205000000.0,0.2515491295367365,33647000000.0,,,2.859850581073603,163104571392,0.9,1.762,21.129,,,0
CMCSA,2025-06-30,2025,11123000000.0,5.97,,5.262982,1.1996945,30313000000.0,5993000000.0,22737000000.0,0.3669382773067661,273850000000.0,,,0.9133115249119276,117116788736,4.16,0.926,7.173516,,,0
CMCSA,2025-03-31,2025,3375000000.0,5.97,,5.262982,1.1996945,29887000000.0,5659000000.0,21472000000.0,0.11292535215980191,267770000000.0,,,0.6453396337861784,117116788736,4.16,0.926,7.173516,,,0
CMCSA,2024-12-31,2024,4777000000.0,5.97,,5.262982,1.1996945,31914000000.0,4994000000.0,21888000000.0,0.14968352447201855,266211000000.0,,,0.6771178090497966,117116788736,4.16,0.926,7.173516,,,0
CMCSA,2024-09-30,2024,3629000000.0,5.97,,5.262982,1.1996945,32070000000.0,5859000000.0,21854000000.0,0.11315871531025881,269871000000.0,,,0.7194728206213942,117116788736,4.16,0.926,7.173516,,,0
CMCSA,2024-06-30,2024,3929000000.0,5.97,,5.262982,1.1996945,29688000000.0,6635000000.0,21727000000.0,0.1323430342225815,262555000000.0,,,0.6635730858468677,117116788736,4.16,0.926,7.173516,,,0
CMCSA,2024-03-31,2024,,5.97,,5.262982,1.1996945,,,,,,,,,117116788736,4.16,0.926,7.173516,,,0
ADI,2025-07-31,2025,518518000.0,3.91,,62.83887,3.5461707,2880348000.0,822376000.0,1789748000.0,0.18001921989981767,48192601000.0,,,2.32443124256891,121788489728,1.6,1.085,32.58621,,,0
ADI,2025-04-30,2025,569770000.0,3.91,,62.83887,3.5461707,2640068000.0,679689000.0,1611610000.0,0.21581641078941907,47344487000.0,,,2.0770273414300378,121788489728,1.6,1.085,32.58621,,,0
ADI,2025-01-31,2025,391316000.0,3.91,,62.83887,3.5461707,2423174000.0,555200000.0,1430303000.0,0.16148902224933084,47967546000.0,,,1.9296814940174944,121788489728,1.6,1.085,32.58621,,,0
ADI,2024-10-31,2024,478072000.0,3.91,,62.83887,3.5461707,2443205000.0,572251000.0,1416128000.0,0.19567412476644408,48228277000.0,,,1.8353882500970458,121788489728,1.6,1.085,32.58621,,,0
ADI,2024-07-31,2024,392232000.0,3.91,,62.83887,3.5461707,2312209000.0,503601000.0,1311239000.0,0.16963518436265926,48618374000.0,,,1.6868800224630722,121788489728,1.6,1.085,32.58621,,,0
ADI,2024-04-30,2024,,3.91,,62.83887,3.5461707,,,,,,,,,121788489728,1.6,1.085,32.58621,,,0
ADI,2024-01-31,2024,,3.91,,62.83887,3.5461707,,,,,,,,,121788489728,1.6,1.085,32.58621,,,0
KLAC,2025-06-30,2025,1202849000.0,30.74,,35.087833,30.34634,3174741000.0,1351760000.0,1967455000.0,0.3788809858819979,16067926000.0,,,2.618532990519593,142034927616,0.71,1.469,32.864105,,,0
KLAC,2025-03-31,2025,1088416000.0,30.74,,35.087833,30.34634,3063029000.0,1300392000.0,1887340000.0,0.35533976335189776,15188307000.0,,,2.5435293070539133,142034927616,0.71,1.469,32.864105,,,0
KLAC,2024-12-31,2024,824527000.0,30.74,,35.087833,30.34634,3076851000.0,1242152000.0,1855390000.0,0.2679775523741644,15001696000.0,,,2.361526033417926,142034927616,0.71,1.469,32.864105,,,0
KLAC,2024-09-30,2024,945851000.0,30.74,,35.087833,30.34634,2841541000.0,1119923000.0,1694110000.0,0.3328655120584218,15681737000.0,,,2.1317179683940735,142034927616,0.71,1.469,32.864105,,,0
KLAC,2024-06-30,2024,836446000.0,30.74,,35.087833,30.34634,2568735000.0,977319000.0,1558184000.0,0.32562564842227787,15433566000.0,,,2.152248532110761,142034927616,0.71,1.469,32.864105,,,0
KLAC,2024-03-31,2024,,30.74,,35.087833,30.34634,,,,,,,,,142034927616,0.71,1.469,32.864105,,,0
ADP,2025-06-30,2025,910700000.0,10.04,,29.233068,19.223213,5126800000.0,1206800000.0,2309900000.0,0.1776351720371382,53369300000.0,,,1.0478193142643957,118893772800,2.11,0.826,27.00092,,,0
ADP,2025-03-31,2025,1249500000.0,10.04,,29.233068,19.223213,5553000000.0,1633000000.0,2648800000.0,0.22501350621285793,56448600000.0,,,1.0150811204613768,118893772800,2.11,0.826,27.00092,,,0
ADP,2024-12-31,2024,963200000.0,10.04,,29.233068,19.223213,5048400000.0,1299800000.0,2305900000.0,0.19079312257348863,64096700000.0,,,0.9991031819546213,118893772800,2.11,0.826,27.00092,,,0
ADP,2024-09-30,2024,956300000.0,10.04,,29.233068,19.223213,4832700000.0,1272300000.0,2199000000.0,0.19788110166159703,49511400000.0,,,1.0136847131493127,118893772800,2.11,0.826,27.00092,,,0
ADP,2024-06-30,2024,829300000.0,10.04,,29.233068,19.223213,4768500000.0,1101600000.0,2136900000.0,0.17391213169759884,54362700000.0,,,1.010259538598048,118893772800,2.11,0.826,27.00092,,,0
ADP,2024-03-31,2024,,10.04,,29.233068,19.223213,,,,,,,,,118893772800,2.11,0.826,27.00092,,,0
MELI,2025-06-30,2025,523000000.0,38.33,,60.96895,20.738144,6790000000.0,825000000.0,3094000000.0,0.07702503681885126,32948000000.0,,,1.1982528735632183,125142417408,,1.493,48.30384,,,0
MELI,2025-03-31,2025,494000000.0,38.33,,60.96895,20.738144,5935000000.0,763000000.0,2771000000.0,0.08323504633529907,27682000000.0,,,1.2034320509272074,125142417408,,1.493,48.30384,,,0
MELI,2024-12-31,2024,639000000.0,38.33,,60.96895,20.738144,6059000000.0,820000000.0,2749000000.0,0.1054629476811355,25196000000.0,,,1.2131542492320664,125142417408,,1.493,48.30384,,,0
MELI,2024-09-30,2024,397000000.0,38.33,,60.96895,20.738144,5312000000.0,557000000.0,2439000000.0,0.07473644578313253,22623000000.0,,,1.245301474184308,125142417408,,1.493,48.30384,,,0
MELI,2024-06-30,2024,531000000.0,38.33,,60.96895,20.738144,5073000000.0,726000000.0,2365000000.0,0.10467179183914843,20030000000.0,,,1.2760569924113365,125142417408,,1.493,48.30384,,,0
MELI,2024-03-31,2024,,38.33,,60.96895,20.738144,,,,,,,,,125142417408,,1.493,48.30384,,,0
INTC,2025-06-30,2025,-2918000000.0,-4.77,,,1.5002458,12859000000.0,-1286000000.0,3542000000.0,-0.22692277782098141,192520000000.0,,,1.2404907624549562,165794267136,,1.23,34.587627,,,0
INTC,2025-03-31,2025,-821000000.0,-4.77,,,1.5002458,12667000000.0,-145000000.0,4672000000.0,-0.06481408383989895,192242000000.0,,,1.3095667309007273,165794267136,,1.23,34.587627,,,0
INTC,2024-12-31,2024,-126000000.0,-4.77,,,1.5002458,14260000000.0,469000000.0,5584000000.0,-0.008835904628330995,196485000000.0,,,1.3268659227275277,165794267136,,1.23,34.587627,,,0
INTC,2024-09-30,2024,-16639000000.0,-4.77,,,1.5002458,13284000000.0,-3435000000.0,1997000000.0,-1.252559470039145,193542000000.0,,,1.3122386871071419,165794267136,,1.23,34.587627,,,0
INTC,2024-06-30,2024,-1610000000.0,-4.77,,,1.5002458,12833000000.0,-1021000000.0,4547000000.0,-0.12545780409880777,206205000000.0,,,1.5870671620819934,165794267136,,1.23,34.587627,,,0
SNPS,2025-07-31,2025,242509000.0,7.5,,65.78533,3.3136108,1739737000.0,165269000.0,1359173000.0,0.13939405783747774,48230256000.0,,,1.6246491572660993,91646541824,,1.139,33.18023,,,0
SNPS,2025-04-30,2025,345332000.0,7.5,,65.78533,3.3136108,1604266000.0,376426000.0,1285919000.0,0.21525856684614647,23756517000.0,,,7.015168681288538,91646541824,,1.139,33.18023,,,0
SNPS,2025-01-31,2025,295683000.0,7.5,,65.78533,3.3136108,1455315000.0,251839000.0,1185340000.0,0.2031745704538193,13041089000.0,,,2.6810956018712844,91646541824,,1.139,33.18023,,,0
SNPS,2024-10-31,2024,1114106000.0,7.5,,65.78533,3.3136108,1635986000.0,310802000.0,1260963000.0,0.6809997151564867,13073561000.0,,,2.4412728480219763,91646541824,,1.139,33.18023,,,0
SNPS,2024-07-31,2024,408055000.0,7.5,,65.78533,3.3136108,1525749000.0,360211000.0,1235073000.0,0.2674456938854294,11648684000.0,,,2.02282214639342,91646541824,,1.139,33.18023,,,0
SNPS,2024-04-30,2024,,7.5,,65.78533,3.3136108,,,,,,,,,91646541824,,1.139,33.18023,,,0
SNPS,2024-01-31,2024,,7.5,,65.78533,3.3136108,,,,,,,,,91646541824,,1.139,33.18023,,,0
DASH,2025-06-30,2025,285000000.0,1.88,,144.67552,13.013253,3284000000.0,163000000.0,1668000000.0,0.08678440925700365,16950000000.0,,,2.0730408858603067,112125820928,,1.696,152.80338,,,0
DASH,2025-03-31,2025,193000000.0,1.88,,144.67552,13.013253,3032000000.0,156000000.0,1532000000.0,0.06365435356200527,13572000000.0,,,1.7157526764256064,112125820928,,1.696,152.80338,,,0
DASH,2024-12-31,2024,141000000.0,1.88,,144.67552,13.013253,2873000000.0,117000000.0,1420000000.0,0.04907761921336582,12845000000.0,,,1.6642631816133393,112125820928,,1.696,152.80338,,,0
DASH,2024-09-30,2024,162000000.0,1.88,,144.67552,13.013253,2706000000.0,107000000.0,1332000000.0,0.0598669623059867,12277000000.0,,,1.6511968734733757,112125820928,,1.696,152.80338,,,0
DASH,2024-06-30,2024,-157000000.0,1.88,,144.67552,13.013253,2630000000.0,-201000000.0,1245000000.0,-0.059695817490494296,11837000000.0,,,1.6427507447864946,112125820928,,1.696,152.80338,,,0
CRWD,2025-07-31,2025,-77675000.0,-1.23,,,32.742203,1168952000.0,-112979000.0,858669000.0,-0.06644840848897132,9288859000.0,,,1.8798822073351136,123063377920,,1.12,114.843094,,,0
CRWD,2025-04-30,2025,-110207000.0,-1.23,,,32.742203,1103434000.0,-124656000.0,814291000.0,-0.09987638590074259,8720362000.0,,,1.8494242557731313,123063377920,,1.12,114.843094,,,0
CRWD,2025-01-31,2025,-92282000.0,-1.23,,,32.742203,1058538000.0,-85301000.0,784548000.0,-0.08717873142012851,8701578000.0,,,1.766326692766646,123063377920,,1.12,114.843094,,,0
CRWD,2024-10-31,2024,-16822000.0,-1.23,,,32.742203,1010178000.0,-55723000.0,755091000.0,-0.01665251074563097,7782958000.0,,,1.8572070871023003,123063377920,,1.12,114.843094,,,0
CRWD,2024-07-31,2024,47013000.0,-1.23,,,32.742203,963872000.0,13658000.0,726471000.0,0.04877514856744464,7202474000.0,,,1.899209000120587,123063377920,,1.12,114.843094,,,0
VRTX,2025-06-30,2025,1032900000.0,14.26,,27.464235,5.844065,2964700000.0,1154200000.0,2557200000.0,0.3483995007926603,24036700000.0,,,2.519790257104195,100412841984,,0.439,20.865211,,,0
VRTX,2025-03-31,2025,646300000.0,14.26,,27.464235,5.844065,2770200000.0,1031100000.0,2407200000.0,0.2333044545520179,22880500000.0,,,2.645591034045253,100412841984,,0.439,20.865211,,,0
VRTX,2024-12-31,2024,913000000.0,14.26,,27.464235,5.844065,2912000000.0,-3516100000.0,2488600000.0,0.3135302197802198,22533200000.0,,,2.692139370476351,100412841984,,0.439,20.865211,,,0
VRTX,2024-09-30,2024,1045400000.0,14.26,,27.464235,5.844065,2771900000.0,1131600000.0,2379300000.0,0.37714203254085643,22240200000.0,,,2.467619742770129,100412841984,,0.439,20.865211,,,0
VRTX,2024-06-30,2024,-3593600000.0,14.26,,27.464235,5.844065,2645600000.0,934900000.0,2273700000.0,-1.3583308134260659,20132100000.0,,,2.520748759585025,100412841984,,0.439,20.865211,,,0
VRTX,2024-03-31,2024,,14.26,,27.464235,5.844065,,,,,,,,,100412841984,,0.439,20.865211,,,0
CDNS,2025-06-30,2025,160051000.0,3.72,,94.424736,19.118273,1275441000.0,370389000.0,1091274000.0,0.1254867924114091,9508698000.0,,,2.8214898784884053,95714836480,,1.001,51.278835,,,0
CDNS,2025-03-31,2025,273579000.0,3.72,,94.424736,19.118273,1242366000.0,361411000.0,1075233000.0,0.22020805463124393,9013486000.0,,,3.073638091987266,95714836480,,1.001,51.278835,,,0
CDNS,2024-12-31,2024,340210000.0,3.72,,94.424736,19.118273,1355981000.0,455855000.0,1135990000.0,0.2508958458857462,8974482000.0,,,2.9312198700099628,95714836480,,1.001,51.278835,,,0
CDNS,2024-09-30,2024,238111000.0,3.72,,94.424736,19.118273,1215499000.0,374594000.0,1052455000.0,0.19589567741314473,9167031000.0,,,2.447723991847135,95714836480,,1.001,51.278835,,,0
CDNS,2024-06-30,2024,229520000.0,3.72,,94.424736,19.118273,1060681000.0,293843000.0,921411000.0,0.2163892819801618,7225741000.0,,,1.4320639594398463,95714836480,,1.001,51.278835,,,0
CDNS,2024-03-31,2024,,3.72,,94.424736,19.118273,,,,,,,,,95714836480,,1.001,51.278835,,,0
SBUX,2025-06-30,2025,558300000.0,2.34,,36.153847,-12.476035,9456000000.0,899300000.0,2155700000.0,0.05904187817258883,33649200000.0,,,0.7558134316972259,96164823040,2.93,0.984,22.741936,,,0
SBUX,2025-03-31,2025,384200000.0,2.34,,36.153847,-12.476035,8761600000.0,658100000.0,1848000000.0,0.04385043827611395,31633100000.0,,,0.6437344788240822,96164823040,2.93,0.984,22.741936,,,0
SBUX,2024-12-31,2024,780800000.0,2.34,,36.153847,-12.476035,9397800000.0,1075200000.0,2301100000.0,0.08308327480899785,31893100000.0,,,0.7490463019135657,96164823040,2.93,0.984,22.741936,,,0
SBUX,2024-09-30,2024,909200000.0,2.34,,36.153847,-12.476035,9073900000.0,1203500000.0,2381700000.0,0.10019947321438412,31339300000.0,,,0.7549503858875414,96164823040,2.93,0.984,22.741936,,,0
SBUX,2024-06-30,2024,1054800000.0,2.34,,36.153847,-12.476035,9113900000.0,1443600000.0,2543900000.0,0.11573530541261151,30111800000.0,,,0.8899797372377279,96164823040,2.93,0.984,22.741936,,,0
SBUX,2024-03-31,2024,,2.34,,36.153847,-12.476035,,,,,,,,,96164823040,2.93,0.984,22.741936,,,0
