Date,DOWJONES,NASDAQ,DXY,S&P500,VIX,US10Y
2021-04-14,33730.89063,13857.83984,91.69000244,4124.660156,16.98999977,1.638000011
2021-04-15,34035.98828,14038.75977,91.66999817,4170.419922,16.56999969,1.529999971
2021-04-16,34200.67188,14052.33984,91.55999756,4185.470215,16.25,1.572999954
2021-04-19,34077.62891,13914.76953,91.06999969,4163.259766,17.29000092,1.600999951
2021-04-20,33821.30078,13786.26953,91.23999786,4134.939941,18.68000031,1.562000036
2021-04-21,34137.30859,13950.21973,91.16000366,4173.419922,17.5,1.56400001
2021-04-22,33815.89844,13818.41016,91.33000183,4134.97998,18.70999908,1.55400002
2021-04-23,34043.48828,14016.80957,90.86000061,4180.169922,17.32999992,1.567000031
2021-04-26,33981.57031,14138.78027,90.80999756,4187.620117,17.63999939,1.570000052
2021-04-27,33984.92969,14090.21973,90.91000366,4186.720215,17.55999947,1.621999979
2021-04-28,33820.37891,14051.03027,90.61000061,4183.180176,17.28000069,1.620000005
2021-04-29,34060.35938,14082.5498,90.61000061,4211.470215,17.61000061,1.639999986
2021-04-30,33874.85156,13962.67969,91.27999878,4181.169922,18.61000061,1.631000042
2021-05-03,34113.23047,13895.12012,90.94999695,4192.660156,18.30999947,1.606999993
2021-05-04,34133.03125,13633.5,91.29000092,4164.660156,19.47999954,1.592000008
2021-05-05,34230.33984,13582.41992,91.30999756,4167.589844,19.14999962,1.583999991
2021-05-06,34548.53125,13632.83984,90.94999695,4201.620117,18.38999939,1.56099999
2021-05-07,34777.76172,13752.24023,90.23000336,4232.600098,16.69000053,1.577000022
2021-05-10,34742.82031,13401.86035,90.20999908,4188.430176,19.65999985,1.601999998
2021-05-11,34269.16016,13389.42969,90.13999939,4152.100098,21.84000015,1.623999953
2021-05-12,33587.66016,13031.67969,90.70999908,4063.040039,27.59000015,1.695000052
2021-05-13,34021.44922,13124.99023,90.75,4112.5,23.12999916,1.667999983
2021-05-14,34382.12891,13429.98047,90.31999969,4173.850098,18.80999947,1.63499999
2021-05-17,34327.78906,13379.0498,90.22000122,4163.290039,19.71999931,1.639999986
2021-05-18,34060.66016,13303.63965,89.75,4127.830078,21.34000015,1.64199996
2021-05-19,33896.03906,13299.74023,90.19000244,4115.680176,22.18000031,1.682999969
2021-05-20,34084.14844,13535.74023,89.80999756,4159.120117,20.67000008,1.633999944
2021-05-21,34207.83984,13470.99023,90.01999664,4155.859863,20.14999962,1.631999969
2021-05-24,34393.98047,13661.16992,89.83000183,4197.049805,18.39999962,1.60800004
2021-05-25,34312.46094,13657.16992,89.63999939,4188.129883,18.84000015,1.56400001
2021-05-26,34323.05078,13738,90.04000092,4195.990234,17.36000061,1.574000001
2021-05-27,34464.64063,13736.28027,89.97000122,4200.879883,16.73999977,1.610000014
2021-05-28,34529.44922,13748.74023,90.02999878,4204.109863,16.76000023,1.58099997
2021-06-01,34575.30859,13736.48047,89.83000183,4202.040039,17.89999962,1.61500001
2021-06-02,34600.37891,13756.33008,89.90000153,4208.120117,17.47999954,1.590999961
2021-06-03,34577.03906,13614.50977,90.5,4192.850098,18.04000092,1.625
2021-06-04,34756.39063,13814.49023,90.13999939,4229.890137,16.42000008,1.559999943
2021-06-07,34630.23828,13881.71973,89.94999695,4226.52002,16.42000008,1.569000006
2021-06-08,34599.82031,13924.91016,90.08000183,4227.259766,17.06999969,1.527999997
2021-06-09,34447.14063,13911.75,90.12000275,4219.549805,17.88999939,1.488999963
2021-06-10,34466.23828,14020.33008,90.08000183,4239.180176,16.10000038,1.458999991
2021-06-11,34479.60156,14069.41992,90.55999756,4247.439941,15.64999962,1.462000012
2021-06-14,34393.75,14174.13965,90.51999664,4255.149902,16.38999939,1.501000047
2021-06-15,34299.32813,14072.86035,90.54000092,4246.589844,17.02000046,1.498999953
2021-06-16,34033.67188,14039.67969,91.12999725,4223.700195,18.14999962,1.569000006
2021-06-17,33823.44922,14161.34961,91.88999939,4221.859863,17.75,1.511000037
2021-06-18,33290.07813,14030.37988,92.23000336,4166.450195,20.70000076,1.450000048
2021-06-21,33876.96875,14141.48047,91.86000061,4224.790039,17.88999939,1.483999968
2021-06-22,33945.57813,14253.26953,91.73000336,4246.439941,16.65999985,1.472000003
2021-06-23,33874.23828,14271.73047,91.80000305,4241.839844,16.31999969,1.486999989
2021-06-24,34196.82031,14369.70996,91.81999969,4266.490234,15.97000027,1.486999989
2021-06-25,34433.83984,14360.38965,91.80999756,4280.700195,15.61999989,1.536000013
2021-06-28,34283.26953,14500.50977,91.87999725,4290.609863,15.76000023,1.478000045
2021-06-29,34292.28906,14528.33008,92.05000305,4291.799805,16.02000046,1.480000019
2021-06-30,34502.51172,14503.9502,92.44000244,4297.5,15.82999992,1.442999959
2021-07-01,34633.53125,14522.37988,92.59999847,4319.939941,15.47999954,1.480000019
2021-07-02,34786.35156,14639.33008,92.23000336,4352.339844,15.06999969,1.430999994
2021-07-06,34577.37109,14663.63965,92.55000305,4343.540039,16.44000053,1.370000005
2021-07-07,34681.78906,14665.05957,92.63999939,4358.129883,16.20000076,1.32099998
2021-07-08,34421.92969,14559.78027,92.36000061,4320.819824,19,1.287999988
2021-07-09,34870.16016,14701.91992,92.12999725,4369.549805,16.18000031,1.355999947
2021-07-12,34996.17969,14733.24023,92.23000336,4384.629883,16.17000008,1.363000035
2021-07-13,34888.78906,14677.65039,92.75,4369.209961,17.12000084,1.414999962
2021-07-14,34933.23047,14644.9502,92.41000366,4374.299805,16.32999992,1.355999947
2021-07-15,34987.01953,14543.12988,92.62000275,4360.029785,17.01000023,1.297000051
2021-07-16,34687.85156,14427.24023,92.69000244,4327.160156,18.45000076,1.299999952
2021-07-19,33962.03906,14274.98047,92.88999939,4258.490234,22.5,1.180999994
2021-07-20,34511.98828,14498.87988,92.97000122,4323.060059,19.72999954,1.208999991
2021-07-21,34798,14631.9502,92.75,4358.689941,17.90999985,1.279999971
2021-07-22,34823.35156,14684.59961,92.81999969,4367.47998,17.69000053,1.264999986
2021-07-23,35061.55078,14836.99023,92.91000366,4411.790039,17.20000076,1.286000013
2021-07-26,35144.30859,14840.70996,92.65000153,4422.299805,17.57999992,1.276000023
2021-07-27,35058.51953,14660.58008,92.43000031,4401.459961,19.36000061,1.233999968
2021-07-28,34930.92969,14762.58008,92.31999969,4400.640137,18.30999947,1.261000037
2021-07-29,35084.53125,14778.25977,91.86000061,4419.149902,17.70000076,1.269000053
2021-07-30,34935.46875,14672.67969,92.16999817,4395.259766,18.23999977,1.238999963
2021-08-02,34838.16016,14681.07031,92.05000305,4387.160156,19.45999908,1.174000025
2021-08-03,35116.39844,14761.29004,92.08000183,4423.149902,18.04000092,1.175999999
2021-08-04,34792.67188,14780.53027,92.26999664,4402.660156,17.96999931,1.184000015
2021-08-05,35064.25,14895.12012,92.23999786,4429.100098,17.28000069,1.217000008
2021-08-06,35208.51172,14835.75977,92.80000305,4436.52002,16.14999962,1.289999962
2021-08-09,35101.85156,14860.17969,92.94999695,4432.350098,16.71999931,1.317000031
2021-08-10,35264.67188,14788.08984,93.05999756,4436.75,16.79000092,1.342000008
2021-08-11,35484.96875,14765.13965,92.91000366,4442.410156,16.17000008,1.328999996
2021-08-12,35499.85156,14816.25977,93.04000092,4460.830078,15.59000015,1.366999984
2021-08-13,35515.37891,14822.90039,92.51999664,4468,15.44999981,1.297000051
2021-08-16,35625.39844,14793.75977,92.62999725,4479.709961,16.12000084,1.256999969
2021-08-17,35343.28125,14656.17969,93.12999725,4448.080078,17.90999985,1.258000016
2021-08-18,34960.69141,14525.91016,93.13999939,4400.27002,21.56999969,1.273000002
2021-08-19,34894.12109,14541.79004,93.56999969,4405.799805,21.67000008,1.241999984
2021-08-20,35120.07813,14714.66016,93.5,4441.669922,18.55999947,1.25999999
2021-08-23,35335.71094,14942.65039,92.95999908,4479.529785,17.14999962,1.254999995
2021-08-24,35366.26172,15019.7998,92.88999939,4486.22998,17.21999931,1.289999962
2021-08-25,35405.5,15041.86035,92.83000183,4496.189941,16.79000092,1.342000008
2021-08-26,35213.12109,14945.80957,93.05999756,4470,18.84000015,1.342000008
2021-08-27,35455.80078,15129.5,92.69000244,4509.370117,16.38999939,1.312000036
2021-08-30,35399.83984,15265.88965,92.65000153,4528.790039,16.19000053,1.284999967
2021-08-31,35360.73047,15259.24023,92.62999725,4522.680176,16.47999954,1.30400002
2021-09-01,35312.53125,15309.37988,92.44999695,4524.089844,16.11000061,1.302000046
2021-09-02,35443.82031,15331.17969,92.23000336,4536.950195,16.40999985,1.29400003
2021-09-03,35369.08984,15363.51953,92.04000092,4535.430176,16.40999985,1.322000027
2021-09-07,35100,15374.33008,92.51999664,4520.029785,18.13999939,1.370000005
2021-09-08,35031.07031,15286.63965,92.65000153,4514.069824,17.95999908,1.333999991
2021-09-09,34879.37891,15248.25,92.48000336,4493.279785,18.79999924,1.299000025
2021-09-10,34607.71875,15115.49023,92.58000183,4458.580078,20.95000076,1.340999961
2021-09-13,34869.62891,15105.58008,92.62000275,4468.72998,19.37000084,1.324000001
2021-09-14,34577.57031,15037.75977,92.65000153,4443.049805,19.45999908,1.27699995
2021-09-15,34814.39063,15161.53027,92.48999786,4480.700195,18.18000031,1.30400002
2021-09-16,34751.32031,15181.91992,92.86000061,4473.75,18.69000053,1.33099997
2021-09-17,34584.87891,15043.96973,93.19999695,4432.990234,20.80999947,1.370000005
2021-09-20,33970.46875,14713.90039,93.23999786,4357.72998,25.70999908,1.309000015
2021-09-21,33919.83984,14746.40039,93.19999695,4354.189941,24.36000061,1.324000001
2021-09-22,34258.32031,14896.84961,93.45999908,4395.640137,20.87000084,1.335999966
2021-09-23,34764.82031,15052.24023,93.09999847,4448.97998,18.62999916,1.409999967
2021-09-24,34798,15047.7002,93.33000183,4455.47998,17.75,1.460000038
2021-09-27,34869.37109,14969.96973,93.37999725,4443.109863,18.76000023,1.483999968
2021-09-28,34299.98828,14546.67969,93.76999664,4352.629883,23.25,1.534000039
2021-09-29,34390.71875,14512.44043,94.33999634,4359.459961,22.55999947,1.541000009
2021-09-30,33843.92188,14448.58008,94.25,4307.540039,23.13999939,1.529000044
2021-10-01,34326.46094,14566.7002,94.04000092,4357.040039,21.10000038,1.478999972
2021-10-04,34002.92188,14255.48047,93.80999756,4300.459961,22.95999908,1.480999947
2021-10-05,34314.67188,14433.83008,93.98000336,4345.720215,21.29999924,1.529000044
2021-10-06,34416.98828,14501.91016,94.26999664,4363.549805,21,1.524000049
2021-10-07,34754.94141,14654.01953,94.22000122,4399.759766,19.54000092,1.57099998
2021-10-08,34746.25,14579.54004,94.06999969,4391.339844,18.77000046,1.605000019
2021-10-11,34496.05859,14486.2002,94.31999969,4361.189941,20,1.613999963
2021-10-12,34378.33984,14465.91992,94.51999664,4350.649902,19.85000038,1.580000043
2021-10-13,34377.80859,14571.63965,94.08000183,4363.799805,18.63999939,1.549000025
2021-10-14,34912.55859,14823.42969,93.95999908,4438.259766,16.86000061,1.519000053
2021-10-15,35294.76172,14897.33984,93.94000244,4471.370117,16.29999924,1.575999975
2021-10-18,35258.60938,15021.80957,93.94999695,4486.459961,16.30999947,1.583999991
2021-10-19,35457.30859,15129.08984,93.79000092,4519.629883,15.69999981,1.63499999
2021-10-20,35609.33984,15121.67969,93.55999756,4536.189941,15.48999977,1.636000037
2021-10-21,35603.07813,15215.7002,93.76999664,4549.779785,15.01000023,1.675999999
2021-10-22,35677.01953,15090.2002,93.61000061,4544.899902,15.43000031,1.654999971
2021-10-25,35741.14844,15226.70996,93.80999756,4566.47998,15.23999977,1.63499999
2021-10-26,35756.87891,15235.70996,93.94999695,4574.790039,15.97999954,1.618999958
2021-10-27,35490.69141,15235.83984,93.86000061,4551.680176,16.97999954,1.529000044
2021-10-28,35730.48047,15448.12012,93.34999847,4596.419922,16.53000069,1.567999959
2021-10-29,35819.55859,15498.38965,94.12000275,4605.379883,16.26000023,1.557000041
2021-11-01,35913.83984,15595.91992,93.87999725,4613.669922,16.40999985,1.575000048
2021-11-02,36052.62891,15649.59961,94.08999634,4630.649902,16.03000069,1.549000025
2021-11-03,36157.57813,15811.58008,93.86000061,4660.569824,15.10000038,1.578999996
2021-11-04,36124.23047,15940.30957,94.34999847,4680.060059,15.43999958,1.524000049
2021-11-05,36327.94922,15971.58984,94.31999969,4697.529785,16.47999954,1.452999949
2021-11-08,36432.21875,15982.36035,94.05000305,4701.700195,17.21999931,1.496999979
2021-11-09,36319.98047,15886.54004,93.95999908,4685.25,17.78000069,1.432000041
2021-11-10,36079.94141,15622.70996,94.84999847,4646.709961,18.72999954,1.559999943
2021-11-11,35921.23047,15704.28027,95.18000031,4649.27002,17.65999985,1.559999943
2021-11-12,36100.30859,15860.95996,95.12999725,4682.850098,16.29000092,1.582000017
2021-11-15,36087.44922,15853.84961,95.41000366,4682.799805,16.48999977,1.623000026
2021-11-16,36142.21875,15973.86035,95.91999817,4700.899902,16.37000084,1.633999944
2021-11-17,35931.05078,15921.57031,95.83000183,4688.669922,17.11000061,1.603999972
2021-11-18,35870.94922,15993.70996,95.54000092,4704.540039,17.59000015,1.588999987
2021-11-19,35601.98047,16057.44043,96.06999969,4697.959961,17.90999985,1.536000013
2021-11-22,35619.25,15854.75977,96.5,4682.939941,19.17000008,1.625
2021-11-23,35813.80078,15775.13965,96.48999786,4690.700195,19.37999916,1.667000055
2021-11-24,35804.37891,15845.23047,96.83999634,4701.459961,18.57999992,1.644999981
2021-11-26,34899.33984,15491.66016,96.08999634,4594.620117,28.62000084,1.481999993
2021-11-29,35135.94141,15782.83008,96.33999634,4655.27002,22.95999908,1.529999971
2021-11-30,34483.71875,15537.69043,95.98999786,4567,27.19000053,1.442999959
2021-12-01,34022.03906,15254.0498,96.05000305,4513.040039,31.12000084,1.434000015
2021-12-02,34639.78906,15381.32031,96.12999725,4577.100098,27.95000076,1.447999954
2021-12-03,34580.07813,15085.46973,96.12000275,4538.430176,30.67000008,1.343000054
2021-12-06,35227.03125,15225.15039,96.29000092,4591.669922,27.18000031,1.434000015
2021-12-07,35719.42969,15686.91992,96.37000275,4686.75,21.88999939,1.480000019
2021-12-08,35754.75,15786.99023,95.88999939,4701.209961,19.89999962,1.508999944
2021-12-09,35754.69141,15517.37012,96.26999664,4667.450195,21.57999992,1.486999989
2021-12-10,35970.98828,15630.59961,96.05000305,4712.02002,18.69000053,1.488999963
2021-12-13,35650.94922,15413.28027,96.31999969,4668.970215,20.30999947,1.424000025
2021-12-14,35544.17969,15237.63965,96.56999969,4634.089844,21.88999939,1.437999964
2021-12-15,35927.42969,15565.58008,96.51000214,4709.850098,19.29000092,1.463000059
2021-12-16,35897.64063,15180.42969,96.04000092,4668.669922,20.56999969,1.422000051
2021-12-17,35365.44141,15169.67969,96.56999969,4620.640137,21.56999969,1.40199995
2021-12-20,34932.16016,14980.94043,96.55000305,4568.02002,22.87000084,1.41900003
2021-12-21,35492.69922,15341.08984,96.48999786,4649.22998,21.01000023,1.486999989
2021-12-22,35753.89063,15521.88965,96.08000183,4696.560059,18.62999916,1.457000017
2021-12-23,35950.55859,15653.37012,96.01999664,4725.790039,17.95999908,1.493000031
2021-12-27,36302.37891,15871.25977,96.08999634,4791.189941,17.68000031,1.480999947
2021-12-28,36398.21094,15781.71973,96.19999695,4786.350098,17.54000092,1.480999947
2021-12-29,36488.62891,15766.21973,95.93000031,4793.060059,16.95000076,1.542999983
2021-12-30,36398.07813,15741.55957,95.97000122,4778.72998,17.32999992,1.514999986
2021-12-31,36338.30078,15644.96973,95.66999817,4766.180176,17.21999931,1.511999965
2022-01-03,36585.05859,15832.7998,96.23999786,4796.560059,16.60000038,1.628000021
2022-01-04,36799.64844,15622.71973,96.29000092,4793.540039,16.90999985,1.667999983
2022-01-05,36407.10938,15100.16992,96.19000244,4700.580078,19.72999954,1.705000043
2022-01-06,36236.46875,15080.86035,96.25,4696.049805,19.61000061,1.73300004
2022-01-07,36231.66016,14935.90039,95.73999786,4677.029785,18.76000023,1.771000028
2022-01-10,36068.87109,14942.83008,95.98999786,4670.290039,19.39999962,1.779999971
2022-01-11,36252.01953,15153.4502,95.62000275,4713.069824,18.40999985,1.746000051
2022-01-12,36290.32031,15188.38965,95,4726.350098,17.62000084,1.725000024
2022-01-13,36113.62109,14806.80957,94.79000092,4659.029785,20.30999947,1.710999966
2022-01-14,35911.80859,14893.75,95.16999817,4662.850098,19.19000053,1.771999955
2022-01-18,35368.46875,14506.90039,95.73000336,4577.109863,22.79000092,1.86500001
2022-01-19,35028.64844,14340.25977,95.51000214,4532.759766,23.85000038,1.827000022
2022-01-20,34715.39063,14154.01953,95.73999786,4482.72998,25.59000015,1.832999945
2022-01-21,34265.37109,13768.91992,95.63999939,4397.939941,28.85000038,1.746999979
2022-01-24,34364.5,13855.12988,95.91999817,4410.129883,29.89999962,1.735000014
2022-01-25,34297.73047,13539.29004,95.94999695,4356.450195,31.15999985,1.782999992
2022-01-26,34168.08984,13542.12012,96.48999786,4349.930176,31.95999908,1.84800005
2022-01-27,34160.78125,13352.78027,97.26000214,4326.509766,30.48999977,1.807000041
2022-01-28,34725.46875,13770.57031,97.26999664,4431.850098,27.65999985,1.781999946
2022-01-31,35131.85938,14239.87988,96.54000092,4515.549805,24.82999992,1.781999946
2022-02-01,35405.23828,14346,96.38999939,4546.540039,21.95999908,1.799999952
2022-02-02,35629.32813,14417.5498,95.94000244,4589.379883,22.09000015,1.766000032
2022-02-03,35111.16016,13878.82031,95.37999725,4477.439941,24.35000038,1.827000022
2022-02-04,35089.73828,14098.00977,95.48000336,4500.529785,23.21999931,1.929999948
2022-02-07,35091.12891,14015.66992,95.40000153,4483.870117,22.86000061,1.916000009
2022-02-08,35462.78125,14194.4502,95.63999939,4521.540039,21.44000053,1.953999996
2022-02-09,35768.05859,14490.37012,95.48999786,4587.180176,19.95999908,1.92900002
2022-02-10,35241.58984,14185.63965,95.55000305,4504.080078,23.90999985,2.030999899
2022-02-11,34738.05859,13791.15039,96.08000183,4418.640137,27.36000061,1.955000043
2022-02-14,34566.17188,13790.91992,96.37000275,4401.669922,28.32999992,1.996000051
2022-02-15,34988.83984,14139.75977,95.98999786,4471.069824,25.70000076,2.045000076
2022-02-16,34934.26953,14124.08984,95.69999695,4475.009766,24.29000092,2.046999931
2022-02-17,34312.03125,13716.71973,95.80000305,4380.259766,28.11000061,1.972000003
2022-02-18,34079.17969,13548.07031,96.04000092,4348.870117,27.75,1.932000041
2022-02-22,33596.60938,13381.51953,96.02999878,4304.759766,28.80999947,1.947999954
2022-02-23,33131.76172,13037.49023,96.19000244,4225.5,31.02000046,1.976999998
2022-02-24,33223.82813,13473.58984,97.13999939,4288.700195,30.31999969,1.968999982
2022-02-25,34058.75,13694.62012,96.62000275,4384.649902,27.59000015,1.985999942
2022-02-28,33892.60156,13751.40039,96.70999908,4373.939941,30.14999962,1.838999987
2022-03-01,33294.94922,13532.45996,97.41000366,4306.259766,33.31999969,1.707000017
2022-03-02,33891.35156,13752.01953,97.38999939,4386.540039,30.73999977,1.86500001
2022-03-03,33794.66016,13537.94043,97.79000092,4363.490234,30.47999954,1.843999982
2022-03-04,33614.80078,13313.44043,98.65000153,4328.870117,31.97999954,1.723999977
2022-03-07,32817.37891,12830.95996,99.29000092,4201.089844,36.45000076,1.751000047
2022-03-08,32632.64063,12795.5498,99.05999756,4170.700195,35.13000107,1.871999979
2022-03-09,33286.25,13255.5498,97.97000122,4277.879883,32.45000076,1.947999954
2022-03-10,33174.07031,13129.95996,98.51000214,4259.52002,30.22999954,2.010999918
2022-03-11,32944.19141,12843.80957,99.12000275,4204.310059,30.75,2.003999949
2022-03-14,32945.23828,12581.21973,99.05999756,4173.109863,31.77000046,2.140000105
2022-03-15,33544.33984,12948.62012,99.06999969,4262.450195,29.82999992,2.160000086
2022-03-16,34063.10156,13436.5498,98.37999725,4357.859863,26.67000008,2.187999964
2022-03-17,34480.76172,13614.78027,98.01000214,4411.669922,25.67000008,2.191999912
2022-03-18,34754.92969,13893.83984,98.23000336,4463.120117,23.87000084,2.148000002
2022-03-21,34552.98828,13838.45996,98.5,4461.180176,23.53000069,2.315000057
2022-03-22,34807.46094,14108.82031,98.48999786,4511.609863,22.94000053,2.372999907
2022-03-23,34358.5,13922.59961,98.62000275,4456.240234,23.56999969,2.321000099
2022-03-24,34707.94141,14191.83984,98.79000092,4520.160156,21.67000008,2.34100008
2022-03-25,34861.23828,14169.2998,98.80999756,4543.060059,20.80999947,2.492000103
2022-03-28,34955.89063,14354.90039,99.08999634,4575.52002,19.62999916,2.476999998
2022-03-29,35294.19141,14619.63965,98.40000153,4631.600098,18.89999962,2.400000095
2022-03-30,35228.80859,14442.26953,97.79000092,4602.450195,19.32999992,2.35800004
2022-03-31,34678.35156,14220.51953,98.30999756,4530.410156,20.55999947,2.326999903
2022-04-01,34818.26953,14261.5,98.62999725,4545.859863,19.62999916,2.377000093
2022-04-04,34921.87891,14532.5498,98.98999786,4582.640137,18.56999969,2.411999941
2022-04-05,34641.17969,14204.16992,99.47000122,4525.120117,21.03000069,2.555999994
2022-04-06,34496.51172,13888.82031,99.59999847,4481.149902,22.10000038,2.608999968
2022-04-07,34583.57031,13897.2998,99.75,4500.209961,21.54999924,2.65199995
2022-04-08,34721.12109,13711,99.80000305,4488.279785,21.15999985,2.713000059
2022-04-11,34308.07813,13411.95996,99.93000031,4412.529785,24.37000084,2.779999971
2022-04-12,34220.35938,13371.57031,100.2900009,4397.450195,24.26000023,2.724999905
2022-04-13,34564.58984,13643.58984,99.87999725,4446.589844,21.81999969,2.687000036
2022-04-14,34451.23047,13351.08008,100.3199997,4392.589844,22.70000076,2.828000069
2022-04-18,34411.69141,13332.36035,100.7799988,4391.689941,22.17000008,2.861999989
2022-04-19,34911.19922,13619.66016,100.9599991,4462.209961,21.37000084,2.913000107
2022-04-20,35160.78906,13453.07031,100.3899994,4459.450195,20.31999969,2.839999914
2022-04-21,34792.76172,13174.65039,100.5800018,4393.660156,22.68000031,2.917000055
2022-04-22,33811.39844,12839.29004,101.2200012,4271.779785,28.20999908,2.905999899
2022-04-25,34049.46094,13004.84961,101.75,4296.120117,27.02000046,2.825999975
2022-04-26,33240.17969,12490.74023,102.3000031,4175.200195,33.52000046,2.772000074
2022-04-27,33301.92969,12488.92969,102.9499969,4183.959961,31.60000038,2.818000078
2022-04-28,33916.39063,12871.53027,103.6200027,4287.5,29.98999977,2.862999916
2022-04-29,32977.21094,12334.63965,102.9599991,4131.930176,33.40000153,2.887000084
2022-05-02,33061.5,12536.01953,103.7399979,4155.379883,32.34000015,2.996000051
2022-05-03,33128.78906,12563.75977,103.4700012,4175.47998,29.25,2.960000038
2022-05-04,34061.05859,12964.86035,102.5899963,4300.169922,25.42000008,2.917000055
2022-05-05,32997.96875,12317.69043,103.75,4146.870117,31.20000076,3.065999985
2022-05-06,32899.37109,12144.66016,103.6600037,4123.339844,30.19000053,3.122999907
2022-05-09,32245.69922,11623.25,103.6500015,3991.23999,34.75,3.078999996
2022-05-10,32160.74023,11737.66992,103.9199982,4001.050049,32.99000168,2.993000031
2022-05-11,31834.10938,11364.24023,103.8499985,3935.179932,32.56000137,2.921000004
2022-05-12,31730.30078,11370.95996,104.8499985,3930.080078,31.77000046,2.816999912
2022-05-13,32196.66016,11805,104.5599976,4023.889893,28.87000084,2.934999943
2022-05-16,32223.41992,11662.79004,104.1900024,4008.01001,27.46999931,2.877000093
2022-05-17,32654.58984,11984.51953,103.3600006,4088.850098,26.10000038,2.967999935
2022-05-18,31490.07031,11418.15039,103.8099976,3923.679932,30.95999908,2.885999918
2022-05-19,31253.13086,11388.5,102.7200012,3900.790039,29.35000038,2.855000019
2022-05-20,31261.90039,11354.62012,103.1500015,3901.360107,29.43000031,2.786999941
2022-05-23,31880.24023,11535.26953,102.0800018,3973.75,28.47999954,2.858999968
2022-05-24,31928.61914,11264.4502,101.8600006,3941.47998,29.45000076,2.75999999
2022-05-25,32120.2793,11434.74023,102.0599976,3978.72998,28.37000084,2.749000072
2022-05-26,32637.18945,11740.65039,101.8300018,4057.840088,27.5,2.756000042
2022-05-27,33212.96094,12131.12988,101.6699982,4158.240234,25.71999931,2.743000031
2022-05-31,32990.12109,12081.38965,101.75,4132.149902,26.19000053,2.844000101
2022-06-01,32813.23047,11994.45996,102.5500031,4101.22998,25.69000053,2.930999994
2022-06-02,33248.28125,12316.90039,101.7699966,4176.819824,24.71999931,2.913000107
2022-06-03,32899.69922,12012.73047,102.1399994,4108.540039,24.79000092,2.957000017
2022-06-06,32915.78125,12061.37012,102.4400024,4121.430176,25.06999969,3.038000107
2022-06-07,33180.14063,12175.23047,102.3199997,4160.680176,24.02000046,2.971999884
2022-06-08,32910.89844,12086.26953,102.5400009,4115.77002,23.95999908,3.029000044
2022-06-09,32272.78906,11754.23047,103.2200012,4017.820068,26.09000015,3.04399991
2022-06-10,31392.78906,11340.01953,104.1500015,3900.860107,27.75,3.155999899
2022-06-13,30516.74023,10809.23047,105.0800018,3749.629883,34.02000046,3.365999937
2022-06-14,30364.83008,10828.34961,105.5199966,3735.47998,32.68999863,3.48300004
2022-06-15,30668.5293,11099.15039,105.1600037,3789.98999,29.62000084,3.394999981
2022-06-16,29927.07031,10646.09961,103.6299973,3666.77002,32.95000076,3.306999922
2022-06-17,29888.7793,10798.34961,104.6999969,3674.840088,31.12999916,3.239000082
2022-06-21,30530.25,11069.2998,104.4400024,3764.790039,30.19000053,3.306999922
2022-06-22,30483.13086,11053.08008,104.1999969,3759.889893,28.95000076,3.155999899
2022-06-23,30677.35938,11232.19043,104.4300003,3795.72998,29.04999924,3.068000078
2022-06-24,31500.67969,11607.62012,104.1900024,3911.73999,27.22999954,3.125
2022-06-27,31438.25977,11524.5498,103.9400024,3900.110107,26.95000076,3.194000006
2022-06-28,30946.99023,11181.54004,104.5100021,3821.550049,28.36000061,3.20600009
2022-06-29,31029.31055,11177.88965,105.1100006,3818.830078,28.15999985,3.092999935
2022-06-30,30775.42969,11028.74023,104.6900024,3785.379883,28.70999908,2.971999884
2022-07-01,31097.25977,11127.84961,105.1399994,3825.330078,26.70000076,2.888999939
2022-07-05,30967.82031,11322.24023,106.5,3831.389893,27.54000092,2.809000015
2022-07-06,31037.67969,11361.84961,107.0999985,3845.080078,26.72999954,2.913000107
2022-07-07,31384.55078,11621.34961,107.1299973,3902.620117,26.07999992,3.007999897
2022-07-08,31338.15039,11635.30957,107.0100021,3899.379883,24.63999939,3.101000071
2022-07-11,31173.83984,11372.59961,108.0199966,3854.429932,26.17000008,2.990999937
2022-07-12,30981.33008,11264.73047,108.0699997,3818.800049,27.29000092,2.957999945
2022-07-13,30772.78906,11247.58008,107.9599991,3801.780029,26.81999969,2.904000044
2022-07-14,30630.16992,11251.19043,108.5400009,3790.379883,26.39999962,2.960000038
2022-07-15,31288.25977,11452.41992,108.0599976,3863.159912,24.22999954,2.930000067
2022-07-18,31072.60938,11360.0498,107.3700027,3830.850098,25.29999924,2.960000038
2022-07-19,31827.05078,11713.15039,106.6800003,3936.689941,24.5,3.019000053
2022-07-20,31874.83984,11897.65039,107.0800018,3959.899902,23.87999916,3.036000013
2022-07-21,32036.90039,12059.61035,106.9100037,3998.949951,23.11000061,2.910000086
2022-07-22,31899.28906,11834.11035,106.7300034,3961.629883,23.03000069,2.782999992
2022-07-25,31990.03906,11782.66992,106.4800034,3966.840088,23.36000061,2.819999933
2022-07-26,31761.53906,11562.57031,107.1900024,3921.050049,24.69000053,2.786999941
2022-07-27,32197.58984,12032.41992,106.4499969,4023.610107,23.23999977,2.733999968
2022-07-28,32529.63086,12162.58984,106.3499985,4072.429932,22.32999992,2.680999994
2022-07-29,32845.12891,12390.69043,105.9000015,4130.290039,21.32999992,2.64199996
